1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,173.5,174.5,175.5,176.5,177.5,178.5,179.5,180.5,181.5,182.5,183.5,184.5,185.5,186.5,187.5,188.5,189.5,190.5,191.5,192.5,193.5,194.5,195.5,196.5,197.5,198.5,199.5,200.5,201.5,202.5,203.5,204.5,205.5,206.5,207.5,208.5,209.5,210.5,211.5,212.5,213.5,214.5,215.5,216.5,217.5,218.5,219.5,220.5,221.5,222.5,223.5,224.5,225.5,226.5,227.5,228.5,229.5,230.5,231.5,232.5,233.5,234.5,235.5,236.5,237.5,238.5,239.5,240.5,241.5,242.5,243.5,244.5,245.5,246.5,247.5,248.5,249.5,250.5,251.5,252.5,253.5,254.5,255.5,256.5,257.5,258.5,259.5,260.5,261.5,262.5,263.5,264.5,265.5,266.5,267.5,268.5,269.5,270.5,271.5,272.5,273.5,274.5,275.5,276.5,277.5,278.5,279.5,280.5,281.5,282.5,283.5,284.5,285.5,286.5,287.5,288.5,289.5,290.5,291.5,292.5,293.5,294.5,295.5,296.5,297.5,298.5,299.5,300.5,301.5,302.5,303.5,304.5,305.5,306.5,307.5,308.5,309.5,310.5,311.5,312.5,313.5,314.5,315.5,316.5,317.5,318.5,319.5,320.5,321.5,322.5,323.5,324.5,325.5,326.5,327.5,328.5,329.5,330.5,331.5,332.5,333.5,334.5,335.5,336.5,337.5,338.5,339.5,340.5,341.5,342.5,343.5,344.5,345.5,346.5,347.5,348.5,349.5,350.5,351.5,352.5,353.5,354.5,355.5,356.5,357.5,358.5,359.5,360.5,361.5,362.5,363.5,364.5,365.5,366.5,367.5,368.5,369.5,370.5,371.5,372.5,373.5,374.5,375.5,376.5,377.5,378.5,379.5,380.5,381.5,382.5,383.5,384.5,385.5,386.5,387.5,388.5,389.5,390.5,391.5,392.5,393.5,394.5,395.5,396.5,397.5,398.5,399.5,400.5,401.5,402.5,403.5,404.5,405.5,406.5,407.5,408.5,409.5,410.5,411.5,412.5,413.5,414.5,415.5,416.5,417.5,418.5,419.5,420.5,421.5,422.5,423.5,424.5,425.5,426.5,427.5,428.5,429.5,430.5,431.5,432.5,433.5,434.5,435.5,436.5,437.5,438.5,439.5,440.5,441.5,442.5,443.5,444.5,445.5,446.5,447.5,448.5,449.5,450.5,451.5,452.5,453.5,454.5,455.5,456.5,457.5,458.5,459.5,460.5,461.5,462.5,463.5,464.5,465.5,466.5,467.5,468.5,469.5,470.5,471.5,472.5,473.5,474.5,475.5,476.5,477.5,478.5,479.5,480.5,481.5,482.5,483.5,484.5,485.5,486.5,487.5,488.5,489.5,490.5,491.5,492.5,493.5,494.5,495.5,496.5,497.5,498.5,499.5,
(1 635076.75),(2 2404243.3),(3 5134662),(4 8785837),(5 13412627),(6 18894922),(7 25328672),(8 32842714),(9 41564150),(10 51071696),(11 61280628),(12 72061480),(13 83518830),(14 95335740),(15 107854056),(16 120698500),(17 133737544),(18 147334670),(19 160747790),(20 174409020),(21 187848770),(22 200629390),(23 213611310),(24 227172600),(25 241842050),(26 255930990),(27 270448130),(28 285440500),(29 300497920),(30 316369000),(31 332592260),(32 348952030),(33 365498270),(34 382315230),(35 398920030),(36 414768800),(37 429907040),(38 444876930),(39 459658140),(40 474485630),(41 490569200),(42 507899550),(43 525915230),(44 544195900),(45 563192260),(46 581909440),(47 601578500),(48 621127400),(49 641181950),(50 661148600),(51 680475460),(52 699443140),(53 717716200),(54 736444160),(55 756568900),(56 776103400),(57 796167200),(58 816740700),(59 837468860),(60 857589570),(61 879369800),(62 901152830),(63 923364350),(64 944606800),(65 965930560),(66 986396100),(67 1007559230),(68 1029050200),(69 1052308300),(70 1075571200),(71 1100418600),(72 1127773300),(73 1157898400),(74 1190327700),(75 1224889500),(76 1259383400),(77 1294704800),(78 1329477100),(79 1366047700),
(1 155986.25),(2 320079.66),(3 328765.47),(4 301595.28),(5 303883.06),(6 319393),(7 327346.88),(8 325112.5),(9 320334.84),(10 323688.75),(11 324737.63),(12 324132.28),(13 326959.2),(14 325289.75),(15 323975.16),(16 330166.66),(17 332486.7),(18 333004.13),(19 336978.6),(20 334089.28),(21 313134.16),(22 311566),(23 335954.3),(24 343638.47),(25 329600.38),(26 328119.56),(27 335970.75),(28 338142.4),(29 336388.9),(30 338034.7),(31 335701.2),(32 330655),(33 327474.38),(34 323670.5),(35 329892.28),(36 343056.75),(37 340855.8),(38 321973.34),(39 321262.3),(40 330338.97),(41 336700.97),(42 342857.97),(43 340911.72),(44 330513.1),(45 333364.2),(46 349121.4),(47 350854.28),(48 338535.16),(49 330954.3),(50 324455.25),(51 318709.7),(52 312960.06),(53 311885.6),(54 319460.16),(55 321196.06),(56 317727.3),(57 316294.28),(58 325648.5),(59 331882.1),(60 334806.1),(61 333959.16),(62 330753.78),(63 324417.4),(64 323626.22),(65 324510.22),(66 323620.1),(67 324695.47),(68 320146),(69 313345.1),(70 315366.06),(71 321109.5),(72 322150.9),(73 322894.16),(74 320544),(75 320560.75),(76 325758.7),(77 330899.47),(78 336515.34),(79 338127.3),
(1 144953.27),(2 291203.53),(3 291352.44),(4 259825.11),(5 268361.47),(6 291416.8),(7 291279.53),(8 276029.25),(9 284242.84),(10 301286.03),(11 298079.66),(12 291201.13),(13 291597.3),(14 291173.5),(15 291662.3),(16 300409.75),(17 307659.3),(18 302705.44),(19 299499.3),(20 297322.88),(21 296158.78),(22 306939.22),(23 314778.63),(24 307324.28),(25 307487),(26 326892.63),(27 332670.66),(28 324209.84),(29 318855.06),(30 316325.4),(31 311823.56),(32 315779.22),(33 318301.2),(34 310000.66),(35 307466.75),(36 310325.56),(37 311656.7),(38 315056.3),(39 313448.34),(40 301583.3),(41 302567.16),(42 311300.44),(43 314367.34),(44 303423.47),(45 301286.47),(46 309078.72),(47 311298.16),(48 298098.28),(49 290203.5),(50 296209.72),(51 302626.34),(52 299260.66),(53 299774.72),(54 300539.34),(55 289908.5),(56 293967.9),(57 302677.97),(58 305291.8),(59 299693.63),(60 296884.06),(61 299819.2),(62 305461.8),(63 313044),(64 304047.44),(65 295139.47),(66 307281.44),(67 318958.75),(68 311128.78),(69 296674.47),(70 297138.34),(71 303602.53),(72 305736.44),(73 304006.94),(74 305084.34),(75 299683.13),(76 297097.47),(77 309006.34),(78 322431.94),(79 324472.4),
(1 147174.4),(2 286561.84),(3 273615.13),(4 243293.28),(5 258570.34),(6 280550.2),(7 272572.1),(8 258786.52),(9 267812.13),(10 282818.38),(11 283265.22),(12 283660.06),(13 285232.44),(14 279265.94),(15 273964.38),(16 270444.5),(17 273342.28),(18 283055.1),(19 282512.34),(20 271255.03),(21 271218.6),(22 286543.2),(23 289376.25),(24 278411),(25 272192.8),(26 282096.97),(27 292442.16),(28 285425.25),(29 273834.75),(30 276297.44),(31 280022.1),(32 274474.6),(33 263921.2),(34 265030.97),(35 276966.72),(36 289126.2),(37 293967.56),(38 289561.2),(39 278425.5),(40 276565.63),(41 284552.28),(42 285233.47),(43 293856.28),(44 299415.72),(45 286494.72),(46 274432.4),(47 284208.03),(48 291651.72),(49 285436.53),(50 280523.47),(51 284354.03),(52 288435.44),(53 288154.9),(54 281000.28),(55 280833.6),(56 289898.4),(57 295671.06),(58 295344.3),(59 288231.75),(60 283449),(61 277399),(62 277302.2),(63 278080.13),(64 275405.9),(65 275178.84),(66 274599.28),(67 281563.8),(68 285023.4),(69 284161),(70 284479.9),(71 287665.13),(72 285190.56),(73 282292.84),(74 281849.25),(75 284850.4),(76 287269.6),(77 285869.75),(78 284316.84),(79 288581.53),
(1 146162.2),(2 277191.97),(3 261008.5),(4 237200.64),(5 260585.6),(6 277637.53),(7 262362.53),(8 247868.44),(9 261853.75),(10 275340.3),(11 270196.47),(12 259066.5),(13 262729.03),(14 271047.88),(15 275340.4),(16 266288.3),(17 253374.64),(18 271358.8),(19 280450.2),(20 263158.3),(21 254012.6),(22 261467.81),(23 268085.6),(24 269709.16),(25 261285.11),(26 263512.56),(27 277654.75),(28 275069.06),(29 263313.66),(30 261157.36),(31 269445.3),(32 268998.63),(33 258046.72),(34 256261.52),(35 262521.56),(36 271447.3),(37 281417.2),(38 272041.5),(39 260122.58),(40 266991.34),(41 270698.66),(42 260855.6),(43 264080.72),(44 274623.5),(45 267027.75),(46 256992.58),(47 257064.78),(48 263470.9),(49 266238.06),(50 262111.86),(51 259371.81),(52 262398.63),(53 262126.23),(54 263969.34),(55 265854.84),(56 261563.45),(57 261506.25),(58 263801.2),(59 262725.72),(60 256830),(61 260734.63),(62 268913.34),(63 263206.1),(64 255668.05),(65 255411.56),(66 250681.16),(67 253287.22),(68 260507.67),(69 264262.5),(70 263615.28),(71 268228.16),(72 266120.1),(73 259084.06),(74 264426.94),(75 277316.9),(76 272890.94),(77 254862.44),(78 243471.42),(79 253065.22),
(1 143398.94),(2 276416.8),(3 270199.25),(4 244888.38),(5 259834.86),(6 275797.53),(7 265113.56),(8 255257.19),(9 260584.67),(10 265185.25),(11 262452.47),(12 259269),(13 264241.75),(14 271440.44),(15 274584.47),(16 270115.9),(17 269642.25),(18 273482.1),(19 274316.56),(20 269565.38),(21 266660),(22 263664.25),(23 262142.28),(24 266115.66),(25 271862.13),(26 266283.94),(27 257787.67),(28 257220.08),(29 256254.92),(30 256259.28),(31 262799.13),(32 262723.3),(33 257951.95),(34 264651.8),(35 269138.56),(36 264961.53),(37 261740.08),(38 258508.38),(39 263264.06),(40 272489.16),(41 270266.78),(42 258319.73),(43 258156.73),(44 266024.03),(45 266958.56),(46 259386.73),(47 257616.23),(48 262121.95),(49 267226.3),(50 266491.25),(51 256774.78),(52 250850.36),(53 257112.47),(54 260616.81),(55 255699.42),(56 244505.73),(57 238695.31),(58 242755.72),(59 244743.77),(60 250174.92),(61 253382.73),(62 258324.9),(63 265051.56),(64 254703.78),(65 255194),(66 266843.06),(67 266094.97),(68 267844.47),(69 267103.63),(70 260596.33),(71 260391.31),(72 269159.22),(73 273890.38),(74 267710.72),(75 267111.13),(76 270675.16),(77 265573.16),(78 259461.72),(79 253988.42),
(1 142784.69),(2 269760.9),(3 250550.5),(4 232219.56),(5 251705.14),(6 261989.23),(7 248147.83),(8 248328.94),(9 261262.25),(10 265279.84),(11 257131.88),(12 252804.38),(13 260964.17),(14 264694.1),(15 261481.92),(16 257858.56),(17 257353.28),(18 260294.03),(19 260557.27),(20 264997.44),(21 267521.94),(22 258711.66),(23 250676.73),(24 252080.33),(25 261104.42),(26 267297.6),(27 259396.67),(28 256303.28),(29 258205.78),(30 259330.56),(31 260486.64),(32 264207.88),(33 269349.8),(34 268087.2),(35 260510.33),(36 257691.66),(37 264429.84),(38 266621.6),(39 260499.19),(40 255289.83),(41 253447.63),(42 256678.97),(43 256621.53),(44 261207.02),(45 258154.84),(46 253479.9),(47 253726.67),(48 252176.67),(49 247956.13),(50 247927.92),(51 254312.14),(52 256202.38),(53 262894.06),(54 261635.75),(55 255399.33),(56 248623.03),(57 244593.31),(58 248435.61),(59 249726.55),(60 241595.83),(61 232986.64),(62 240068.38),(63 244225.16),(64 244291.66),(65 245544.14),(66 239347.56),(67 236413.63),(68 243667.31),(69 250978.2),(70 241726.22),(71 234231.9),(72 243131.45),(73 253249.16),(74 245674.69),(75 240606.64),(76 248351.83),(77 252081.36),(78 244712.38),(79 239868.05),
(1 130405.08),(2 243824.6),(3 228344.33),(4 205549.84),(5 222345.2),(6 238430.11),(7 228428.83),(8 222274.23),(9 230968.6),(10 228857.13),(11 223707.22),(12 221160.28),(13 229351.06),(14 235414.45),(15 234664.3),(16 235305.03),(17 233826.64),(18 235325.89),(19 234847.4),(20 230523.28),(21 233662.69),(22 239703.72),(23 237326.53),(24 238344.92),(25 246793.2),(26 250417.16),(27 242532.4),(28 245625.2),(29 250417.28),(30 240736.55),(31 235762.5),(32 234454.34),(33 230097.6),(34 228632.55),(35 232037.17),(36 231661.22),(37 230425.42),(38 232548.44),(39 236753.23),(40 235150.39),(41 232608.97),(42 235495.28),(43 238200.55),(44 234186.72),(45 228895.11),(46 228608.55),(47 233946.48),(48 233578.33),(49 228260.38),(50 224491.36),(51 227892.88),(52 232963.4),(53 233871.75),(54 230659.81),(55 231796.39),(56 230930.89),(57 222846.55),(58 219869.94),(59 221205.38),(60 216769.77),(61 215037.38),(62 221630.4),(63 222720.78),(64 218230.3),(65 219758.78),(66 221095.66),(67 219064.55),(68 220847.98),(69 227176.3),(70 227813.6),(71 221632.98),(72 219952.64),(73 219573.94),(74 218499.98),(75 218944.11),(76 223380.28),(77 225703.86),(78 220947.02),(79 214298.45),
(1 128756.25),(2 236576),(3 210765.58),(4 188386.33),(5 217981),(6 237906.42),(7 221691.88),(8 208898.31),(9 222877.13),(10 237436),(11 229811.53),(12 223160.08),(13 221945.19),(14 220910.95),(15 230908.78),(16 233660.86),(17 231814.6),(18 228442.81),(19 232374.86),(20 234476.33),(21 231676.95),(22 232586.81),(23 233528.95),(24 230860.22),(25 227288.78),(26 228351.63),(27 227189.47),(28 225182.9),(29 227969.13),(30 226127.81),(31 223815.78),(32 223703.14),(33 221096.42),(34 220066.4),(35 227261.38),(36 235191.9),(37 231947.27),(38 227417.64),(39 231769.1),(40 235499.4),(41 228232.64),(42 226948.72),(43 229078.33),(44 221619.14),(45 217506.19),(46 224413.86),(47 229487.14),(48 228843.88),(49 226118.27),(50 225231.86),(51 223407.31),(52 219395.86),(53 219088.17),(54 221863.53),(55 223932.28),(56 231506.58),(57 229130.47),(58 225324.22),(59 223912.53),(60 221056.69),(61 214946.97),(62 217823.97),(63 222770.03),(64 220128.81),(65 219629.03),(66 218622.5),(67 219795.1),(68 225149.69),(69 224899.42),(70 221983.58),(71 222177.05),(72 224429.13),(73 218773.86),(74 211223.14),(75 216028.83),(76 223748.31),(77 220180.95),(78 220609.95),(79 222518.19),
(1 132825.88),(2 235228.84),(3 203912.73),(4 185286.42),(5 206199.2),(6 211598.02),(7 197119.56),(8 194725.83),(9 205686.13),(10 216865.6),(11 211086.53),(12 207578.98),(13 212210.5),(14 217036.25),(15 215508.5),(16 214819.7),(17 218217.86),(18 211135.44),(19 215370.28),(20 218510.6),(21 208775.7),(22 213856.25),(23 221375.33),(24 214254.48),(25 214132.38),(26 219546.84),(27 221160.72),(28 216054.28),(29 214034.2),(30 220195.98),(31 222287.88),(32 212648.28),(33 210048.34),(34 211243.33),(35 215343.47),(36 218199.8),(37 214778.8),(38 213019.38),(39 212338.61),(40 208976.28),(41 210011.95),(42 215636.23),(43 211726),(44 204549.39),(45 207384.73),(46 207433.7),(47 202163.22),(48 201835.81),(49 204474.56),(50 205475.45),(51 203812.08),(52 205277.17),(53 207432.63),(54 202104.4),(55 197791.39),(56 201428.89),(57 196412.6),(58 195264.28),(59 198290.89),(60 197360.63),(61 198171.6),(62 203001.98),(63 204156.4),(64 204133.81),(65 206700.86),(66 205943.88),(67 199650.84),(68 200421.53),(69 206229.17),(70 206025.16),(71 207112.06),(72 209819.58),(73 208985.6),(74 204914.61),(75 204007.66),(76 207856.66),(77 204285.47),(78 201161.81),(79 210738.23),
(1 131679.48),(2 224443.77),(3 189967.31),(4 181917.98),(5 207783.27),(6 212652.94),(7 199635.33),(8 197142.92),(9 208222.05),(10 212258.3),(11 206993.89),(12 203505.45),(13 212468.73),(14 209714.45),(15 199777.17),(16 208434.06),(17 217807.11),(18 206466.33),(19 200447.22),(20 211605.9),(21 207002.88),(22 197178.8),(23 206613.9),(24 202841.13),(25 198288.25),(26 203360.69),(27 201268.02),(28 201789.2),(29 207214.28),(30 205782.97),(31 199948.28),(32 202801.28),(33 207111.45),(34 200429.75),(35 194005.9),(36 195153.84),(37 194975.47),(38 194160.72),(39 196856.55),(40 199379.28),(41 201927.47),(42 207847.42),(43 209375.06),(44 205638.25),(45 209230.05),(46 207848.2),(47 199776.06),(48 201511.47),(49 203577.08),(50 197308.55),(51 199482.1),(52 207197.31),(53 207819.16),(54 204685.42),(55 207363.38),(56 208513.11),(57 206596.19),(58 206926.11),(59 209084.58),(60 198382.38),(61 192830.63),(62 194855.42),(63 193741.84),(64 191222.84),(65 197506),(66 198186.84),(67 192143.08),(68 192378.84),(69 195972.05),(70 190572.84),(71 195097.84),(72 200071.47),(73 193826.94),(74 187262.22),(75 184352.23),(76 190184.14),(77 194916.02),(78 187156.98),(79 190468.33),
(1 131627.64),(2 219475.67),(3 182123.14),(4 173459.81),(5 198799.81),(6 206395.36),(7 191697.22),(8 192425.88),(9 203201.72),(10 194667.64),(11 196746.11),(12 197110.8),(13 195382.81),(14 200335.47),(15 192537.53),(16 200832.73),(17 210378.61),(18 201459.27),(19 200855.47),(20 206159.5),(21 203122.53),(22 196950.9),(23 201681.13),(24 206392.17),(25 198163.19),(26 195546.95),(27 196165.67),(28 198017.64),(29 203291.48),(30 196359.67),(31 192329.53),(32 202198.17),(33 203934.58),(34 192781.25),(35 193511.55),(36 203142.06),(37 200351.98),(38 190332.69),(39 191752),(40 191346.58),(41 188532.88),(42 194924.8),(43 194801.72),(44 185530.58),(45 191625.44),(46 200374.13),(47 198360.45),(48 195695.31),(49 197061.64),(50 195205.47),(51 194629.73),(52 195334.34),(53 194129.31),(54 191208.78),(55 192810.75),(56 195649.67),(57 196501.38),(58 198188.28),(59 197918.7),(60 195631.9),(61 196549.83),(62 197743.22),(63 191479.42),(64 188493.88),(65 189275.31),(66 190456.05),(67 195802.58),(68 197121.72),(69 192293.48),(70 190445.25),(71 194243.31),(72 200751.78),(73 197418.28),(74 191501.36),(75 183864.73),(76 184970.84),(77 189737.6),(78 186660.02),(79 187031.25),
(1 117500.97),(2 188207.11),(3 159217.25),(4 157633.55),(5 172418.9),(6 173414.88),(7 169639.45),(8 172314.95),(9 176852.84),(10 172241.88),(11 170496.83),(12 171845.08),(13 173702.95),(14 174246.89),(15 172276.48),(16 174132.53),(17 176566.66),(18 175281.17),(19 173113.05),(20 171217.23),(21 176287.78),(22 180771.69),(23 173371.33),(24 172443.84),(25 176699.81),(26 172652.05),(27 170218.86),(28 173414.98),(29 176293.7),(30 175154.52),(31 171879.13),(32 172699.44),(33 176290.44),(34 174508.77),(35 171864.81),(36 176024.34),(37 175290.67),(38 170172.55),(39 172363.2),(40 167497.55),(41 162374.39),(42 169698.6),(43 169574.92),(44 165446.97),(45 171029.92),(46 172779.73),(47 171660.73),(48 170099.5),(49 171086.77),(50 168517.61),(51 167556.98),(52 172467.45),(53 173857.94),(54 169271.16),(55 172846.95),(56 174692.88),(57 167755.6),(58 170617.16),(59 170804.84),(60 165629.72),(61 170081.84),(62 175045.88),(63 167838.6),(64 166892.02),(65 169740.42),(66 172459.34),(67 175310.75),(68 177101.06),(69 172577.03),(70 174897.06),(71 177262.6),(72 174227.44),(73 176721.98),(74 177508.58),(75 179383.13),(76 178992.78),(77 179837.8),(78 178247.56),(79 178524.61),
(1 108683.31),(2 167863.56),(3 145602.98),(4 146124.67),(5 156462.92),(6 156385.45),(7 154674.48),(8 158554.84),(9 160934.72),(10 158651.88),(11 160452.73),(12 165227.33),(13 163751.56),(14 158732.28),(15 157519.2),(16 159491.11),(17 156029.86),(18 158843.92),(19 166778.38),(20 160605.89),(21 164554.72),(22 166270.47),(23 159249.2),(24 159589.39),(25 162401.31),(26 162771.98),(27 160765.03),(28 161546.81),(29 164355.36),(30 160862.38),(31 163040.14),(32 167074.17),(33 157715.66),(34 159763.55),(35 161389.1),(36 155113.95),(37 162380.6),(38 167889.95),(39 168984.78),(40 168405.28),(41 162381.33),(42 165613.05),(43 165430.47),(44 165053.8),(45 169292.39),(46 168202.08),(47 162584.47),(48 163208.83),(49 162720.28),(50 155494.72),(51 157951.7),(52 163746.27),(53 161573.72),(54 160320.64),(55 163032.63),(56 163453.98),(57 157431.66),(58 154418.23),(59 159254.22),(60 156932.63),(61 157650.77),(62 160633.22),(63 160112.58),(64 158206.06),(65 158797.55),(66 164883.8),(67 161583.86),(68 160214.52),(69 159974.19),(70 152851.48),(71 154211.94),(72 160018.38),(73 160377.83),(74 163358.95),(75 161976.2),(76 158136.66),(77 159353.88),(78 161741.4),(79 162275.6),
(1 106086.75),(2 160621.39),(3 140559.1),(4 147938.02),(5 156140.94),(6 150289.05),(7 145459.98),(8 153558.52),(9 161680.13),(10 158866.17),(11 153269),(12 158783.94),(13 156696.5),(14 153914.06),(15 159418.64),(16 163861.58),(17 156238.58),(18 154927.53),(19 157607.16),(20 155321.67),(21 158325.8),(22 160110.83),(23 155603.69),(24 159707),(25 160059.77),(26 159988.11),(27 160623.05),(28 159842.2),(29 159513.02),(30 162100.8),(31 165644.38),(32 161062.02),(33 157665.14),(34 160806.34),(35 157781.95),(36 153204.06),(37 155063.02),(38 163088.25),(39 164106.97),(40 162252.77),(41 158267.92),(42 160195.11),(43 161006.73),(44 157116.17),(45 157086.2),(46 159425.28),(47 159681.08),(48 160918.48),(49 163826.13),(50 159414.23),(51 153680.05),(52 155538.8),(53 163699.83),(54 168262.08),(55 161961.61),(56 157716.6),(57 159774.05),(58 158092.36),(59 160346.14),(60 159011.63),(61 153136.45),(62 153530.2),(63 158354.23),(64 157467.42),(65 157456.88),(66 158183.45),(67 159368.05),(68 155338.95),(69 153719.08),(70 154704.19),(71 156527.42),(72 158470.67),(73 152261.44),(74 154006.36),(75 160159.58),(76 158384.7),(77 155823.92),(78 159962.58),(79 162891.86),
(1 106341.41),(2 154314.16),(3 136426.2),(4 145697.19),(5 152818.02),(6 149150.63),(7 146020.06),(8 148131.44),(9 148396.11),(10 146876.92),(11 142457.89),(12 147468.47),(13 150260.66),(14 149559.86),(15 150214.98),(16 154426.6),(17 150091.31),(18 148489.22),(19 153078.66),(20 150034),(21 147130.16),(22 146170.16),(23 149660.13),(24 151979.98),(25 147590.52),(26 144143.45),(27 148415.16),(28 150092.28),(29 150763.11),(30 151826.06),(31 147865.98),(32 145660.13),(33 150207.72),(34 149614.89),(35 147886.45),(36 152489.39),(37 149353.78),(38 148786.75),(39 153368.31),(40 153723.16),(41 150412.94),(42 153555.69),(43 151668.53),(44 147916.61),(45 150683.83),(46 154083.48),(47 153152.05),(48 153991.77),(49 156417.28),(50 155777.61),(51 153429.6),(52 151027.23),(53 154079.34),(54 160831.11),(55 156795.14),(56 151699.73),(57 147267.78),(58 146875.34),(59 151122.75),(60 149496),(61 143985.95),(62 145316.28),(63 148680.88),(64 148985.67),(65 153869.08),(66 149201.11),(67 148321.52),(68 147043.77),(69 145541.02),(70 149107.64),(71 149507.78),(72 146496.31),(73 146623.25),(74 144601.72),(75 145978.28),(76 151774.08),(77 154298.8),(78 154628.39),(79 156857.66),
(1 100625.42),(2 143681.61),(3 125042.52),(4 130746.06),(5 140372.56),(6 138520.3),(7 139539.73),(8 138644.36),(9 140292.34),(10 145814.22),(11 147126.84),(12 146086.84),(13 144630.48),(14 143072.67),(15 149365.45),(16 148327.5),(17 142862.33),(18 142135.16),(19 140954.38),(20 146590.72),(21 145652.33),(22 140722.22),(23 143667.36),(24 148303.45),(25 148640.39),(26 143082.84),(27 145703.98),(28 146012.61),(29 145860.27),(30 144054.47),(31 140733.72),(32 137679.72),(33 142874.55),(34 144638.61),(35 147157.3),(36 144403.95),(37 137217.02),(38 140283.27),(39 141876.5),(40 144710.77),(41 146119.75),(42 143336.64),(43 145552.81),(44 145476.52),(45 142133.89),(46 142621.02),(47 144135.34),(48 145804.2),(49 143590.98),(50 144130.1),(51 149221.53),(52 146118.03),(53 143117.44),(54 148017.47),(55 147404.39),(56 143410.06),(57 146171.33),(58 142061.58),(59 142267.95),(60 143658.19),(61 139875.52),(62 139212.23),(63 140074.89),(64 138355.39),(65 145555.25),(66 145318.67),(67 139546.97),(68 140372.06),(69 139947.7),(70 140803.94),(71 143337.72),(72 140600.31),(73 140597.88),(74 136641.33),(75 136762.7),(76 140662),(77 139819.02),(78 139970.19),(79 140776.19),
(1 101028.53),(2 143351.58),(3 120642.97),(4 131361.23),(5 138556.45),(6 130532.44),(7 132603.39),(8 138761.1),(9 136930.83),(10 135637.02),(11 140454.16),(12 141578.48),(13 135363.25),(14 138261.34),(15 139212.45),(16 136958.75),(17 135692.42),(18 137686.89),(19 133916.02),(20 136170.06),(21 138871.77),(22 134944.45),(23 136499.48),(24 140025.98),(25 139205.63),(26 131866.5),(27 134288.89),(28 139758.1),(29 144694.22),(30 142840.64),(31 138391.28),(32 136492.48),(33 139247.45),(34 140688.45),(35 146021.03),(36 142197.89),(37 139046.52),(38 144343.83),(39 140950.39),(40 140063.77),(41 142607.23),(42 137440.77),(43 141591.58),(44 139899.81),(45 140414.9),(46 141843.75),(47 136042.36),(48 134612.25),(49 138267.06),(50 137952.19),(51 138076.25),(52 135307.69),(53 133222.81),(54 135094.14),(55 135435.2),(56 130673.305),(57 130287.17),(58 131156.84),(59 130545.234),(60 132726.42),(61 132912.69),(62 135912.23),(63 131246.55),(64 128467.9),(65 134608.75),(66 135267.28),(67 132482.44),(68 134748.58),(69 134339.11),(70 133407.31),(71 131494.1),(72 129803.07),(73 132464.9),(74 131712.02),(75 134620.34),(76 136748.03),(77 139175.25),(78 136301.73),(79 133898.42),
(1 103665.23),(2 139554.23),(3 117228.875),(4 126405.19),(5 129542.87),(6 122447.836),(7 123651.414),(8 128834.56),(9 127961.414),(10 130819.5),(11 133732.61),(12 133332.08),(13 132274.9),(14 136200.66),(15 131249.11),(16 132209.63),(17 132843.05),(18 132449.42),(19 132578.38),(20 133311.08),(21 136178.31),(22 135925.94),(23 131224.95),(24 130011.18),(25 135114.16),(26 129412.414),(27 126019.86),(28 132840.67),(29 134030.06),(30 129656.87),(31 132112.89),(32 135199.89),(33 134430.08),(34 136614.94),(35 133264.66),(36 130780.61),(37 132679.72),(38 134225.72),(39 128269.81),(40 129177.37),(41 133683.61),(42 130760.83),(43 132394.8),(44 135771.55),(45 133586.14),(46 128674.76),(47 130324.445),(48 129951.37),(49 130182.63),(50 129180.68),(51 130975.914),(52 128261.81),(53 124946.516),(54 127731.836),(55 128142.05),(56 124860.71),(57 124166.836),(58 128500.555),(59 127833.836),(60 128197.445),(61 125903),(62 127402.69),(63 128754.26),(64 124042.695),(65 126277.87),(66 127959.03),(67 130094.05),(68 129317.33),(69 129437.82),(70 129912.86),(71 127300.76),(72 129713.63),(73 128949.445),(74 128313.35),(75 129407.67),(76 126373.42),(77 129944.05),(78 132236.52),(79 131884.17),
