1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,173.5,174.5,175.5,176.5,177.5,178.5,179.5,180.5,181.5,182.5,183.5,184.5,185.5,186.5,187.5,188.5,189.5,190.5,191.5,192.5,193.5,194.5,195.5,196.5,197.5,198.5,199.5,200.5,201.5,202.5,203.5,204.5,205.5,206.5,207.5,208.5,209.5,210.5,211.5,212.5,213.5,214.5,215.5,216.5,217.5,218.5,219.5,220.5,221.5,222.5,223.5,224.5,225.5,226.5,227.5,228.5,229.5,230.5,231.5,232.5,233.5,234.5,235.5,236.5,237.5,238.5,239.5,240.5,241.5,242.5,243.5,244.5,245.5,246.5,247.5,248.5,249.5,250.5,251.5,252.5,253.5,254.5,255.5,256.5,257.5,258.5,259.5,260.5,261.5,262.5,263.5,264.5,265.5,266.5,267.5,268.5,269.5,270.5,271.5,272.5,273.5,274.5,275.5,276.5,277.5,278.5,279.5,280.5,281.5,282.5,283.5,284.5,285.5,286.5,287.5,288.5,289.5,290.5,291.5,292.5,293.5,294.5,295.5,296.5,297.5,298.5,299.5,300.5,301.5,302.5,303.5,304.5,305.5,306.5,307.5,308.5,309.5,310.5,311.5,312.5,313.5,314.5,315.5,316.5,317.5,318.5,319.5,320.5,321.5,322.5,323.5,324.5,325.5,326.5,327.5,328.5,329.5,330.5,331.5,332.5,333.5,334.5,335.5,336.5,337.5,338.5,339.5,340.5,341.5,342.5,343.5,344.5,345.5,346.5,347.5,348.5,349.5,350.5,351.5,352.5,353.5,354.5,355.5,356.5,357.5,358.5,359.5,360.5,361.5,362.5,363.5,364.5,365.5,366.5,367.5,368.5,369.5,370.5,371.5,372.5,373.5,374.5,375.5,376.5,377.5,378.5,379.5,380.5,381.5,382.5,383.5,384.5,385.5,386.5,387.5,388.5,389.5,390.5,391.5,392.5,393.5,394.5,395.5,396.5,397.5,398.5,399.5,400.5,401.5,402.5,403.5,404.5,405.5,406.5,407.5,408.5,409.5,410.5,411.5,412.5,413.5,414.5,415.5,416.5,417.5,418.5,419.5,420.5,421.5,422.5,423.5,424.5,425.5,426.5,427.5,428.5,429.5,430.5,431.5,432.5,433.5,434.5,435.5,436.5,437.5,438.5,439.5,440.5,441.5,442.5,443.5,444.5,445.5,446.5,447.5,448.5,449.5,450.5,451.5,452.5,453.5,454.5,455.5,456.5,457.5,458.5,459.5,460.5,461.5,462.5,463.5,464.5,465.5,466.5,467.5,468.5,469.5,470.5,471.5,472.5,473.5,474.5,475.5,476.5,477.5,478.5,479.5,480.5,481.5,482.5,483.5,484.5,485.5,486.5,487.5,488.5,489.5,490.5,491.5,492.5,493.5,494.5,495.5,496.5,497.5,498.5,499.5,
(1 453593.25),(2 1591135.1),(3 3317474.3),(4 5644141.5),(5 8417575),(6 11717877),(7 15351061),(8 19205230),(9 23209304),(10 27156518),(11 31499720),(12 35610796),(13 39970770),(14 44477184),(15 48701388),(16 52647756),(17 56476610),(18 60264960),(19 63939650),(20 67641736),(21 71085920),(22 74353590),(23 77727304),(24 81231736),(25 85000620),(26 89240376),(27 94219416),(28 99013530),(29 104313830),(30 109703140),(31 116112360),(32 123591580),(33 131618920),(34 140191890),(35 149294160),(36 158712590),(37 168343490),(38 177932400),(39 186844110),(40 194608240),(41 201282580),(42 206981040),(43 211908910),(44 216159660),(45 219708340),(46 223269890),(47 227097490),(48 230824400),(49 235103180),(50 239312380),(51 244247800),(52 249795090),(53 254302260),(54 257929140),(55 260622930),(56 262585170),(57 263679820),(58 263095540),(59 261722480),(60 259762640),(61 257535250),(62 255011650),(63 252238460),(64 249709060),(65 247436340),(66 245808700),(67 243893890),(68 241992450),(69 239620480),(70 237287950),(71 235562580),(72 233678400),(73 231820400),(74 230175660),(75 229077200),(76 228173200),(77 227662850),(78 227998670),(79 229087540),
(1 1412.2994),(2 1662.4585),(3 1764.3124),(4 1786.7407),(5 1824.2267),(6 1868.0935),(7 1985.8595),(8 2003.3687),(9 2012.7677),(10 2050.1624),(11 2069.2156),(12 2078.7422),(13 2084.4028),(14 2038.8192),(15 2051.242),(16 2052.8867),(17 2025.998),(18 2029.7478),(19 2010.633),(20 2026.5828),(21 2032.5132),(22 2090.3699),(23 2110.8186),(24 2091.1309),(25 2102.0435),(26 2099.9854),(27 2138.0483),(28 2101.2615),(29 2100.7983),(30 2107.8403),(31 2095.353),(32 2089.2175),(33 2113.6104),(34 2096.805),(35 2092.171),(36 2069.2383),(37 2106.0273),(38 2099.1736),(39 2091.822),(40 2089.0742),(41 2082.3643),(42 2094.708),(43 2072.249),(44 2048.074),(45 2093.7231),(46 2078.1733),(47 2076.2405),(48 2088.9998),(49 2064.1897),(50 2099.0806),(51 2101.4841),(52 2124.9153),(53 2122.4375),(54 2136.6548),(55 2126.4165),(56 2142.0002),(57 2144.2493),(58 2123.771),(59 2113.6348),(60 2112.1326),(61 2122.246),(62 2129.343),(63 2112.482),(64 2130.6724),(65 2146.481),(66 2145.437),(67 2190.8176),(68 2168.6914),(69 2200.1743),(70 2160.173),(71 2155.8076),(72 2140.306),(73 2135.2673),(74 2126.3774),(75 2121.3752),(76 2114.8455),(77 2133.1023),(78 2137.5889),(79 2116.72),
(1 1357.9192),(2 1595.4843),(3 1699.1123),(4 1750.6486),(5 1753.5171),(6 1820.8704),(7 1913.2283),(8 1920.8066),(9 1958.3807),(10 1985.3943),(11 1986.0724),(12 1994.378),(13 1970.523),(14 1995.0549),(15 1992.6152),(16 2001.3715),(17 1982.2753),(18 1978.6678),(19 1958.727),(20 1955.593),(21 1951.0481),(22 1997.0208),(23 2000.1442),(24 2006.7292),(25 2003.9528),(26 1975.0717),(27 1978.5747),(28 1989.1195),(29 1990.9811),(30 1970.6023),(31 1967.654),(32 1944.1545),(33 1946.0942),(34 1962.5405),(35 1944.8212),(36 1969.1439),(37 2001.6221),(38 2000.5319),(39 1975.8491),(40 1958.9822),(41 1992.0679),(42 2013.8975),(43 1992.9209),(44 1982.0923),(45 1998.5808),(46 2003.0339),(47 2013.1155),(48 2001.166),(49 1971.0826),(50 2002.9484),(51 2001.5853),(52 2039.4447),(53 2038.3724),(54 2041.4352),(55 2035.7357),(56 2040.884),(57 2054.2249),(58 2047.8623),(59 2042.6503),(60 2028.8577),(61 2044.3243),(62 2067.9736),(63 2045.606),(64 2044.4143),(65 2049.8892),(66 2037.1145),(67 2044.7549),(68 2040.4169),(69 2044.9764),(70 2045.605),(71 2034.7719),(72 2040.958),(73 2007.9514),(74 2025.2825),(75 2023.1757),(76 2000.6318),(77 1995.7686),(78 2004.3947),(79 2016.9379),
(1 1353.9797),(2 1580.4154),(3 1675.5659),(4 1735.327),(5 1745.4637),(6 1775.4078),(7 1886.2439),(8 1850.1519),(9 1899.6304),(10 1888.7307),(11 1888.7053),(12 1915.5195),(13 1898.8857),(14 1905.1781),(15 1903.5996),(16 1927.6381),(17 1948.9916),(18 1918.6149),(19 1931.2106),(20 1942.8496),(21 1920.3007),(22 1976.3535),(23 1962.2948),(24 1955.8815),(25 1966.4376),(26 1956.7931),(27 1965.0157),(28 1948.4902),(29 1946.2056),(30 1948.0164),(31 1938.0127),(32 1940.539),(33 1937.4487),(34 1944.328),(35 1923.5052),(36 1921.3418),(37 1928.7295),(38 1926.3207),(39 1921.3),(40 1924.4669),(41 1929.4939),(42 1935.9352),(43 1909.1334),(44 1893.4618),(45 1931.1141),(46 1931.1238),(47 1926.1084),(48 1902.6726),(49 1934.1987),(50 1930.6019),(51 1923.3851),(52 1943.5148),(53 1924.9025),(54 1941.8187),(55 1964.3827),(56 1964.4321),(57 1958.4722),(58 1952.6483),(59 1966.9368),(60 1958.6749),(61 1979.8992),(62 1979.4376),(63 1987.1718),(64 1971.082),(65 1982.7667),(66 1983.1453),(67 2026.4832),(68 2032.4281),(69 2031.7896),(70 2030.748),(71 2010.6805),(72 2021.9172),(73 2003.5149),(74 2019.1024),(75 2008.9818),(76 1998.4315),(77 2020.8955),(78 2006.6738),(79 2002.6957),
(1 1343.4146),(2 1574.8602),(3 1666.6958),(4 1753.9956),(5 1741.1813),(6 1786.6874),(7 1891.0223),(8 1872.8849),(9 1928.6388),(10 1933.0526),(11 1949.8872),(12 1972.2095),(13 1969.5836),(14 1973.4603),(15 1974.2767),(16 1978.7842),(17 1984.1976),(18 1974.5948),(19 1972.7965),(20 1988.2478),(21 1981.6351),(22 2046.9084),(23 2062.72),(24 2064.0613),(25 2062.8877),(26 2047.9001),(27 2057.6091),(28 2033.622),(29 2041.6405),(30 2055.0137),(31 2049.481),(32 2014.8048),(33 1995.7373),(34 1981.0662),(35 1958.4071),(36 1974.0702),(37 1982.3568),(38 1974.205),(39 1987.6741),(40 1967.0377),(41 1984.013),(42 1984.5383),(43 1951.0054),(44 1969.791),(45 1955.8325),(46 1956.5261),(47 1961.8658),(48 1951.821),(49 1961.6371),(50 1981.7928),(51 1956.3557),(52 1976.6279),(53 1974.646),(54 1965.5903),(55 1994.4915),(56 1974.829),(57 1988.6013),(58 1976.1914),(59 1974.0387),(60 1964.988),(61 1985.1295),(62 1967.5433),(63 2008.5621),(64 2005.783),(65 1996.304),(66 2017.602),(67 2039.2332),(68 2047.9641),(69 2042.9347),(70 2021.3848),(71 2027.1528),(72 2021.6222),(73 2003.9183),(74 2012.9615),(75 2006.8579),(76 2010.5917),(77 2006.6962),(78 1992.7167),(79 1980.9835),
(1 1321.3673),(2 1546.581),(3 1631.2634),(4 1686.3756),(5 1680.7402),(6 1753.1381),(7 1854.1943),(8 1831.2759),(9 1892.261),(10 1892.5044),(11 1917.6814),(12 1947.7683),(13 1928.6083),(14 1940.6509),(15 1965.7869),(16 1943.4889),(17 1947.9313),(18 1948.5034),(19 1958.7244),(20 1956.7975),(21 1954.173),(22 2001.7544),(23 2015.0374),(24 1999.8309),(25 2002.2548),(26 1993.5349),(27 2000.567),(28 1969.8231),(29 1974.5969),(30 1982.1471),(31 1983.6129),(32 1955.2766),(33 1952.9423),(34 1935.7731),(35 1941.6017),(36 1944.675),(37 1985.7041),(38 1978.1755),(39 1935.5682),(40 1921.1514),(41 1928.578),(42 1939.762),(43 1911.3688),(44 1918.4445),(45 1915.137),(46 1902.5763),(47 1913.9365),(48 1923.1316),(49 1951.795),(50 1948.3557),(51 1954.0162),(52 1968.1184),(53 1971.3785),(54 1975.0918),(55 1976.5365),(56 1972.9392),(57 1992.99),(58 1989.1665),(59 1976.765),(60 1993.3374),(61 2001.6204),(62 2004.0088),(63 2003.5358),(64 1996.1294),(65 1980.868),(66 1980.1216),(67 1996.4138),(68 1988.4508),(69 1985.3494),(70 1974.4443),(71 1968.4236),(72 1944.262),(73 1903.6898),(74 1901.57),(75 1911.9496),(76 1899.9254),(77 1907.5706),(78 1883.5931),(79 1877.3213),
(1 1276.5386),(2 1505.5315),(3 1586.5603),(4 1655.1241),(5 1659.7158),(6 1719.2272),(7 1807.8431),(8 1782.8716),(9 1801.3549),(10 1795.7935),(11 1823.0881),(12 1842.4432),(13 1847.3864),(14 1843.916),(15 1878.3455),(16 1883.0377),(17 1880.6311),(18 1849.8127),(19 1861.4763),(20 1872.8159),(21 1861.5397),(22 1911.0624),(23 1927.406),(24 1942.7826),(25 1941.5321),(26 1961.122),(27 1963.9773),(28 1954.0577),(29 1939.8956),(30 1918.5073),(31 1927.3871),(32 1939.3474),(33 1912.0203),(34 1902.3195),(35 1883.9413),(36 1860.924),(37 1918.8947),(38 1907.2213),(39 1876.3022),(40 1862.4645),(41 1876.9603),(42 1869.2568),(43 1859.7719),(44 1875.7241),(45 1844.2385),(46 1851.5355),(47 1849.1724),(48 1848.0294),(49 1876.0232),(50 1899.106),(51 1903.3009),(52 1932.9839),(53 1933.7526),(54 1932.4928),(55 1944.5507),(56 1939.4896),(57 1971.715),(58 1972.7103),(59 1962.9945),(60 1958.3118),(61 1960.0826),(62 1955.6442),(63 1954.0059),(64 1961.9888),(65 1970.275),(66 1946.881),(67 1969.4583),(68 1940.6052),(69 1948.2897),(70 1910.2156),(71 1901.6748),(72 1924.5092),(73 1863.4729),(74 1848.1083),(75 1857.8627),(76 1835.5127),(77 1840.448),(78 1806.97),(79 1835.3287),
(1 1266.8252),(2 1480.3031),(3 1551.8112),(4 1617.0588),(5 1640.7872),(6 1693.513),(7 1764.4355),(8 1775.6083),(9 1796.8218),(10 1774.0144),(11 1798.1187),(12 1825.8086),(13 1823.8828),(14 1837.0581),(15 1829.7999),(16 1834.7888),(17 1837.817),(18 1839.6824),(19 1845.9822),(20 1874.4111),(21 1869.6827),(22 1917.8195),(23 1919.4677),(24 1927.2789),(25 1930.7267),(26 1893.3596),(27 1916.7399),(28 1901.4547),(29 1916.0753),(30 1887.279),(31 1884.2169),(32 1879.7183),(33 1853.9637),(34 1868.0911),(35 1857.0073),(36 1859.0931),(37 1898.5786),(38 1894.3292),(39 1892.1599),(40 1872.0731),(41 1884.8817),(42 1878.4198),(43 1893.3893),(44 1892.115),(45 1889.861),(46 1905.3726),(47 1910.7183),(48 1911.8552),(49 1916.2045),(50 1896.6936),(51 1907.1508),(52 1948.3136),(53 1924.2708),(54 1928.5176),(55 1934.0002),(56 1937.4445),(57 1949.816),(58 1941.2207),(59 1940.08),(60 1953.8353),(61 1964.1343),(62 1970.8696),(63 1960.697),(64 1958.9335),(65 1966.7325),(66 1945.205),(67 1947.5859),(68 1919.2307),(69 1894.5679),(70 1888.2478),(71 1889.814),(72 1880.4722),(73 1851.3135),(74 1831.8694),(75 1841.4727),(76 1838.0182),(77 1853.8715),(78 1836.0751),(79 1823.0348),
(1 1210.0438),(2 1425.5835),(3 1470.5569),(4 1534.8679),(5 1588.0505),(6 1601.8982),(7 1684.8477),(8 1691.6713),(9 1696.7056),(10 1693.7968),(11 1683.6085),(12 1720.6173),(13 1736.4052),(14 1740.8201),(15 1749.7517),(16 1774.6875),(17 1766.9735),(18 1765.1383),(19 1794.1577),(20 1805.8617),(21 1801.5304),(22 1842.8041),(23 1842.7313),(24 1850.7147),(25 1870.4442),(26 1865.3093),(27 1870.3895),(28 1851.6146),(29 1874.5623),(30 1828.465),(31 1838.1138),(32 1841.5577),(33 1830.4362),(34 1816.2966),(35 1817.2906),(36 1815.923),(37 1820.9689),(38 1804.5936),(39 1793.2155),(40 1784.4607),(41 1776.6693),(42 1763.7428),(43 1755.7194),(44 1753.2041),(45 1731.4023),(46 1738.7439),(47 1759.0986),(48 1766.7955),(49 1803.2592),(50 1791.4186),(51 1797.4308),(52 1812.7037),(53 1801.512),(54 1801.1466),(55 1800.346),(56 1793.4517),(57 1809.2101),(58 1793.7557),(59 1802.5095),(60 1798.435),(61 1811.8074),(62 1806.3413),(63 1805.9128),(64 1820.6079),(65 1803.5852),(66 1785.9039),(67 1824.523),(68 1802.9551),(69 1784.3972),(70 1766.9333),(71 1790.9641),(72 1782.6501),(73 1769.0516),(74 1778.6926),(75 1780.1517),(76 1776.6487),(77 1770.4941),(78 1782.5233),(79 1785.2002),
(1 1217.7573),(2 1442.567),(3 1491.4094),(4 1564.8921),(5 1619.5635),(6 1635.6869),(7 1716.8303),(8 1730.4541),(9 1747.7244),(10 1752.1443),(11 1748.7917),(12 1776.3916),(13 1769.4751),(14 1761.384),(15 1781.4058),(16 1783.9673),(17 1780.646),(18 1776.3619),(19 1775.7065),(20 1764.5602),(21 1773.744),(22 1811.4697),(23 1823.4017),(24 1825.203),(25 1827.1586),(26 1809.8679),(27 1812.13),(28 1792.3195),(29 1777.4623),(30 1774.6252),(31 1765.9008),(32 1774.359),(33 1769.863),(34 1750.3551),(35 1754.1202),(36 1773.0056),(37 1815.5272),(38 1787.1653),(39 1770.9875),(40 1765.3889),(41 1770.6174),(42 1796.4016),(43 1799.8677),(44 1784.8984),(45 1782.5377),(46 1772.9891),(47 1781.6082),(48 1776.6364),(49 1788.6385),(50 1784.7687),(51 1774.0714),(52 1790.6477),(53 1783.6414),(54 1778.4225),(55 1792.2493),(56 1786.2578),(57 1800.1863),(58 1781.9183),(59 1766.6722),(60 1776.1832),(61 1786.3535),(62 1799.2611),(63 1793.8859),(64 1812.5494),(65 1823.6575),(66 1827.767),(67 1862.8468),(68 1853.5562),(69 1845.6141),(70 1837.1244),(71 1840.2186),(72 1844.0311),(73 1809.9717),(74 1814.4066),(75 1828.8132),(76 1829.1216),(77 1837.3914),(78 1821.6609),(79 1812.3529),
(1 1172.9016),(2 1375.2598),(3 1424.2413),(4 1501.8512),(5 1543.4922),(6 1548.808),(7 1611.3143),(8 1644.6606),(9 1648.2059),(10 1655.606),(11 1677.7537),(12 1697.725),(13 1685.4508),(14 1680.9696),(15 1687.6167),(16 1694.3275),(17 1695.4321),(18 1696.9976),(19 1695.4419),(20 1697.8872),(21 1686.6075),(22 1760.9152),(23 1762.8081),(24 1760.6345),(25 1733.3741),(26 1750.3577),(27 1727.6537),(28 1721.2299),(29 1729.6938),(30 1724.9938),(31 1722.5006),(32 1724.6323),(33 1723.4027),(34 1702.809),(35 1721.2662),(36 1738.8894),(37 1753.5603),(38 1737.2365),(39 1728.4302),(40 1719.2507),(41 1717.4985),(42 1743.1819),(43 1720.6963),(44 1729.0001),(45 1708.0383),(46 1683.1382),(47 1700.9625),(48 1718.076),(49 1703.6776),(50 1689.4895),(51 1679.779),(52 1687.046),(53 1699.5948),(54 1707.5225),(55 1717.7446),(56 1708.0874),(57 1720.8378),(58 1716.4615),(59 1717.8502),(60 1731.2754),(61 1749.9128),(62 1762.3818),(63 1744.6663),(64 1756.7354),(65 1752.3881),(66 1745.4784),(67 1779.9558),(68 1753.5049),(69 1742.5105),(70 1751.8071),(71 1755.7578),(72 1757.0847),(73 1738.0566),(74 1733.1653),(75 1729.5247),(76 1719.6967),(77 1732.4463),(78 1738.0808),(79 1742.2043),
(1 1178.973),(2 1405.3209),(3 1462.9331),(4 1540.9443),(5 1607.2426),(6 1597.0697),(7 1654.8906),(8 1694.8032),(9 1695.4095),(10 1695.1514),(11 1728.6919),(12 1739.2361),(13 1733.8353),(14 1722.5361),(15 1714.3082),(16 1725.9878),(17 1718.0836),(18 1732.7267),(19 1732.2856),(20 1731.3555),(21 1734.7639),(22 1770.48),(23 1771.2701),(24 1800.4452),(25 1802.4438),(26 1786.9382),(27 1783.5228),(28 1747.3318),(29 1751.4546),(30 1741.6183),(31 1735.8878),(32 1739.5243),(33 1730.0801),(34 1740.215),(35 1729.7571),(36 1740.443),(37 1772.2408),(38 1737.1711),(39 1750.1238),(40 1751.7633),(41 1754.6228),(42 1746.2043),(43 1728.3114),(44 1728.7908),(45 1727.079),(46 1728.0614),(47 1740.3531),(48 1725.6344),(49 1715.571),(50 1729.8014),(51 1749.7252),(52 1783.4519),(53 1796.4279),(54 1800.1272),(55 1802.0791),(56 1788.6952),(57 1792.981),(58 1767.0068),(59 1747.1241),(60 1759.0474),(61 1763.3638),(62 1755.442),(63 1770.7672),(64 1772.4955),(65 1770.5334),(66 1753.6401),(67 1783.1395),(68 1758.255),(69 1749.6781),(70 1753.0325),(71 1752.3951),(72 1748.0724),(73 1733.4209),(74 1721.1422),(75 1706.7468),(76 1696.246),(77 1710.5973),(78 1712.3524),(79 1731.9987),
(1 1138.3113),(2 1328.1898),(3 1394.7988),(4 1455.7428),(5 1503.6848),(6 1524.7402),(7 1565.7479),(8 1589.265),(9 1607.3762),(10 1620.1757),(11 1655.7075),(12 1677.6659),(13 1674.9594),(14 1659.3774),(15 1669.4875),(16 1662.8573),(17 1653.8761),(18 1660.1139),(19 1675.0468),(20 1674.1512),(21 1681.1885),(22 1722.4943),(23 1731.274),(24 1740.7126),(25 1728.2124),(26 1728.2931),(27 1729.8917),(28 1708.7319),(29 1707.9869),(30 1710.4799),(31 1709.2137),(32 1702.674),(33 1724.7047),(34 1707.0602),(35 1712.5641),(36 1702.9845),(37 1727.4812),(38 1709.0345),(39 1706.7708),(40 1709.1166),(41 1714.9569),(42 1722.1792),(43 1697.671),(44 1688.7355),(45 1695.2485),(46 1710.8096),(47 1702.4257),(48 1675.348),(49 1682.3029),(50 1683.008),(51 1669.4573),(52 1690.2445),(53 1713.5853),(54 1718.2461),(55 1705.2612),(56 1708.9668),(57 1736.9325),(58 1728.7931),(59 1726.6484),(60 1733.6927),(61 1724.1022),(62 1731.6677),(63 1727.5211),(64 1727.8687),(65 1735.0577),(66 1726.6107),(67 1744.5309),(68 1740.3722),(69 1738.8444),(70 1727.0194),(71 1732.7831),(72 1719.2599),(73 1738.8298),(74 1726.3129),(75 1723.6018),(76 1690.3861),(77 1677.161),(78 1676.0962),(79 1702.066),
(1 1111.6973),(2 1290.8125),(3 1381.0782),(4 1433.631),(5 1474.5654),(6 1478.6709),(7 1551.0251),(8 1607.713),(9 1623.4004),(10 1615.5143),(11 1655.2904),(12 1661.9308),(13 1678.0974),(14 1665.6952),(15 1667.2947),(16 1682.6752),(17 1649.6067),(18 1641.9027),(19 1636.8951),(20 1639.343),(21 1641.5889),(22 1696.5979),(23 1698.0096),(24 1696.7146),(25 1668.6523),(26 1664.7527),(27 1674.3286),(28 1696.4252),(29 1685.9098),(30 1682.7155),(31 1678.8494),(32 1663.676),(33 1662.6648),(34 1681.8652),(35 1715.4808),(36 1704.5203),(37 1752.3035),(38 1733.0024),(39 1698.7666),(40 1707.7012),(41 1729.7649),(42 1725.017),(43 1727.8989),(44 1715.2208),(45 1725.0818),(46 1716.4452),(47 1692.7911),(48 1682.2317),(49 1686.2081),(50 1686.2489),(51 1694.2289),(52 1722.6302),(53 1716.0862),(54 1727.1968),(55 1734.219),(56 1740.4437),(57 1739.3176),(58 1732.0209),(59 1740.4065),(60 1727.3088),(61 1743.2576),(62 1752.7643),(63 1748.5707),(64 1757.2599),(65 1752.751),(66 1745.7871),(67 1783.3188),(68 1756.4392),(69 1744.6604),(70 1740.3892),(71 1732.8727),(72 1712.7839),(73 1719.2161),(74 1700.1956),(75 1695.954),(76 1688.9872),(77 1672.1005),(78 1661.7255),(79 1686.4333),
(1 1116.0094),(2 1290.0648),(3 1406.7307),(4 1457.9292),(5 1482.7155),(6 1517.5364),(7 1583.9662),(8 1591.7789),(9 1588.4344),(10 1585.9674),(11 1597.2086),(12 1624.5549),(13 1633.9125),(14 1636.7631),(15 1632.9052),(16 1654.9241),(17 1636.7887),(18 1660.6973),(19 1664.5115),(20 1669.7709),(21 1662.1293),(22 1718.4011),(23 1708.9385),(24 1725.3564),(25 1726.5907),(26 1713.877),(27 1722.4105),(28 1741.2072),(29 1709.8163),(30 1701.079),(31 1679.3549),(32 1678.1302),(33 1667.9822),(34 1675.3387),(35 1668.4124),(36 1664.7214),(37 1688.2449),(38 1672.1798),(39 1660.8145),(40 1671.2982),(41 1660.6853),(42 1651.9502),(43 1653.8333),(44 1637.0327),(45 1647.7032),(46 1634.3248),(47 1641.9316),(48 1625.8336),(49 1620.6829),(50 1635.8691),(51 1616.9393),(52 1633.0824),(53 1621.9314),(54 1650.8447),(55 1661.116),(56 1661.6637),(57 1652.6167),(58 1647.8253),(59 1675.6887),(60 1661.7778),(61 1656.736),(62 1658.0343),(63 1664.0974),(64 1686.8186),(65 1694.4198),(66 1671.2938),(67 1709.2129),(68 1693.7883),(69 1674.7745),(70 1671.7152),(71 1673.6985),(72 1651.382),(73 1636.8813),(74 1648.7533),(75 1642.717),(76 1641.2258),(77 1644.3784),(78 1645.5541),(79 1633.7207),
(1 1035.1038),(2 1240.7559),(3 1341.4957),(4 1385.5427),(5 1395.6515),(6 1426.4584),(7 1498.4178),(8 1498.9475),(9 1523.7427),(10 1519.073),(11 1538.9657),(12 1551.6829),(13 1573.4178),(14 1565.5449),(15 1548.631),(16 1552.7914),(17 1538.432),(18 1552.5118),(19 1560.857),(20 1562.0844),(21 1551.8083),(22 1597.9144),(23 1595.5011),(24 1618.7332),(25 1625.343),(26 1628.6558),(27 1642.0168),(28 1636.3232),(29 1624.6785),(30 1613.7869),(31 1611.6791),(32 1601.5518),(33 1601.4971),(34 1616.0983),(35 1601.6687),(36 1579.7374),(37 1592.1713),(38 1566.9862),(39 1569.9503),(40 1570.4738),(41 1560.848),(42 1561.2573),(43 1540.6365),(44 1535.8807),(45 1544.2258),(46 1530.0378),(47 1551.176),(48 1559.94),(49 1547.2146),(50 1540.9478),(51 1562.3523),(52 1575.4751),(53 1584.6876),(54 1589.4473),(55 1586.8334),(56 1593.3214),(57 1593.7397),(58 1590.7375),(59 1598.0493),(60 1595.1808),(61 1600.81),(62 1615.2446),(63 1610.3137),(64 1611.767),(65 1607.083),(66 1619.9517),(67 1655.1765),(68 1645.5354),(69 1623.3356),(70 1623.7194),(71 1615.416),(72 1619.9055),(73 1603.2395),(74 1584.0032),(75 1587.3015),(76 1550.4087),(77 1549.5914),(78 1539.4918),(79 1549.164),
(1 1041.1083),(2 1245.1266),(3 1337.7954),(4 1368.6843),(5 1395.8029),(6 1420.2267),(7 1481.5768),(8 1489.8663),(9 1528.258),(10 1526.2231),(11 1549.0992),(12 1553.045),(13 1542.2207),(14 1545.869),(15 1532.9633),(16 1537.4901),(17 1563.3954),(18 1557.332),(19 1575.5562),(20 1601.1887),(21 1586.7118),(22 1623.41),(23 1616.9923),(24 1607.3081),(25 1630.0219),(26 1622.0952),(27 1654.4535),(28 1633.643),(29 1607.2524),(30 1597.0723),(31 1625.3577),(32 1609.7804),(33 1575.4102),(34 1593.0659),(35 1579.7742),(36 1588.5968),(37 1620.1201),(38 1605.0411),(39 1602.6017),(40 1590.533),(41 1582.3481),(42 1592.9176),(43 1580.3988),(44 1576.7639),(45 1574.0574),(46 1575.7554),(47 1568.4218),(48 1582.1454),(49 1574.2303),(50 1579.32),(51 1582.4534),(52 1607.3169),(53 1603.9979),(54 1618.5167),(55 1611.0939),(56 1609.42),(57 1604.9609),(58 1597.2902),(59 1592.2375),(60 1593.3911),(61 1601.991),(62 1604.0906),(63 1604.316),(64 1584.2422),(65 1600.2749),(66 1597.57),(67 1647.5298),(68 1632.9028),(69 1636.358),(70 1623.2489),(71 1623.9783),(72 1625.395),(73 1619.2042),(74 1596.6989),(75 1592.3167),(76 1578.4807),(77 1568.9277),(78 1564.6554),(79 1564.0892),
