1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,173.5,174.5,175.5,176.5,177.5,178.5,179.5,180.5,181.5,182.5,183.5,184.5,185.5,186.5,187.5,188.5,189.5,190.5,191.5,192.5,193.5,194.5,195.5,196.5,197.5,198.5,199.5,200.5,201.5,202.5,203.5,204.5,205.5,206.5,207.5,208.5,209.5,210.5,211.5,212.5,213.5,214.5,215.5,216.5,217.5,218.5,219.5,220.5,221.5,222.5,223.5,224.5,225.5,226.5,227.5,228.5,229.5,230.5,231.5,232.5,233.5,234.5,235.5,236.5,237.5,238.5,239.5,240.5,241.5,242.5,243.5,244.5,245.5,246.5,247.5,248.5,249.5,250.5,251.5,252.5,253.5,254.5,255.5,256.5,257.5,258.5,259.5,260.5,261.5,262.5,263.5,264.5,265.5,266.5,267.5,268.5,269.5,270.5,271.5,272.5,273.5,274.5,275.5,276.5,277.5,278.5,279.5,280.5,281.5,282.5,283.5,284.5,285.5,286.5,287.5,288.5,289.5,290.5,291.5,292.5,293.5,294.5,295.5,296.5,297.5,298.5,299.5,300.5,301.5,302.5,303.5,304.5,305.5,306.5,307.5,308.5,309.5,310.5,311.5,312.5,313.5,314.5,315.5,316.5,317.5,318.5,319.5,320.5,321.5,322.5,323.5,324.5,325.5,326.5,327.5,328.5,329.5,330.5,331.5,332.5,333.5,334.5,335.5,336.5,337.5,338.5,339.5,340.5,341.5,342.5,343.5,344.5,345.5,346.5,347.5,348.5,349.5,350.5,351.5,352.5,353.5,354.5,355.5,356.5,357.5,358.5,359.5,360.5,361.5,362.5,363.5,364.5,365.5,366.5,367.5,368.5,369.5,370.5,371.5,372.5,373.5,374.5,375.5,376.5,377.5,378.5,379.5,380.5,381.5,382.5,383.5,384.5,385.5,386.5,387.5,388.5,389.5,390.5,391.5,392.5,393.5,394.5,395.5,396.5,397.5,398.5,399.5,400.5,401.5,402.5,403.5,404.5,405.5,406.5,407.5,408.5,409.5,410.5,411.5,412.5,413.5,414.5,415.5,416.5,417.5,418.5,419.5,420.5,421.5,422.5,423.5,424.5,425.5,426.5,427.5,428.5,429.5,430.5,431.5,432.5,433.5,434.5,435.5,436.5,437.5,438.5,439.5,440.5,441.5,442.5,443.5,444.5,445.5,446.5,447.5,448.5,449.5,450.5,451.5,452.5,453.5,454.5,455.5,456.5,457.5,458.5,459.5,460.5,461.5,462.5,463.5,464.5,465.5,466.5,467.5,468.5,469.5,470.5,471.5,472.5,473.5,474.5,475.5,476.5,477.5,478.5,479.5,480.5,481.5,482.5,483.5,484.5,485.5,486.5,487.5,488.5,489.5,490.5,491.5,492.5,493.5,494.5,495.5,496.5,497.5,498.5,499.5,
(1 631241.75),(2 2608711.8),(3 5652928),(4 9618100),(5 14401888),(6 19910518),(7 26090270),(8 33376872),(9 41006160),(10 49567380),(11 58281570),(12 68125410),(13 77654730),(14 88363010),(15 98675580),(16 108881560),(17 119998680),(18 130502270),(19 140663310),(20 150842740),(21 160580270),(22 171401490),(23 181629570),(24 190956530),(25 200424270),(26 209437390),(27 217940180),(28 225942530),(29 233341900),(30 240594640),(31 247257300),(32 253443540),(33 258366340),(34 263244720),(35 267685040),(36 272087140),(37 276343780),(38 280741220),(39 284951330),(40 289506100),(41 293345660),(42 298238880),(43 303205380),(44 308299230),(45 313618980),(46 319089700),(47 323036130),(48 327821250),(49 332576160),(50 337209060),(51 341552450),(52 345772220),(53 348890000),(54 352613400),(55 355979700),(56 358189200),(57 360481180),(58 362583700),(59 363733500),(60 364244960),(61 363814660),(62 362216060),(63 361058020),(64 359824480),(65 358051940),(66 354993700),(67 351152770),(68 345594600),(69 341040600),(70 336050430),(71 330677860),(72 324690430),(73 318154600),(74 311307550),(75 303770980),(76 295972700),(77 287822980),(78 279424580),(79 270724220),
(1 33414.035),(2 49879.363),(3 66660.69),(4 73315.76),(5 77810.65),(6 80617.51),(7 79628.875),(8 82439.86),(9 86556.75),(10 89565.914),(11 91423.69),(12 91483.734),(13 92445.53),(14 95992.7),(15 98061.76),(16 101597.43),(17 102220.27),(18 102395.664),(19 101325.21),(20 102657.4),(21 103375.84),(22 102853.5),(23 103000.48),(24 103032.67),(25 103879.87),(26 104559.68),(27 101970.1),(28 102214.71),(29 99337.66),(30 100221.734),(31 100404.25),(32 102489.07),(33 103650.65),(34 100807.18),(35 97794.01),(36 96993.29),(37 96190.76),(38 96543.78),(39 94972.44),(40 93147.67),(41 93245.39),(42 94126.82),(43 95022.21),(44 96073.266),(45 96267.99),(46 96948.734),(47 98686.95),(48 100172.35),(49 99020.734),(50 97198.164),(51 95514.484),(52 96171.625),(53 99108.61),(54 101682.734),(55 102677.88),(56 102267.23),(57 101939.04),(58 101843.195),(59 101615.07),(60 100929.336),(61 100623.164),(62 103525.13),(63 105463.31),(64 106169.086),(65 105853.26),(66 106606.484),(67 108565.3),(68 108397.53),(69 110420.586),(70 111053.07),(71 112678.31),(72 112958.99),(73 114103.766),(74 114954.91),(75 113774.27),(76 114743.23),(77 114734.56),(78 116940.15),(79 118651.67),
(1 34281.465),(2 52638.906),(3 69626.516),(4 72463.875),(5 74476.66),(6 79088.164),(7 78864.17),(8 81142.78),(9 84415.94),(10 86329.414),(11 88065.43),(12 86638.05),(13 87744.82),(14 92244.47),(15 97334.21),(16 99156.51),(17 98068.53),(18 96997.56),(19 96860.11),(20 97617.555),(21 98230.97),(22 96761.96),(23 98351.84),(24 99511.484),(25 99007.42),(26 102109.38),(27 99242.125),(28 98451.52),(29 95414.79),(30 94643.66),(31 96742.71),(32 98234.38),(33 97089.914),(34 95360.42),(35 96497.984),(36 93904.35),(37 92121.6),(38 92402.03),(39 91163.49),(40 91011.56),(41 91335.484),(42 91035.414),(43 90797.86),(44 91326.75),(45 90548.08),(46 90804.09),(47 91508.21),(48 93396.445),(49 94465.32),(50 93261.09),(51 91761.9),(52 93163.516),(53 96932.305),(54 98506.086),(55 98990.8),(56 99236.74),(57 100753.46),(58 101743.484),(59 103373.79),(60 103252.56),(61 101806.8),(62 102972.41),(63 103658.664),(64 103324.625),(65 103116.664),(66 103984.34),(67 107252.32),(68 107989.53),(69 107465.68),(70 108439.414),(71 109692.234),(72 110655.734),(73 113006.39),(74 113072.67),(75 111735.78),(76 113200.055),(77 112625.93),(78 114671.59),(79 116281.07),
(1 31473.982),(2 47595.875),(3 61892.223),(4 63280.184),(5 66202.01),(6 71095.22),(7 72181.445),(8 73927.3),(9 77219.63),(10 80509.86),(11 81285.97),(12 82345.12),(13 84451.05),(14 87460.56),(15 88292),(16 89134.836),(17 88261.37),(18 88663.5),(19 87720.71),(20 88710.164),(21 90721.55),(22 90396.94),(23 90400.88),(24 89975.836),(25 89929.64),(26 91684.805),(27 90408.98),(28 89479.46),(29 87309.766),(30 88179.89),(31 88604.3),(32 89272.445),(33 88978.945),(34 88404.92),(35 89035.16),(36 87020.94),(37 84238.72),(38 82732.4),(39 82734.32),(40 84270.69),(41 84607.96),(42 84490.3),(43 85154.31),(44 87260.03),(45 86381.18),(46 86966.72),(47 88792.53),(48 91077.016),(49 91452.945),(50 90091.42),(51 89176.21),(52 90556.79),(53 92246.695),(54 93735.47),(55 93235.16),(56 93032.15),(57 94217.32),(58 95035.97),(59 95077.74),(60 95429.02),(61 96264.21),(62 97246.766),(63 96321.74),(64 95602.74),(65 95579.734),(66 97332.85),(67 100235.86),(68 101672.23),(69 101909.13),(70 102122.79),(71 102550.125),(72 103455.77),(73 105227.92),(74 104900.266),(75 104176.63),(76 104178.36),(77 103915.58),(78 105017.95),(79 105508.234),
(1 30739.975),(2 45185.43),(3 59788.914),(4 62970.66),(5 66293.83),(6 71453.62),(7 72771.47),(8 71996.41),(9 77847.234),(10 80726.35),(11 81601.86),(12 83007.016),(13 84392.94),(14 86404.9),(15 85552.51),(16 87782.164),(17 88525.336),(18 87514.69),(19 86130.02),(20 86670.12),(21 89281.016),(22 88238.63),(23 88611.63),(24 89127.25),(25 90939.29),(26 92853.48),(27 89681.625),(28 90021.77),(29 89587.664),(30 91629.04),(31 92331.21),(32 91271.75),(33 92217.25),(34 91604.664),(35 89135.305),(36 89085.26),(37 87958.36),(38 86472.24),(39 88367.625),(40 89588.17),(41 88756.95),(42 88794.87),(43 91204.125),(44 93115),(45 93635.266),(46 93843.85),(47 94115.68),(48 96271.19),(49 95970.74),(50 96055.65),(51 95907.29),(52 96779.02),(53 98385.945),(54 98651.22),(55 98091.54),(56 96906.74),(57 97587.914),(58 100141.49),(59 101328.35),(60 100268),(61 99640.95),(62 100842.445),(63 100475.336),(64 99589.45),(65 99258.55),(66 100818.22),(67 103045.625),(68 104010.33),(69 104321),(70 104004.68),(71 105433.78),(72 107109.68),(73 108374.96),(74 109312.375),(75 109549.81),(76 109607.125),(77 111019.8),(78 111706.05),(79 110678.23),
(1 31118.115),(2 47348.78),(3 62860.906),(4 65000.05),(5 67804.625),(6 71840.05),(7 71621.94),(8 72466.7),(9 76474.16),(10 78508.58),(11 80827.42),(12 82053.4),(13 82842.14),(14 83560.27),(15 84180.555),(16 86091.27),(17 86625.63),(18 86061.836),(19 85372.266),(20 87088.99),(21 86362.24),(22 85316.664),(23 86187.54),(24 88107.15),(25 89876.59),(26 90632.484),(27 88160.47),(28 87582.65),(29 87034.37),(30 88487.13),(31 89599.68),(32 89904.21),(33 89514.086),(34 88554.28),(35 87754.445),(36 86928.98),(37 86147.44),(38 87162.75),(39 87372.61),(40 87509.59),(41 88008.305),(42 89287.65),(43 90672.11),(44 92501.02),(45 93345.53),(46 93702.75),(47 95061.32),(48 95713.09),(49 94846.94),(50 94262.9),(51 93853.41),(52 95065.41),(53 96992.42),(54 96840.35),(55 96567.38),(56 96764.7),(57 98432.836),(58 100738.836),(59 100639.8),(60 99354.16),(61 98920.11),(62 99948.14),(63 100767.77),(64 101116.19),(65 100990.51),(66 103361.14),(67 107252.484),(68 106983.74),(69 105965.59),(70 105569.13),(71 107352.1),(72 108604.195),(73 110656.016),(74 109825.25),(75 110374.74),(76 111738.234),(77 112716.68),(78 114178.77),(79 114508.77),
(1 30564.791),(2 47667.34),(3 61345.34),(4 62352.023),(5 63862.06),(6 68144.055),(7 69390.63),(8 70426.68),(9 73157.28),(10 75895.87),(11 74710.43),(12 75732.664),(13 77549.93),(14 80564.53),(15 81466.41),(16 81591.06),(17 80926.92),(18 82112.75),(19 82556.53),(20 83005.05),(21 82359.91),(22 82849.375),(23 83903.016),(24 83965),(25 85409.445),(26 87739.09),(27 86947.74),(28 86006.65),(29 85093.53),(30 85912.94),(31 86475.73),(32 87242.55),(33 86757.31),(34 85498.8),(35 85655.26),(36 85149.1),(37 84169.98),(38 85163.25),(39 85594.25),(40 85328.37),(41 85894.19),(42 86560.25),(43 88462.82),(44 90391.49),(45 91545.51),(46 91842.805),(47 92089.625),(48 92252.836),(49 92135.625),(50 90434.88),(51 89714.414),(52 91303.25),(53 93571.72),(54 94049.19),(55 94421.99),(56 95232.94),(57 96546.7),(58 96474.99),(59 95123.04),(60 93095.72),(61 93681.36),(62 94797.984),(63 94991.27),(64 95355.336),(65 95152.8),(66 96657.234),(67 99019.555),(68 97614.04),(69 96187.76),(70 97018.67),(71 97926.37),(72 98376.5),(73 99071.6),(74 97631.055),(75 98005.945),(76 99145.65),(77 100930.23),(78 102530.17),(79 103044.59),
(1 30491.2),(2 47476.42),(3 59899.824),(4 60881.215),(5 63978.582),(6 68533.95),(7 69056.5),(8 68611.21),(9 71691.695),(10 73482.84),(11 72930.19),(12 74630.53),(13 78492.33),(14 79522.28),(15 79500),(16 80435.99),(17 82262.016),(18 83248.61),(19 81435.49),(20 81189.516),(21 81922.766),(22 82512),(23 81331.18),(24 82804.41),(25 83976.25),(26 86117.98),(27 84404.5),(28 83186.32),(29 84170.25),(30 84258.76),(31 86866.51),(32 87325.39),(33 86996.32),(34 86690.67),(35 88102.11),(36 87698),(37 86725.9),(38 85587.195),(39 86420.3),(40 87321.055),(41 86075.58),(42 85013.75),(43 86273.01),(44 87729.016),(45 88508.85),(46 89962.195),(47 90870.46),(48 92069.1),(49 92138.836),(50 91447.75),(51 91615.49),(52 92052.77),(53 92482.73),(54 91907.07),(55 91891.75),(56 92730.266),(57 93311.07),(58 93906.53),(59 94695.21),(60 92980.38),(61 92021.04),(62 92319.09),(63 93139.414),(64 93851.53),(65 94311.1),(66 95445.86),(67 96092.88),(68 95924.24),(69 95251.51),(70 95666.29),(71 97523.88),(72 98325.875),(73 98566.75),(74 96771.875),(75 96112.65),(76 96490.99),(77 98003.3),(78 98433.18),(79 99126.125),
(1 28408.316),(2 42837.613),(3 53528.49),(4 54537.477),(5 56940.406),(6 60963.125),(7 61934.047),(8 63388.57),(9 65597.46),(10 67576.32),(11 67719.81),(12 68519.22),(13 71133.414),(14 71196.97),(15 71711.46),(16 73219.3),(17 75239.94),(18 75630.41),(19 75502.59),(20 76313.01),(21 76025.7),(22 75990.93),(23 76548.02),(24 78694.54),(25 78182.1),(26 78656.23),(27 76701.016),(28 75840.46),(29 76854.15),(30 77972.62),(31 79520.9),(32 78803.57),(33 80449.586),(34 81268.195),(35 81589.98),(36 80563.73),(37 80341.36),(38 80101.92),(39 79962.06),(40 79316.98),(41 78487.74),(42 78276.68),(43 78857.3),(44 81144.695),(45 82290.98),(46 83988.46),(47 84410.58),(48 85325.57),(49 85671.33),(50 85480.53),(51 85352.86),(52 85924.695),(53 85637.7),(54 84854.31),(55 84691.15),(56 85170.32),(57 86024.47),(58 86316.3),(59 85379.734),(60 85096.26),(61 85299.71),(62 86112.68),(63 86504.33),(64 87179.7),(65 86913.94),(66 87876.94),(67 87919.67),(68 87538.13),(69 87928.81),(70 89800.305),(71 91288.6),(72 91615.38),(73 91918.06),(74 89638.95),(75 90133.75),(76 90969.1),(77 92303.25),(78 91916.78),(79 92028.86),
(1 28957.488),(2 43949.098),(3 55089.035),(4 54744.55),(5 56709.59),(6 59688.504),(7 61466.105),(8 63411.477),(9 65088.633),(10 66190.34),(11 67607.28),(12 68904.49),(13 69659.734),(14 71381.73),(15 71217.59),(16 71425.44),(17 71744.42),(18 73548.95),(19 73731.266),(20 74282.11),(21 73730.22),(22 74864.78),(23 75326.83),(24 76102.81),(25 76527.195),(26 78177.164),(27 77265.76),(28 77809.12),(29 77425.66),(30 78550.66),(31 80322.266),(32 79760.95),(33 82723.62),(34 83283.445),(35 82610.46),(36 81954.32),(37 80803.555),(38 80994.83),(39 81859.984),(40 81183.875),(41 80616.3),(42 79970.2),(43 80017.125),(44 80474.47),(45 81559.13),(46 81946.07),(47 81744.53),(48 83133.266),(49 83528.61),(50 81922.35),(51 81013.99),(52 81880.65),(53 82840.5),(54 83467.93),(55 82389.38),(56 81956.42),(57 83297.86),(58 83804.3),(59 83087.02),(60 83807.266),(61 85181.234),(62 87011.17),(63 87780.87),(64 88943.17),(65 88072.21),(66 89651.664),(67 89979.695),(68 88685.93),(69 88258.484),(70 88243.55),(71 89890.18),(72 90780.42),(73 91432.86),(74 91048.96),(75 92489.33),(76 94115.414),(77 95396.68),(78 94840.76),(79 93793.43),
(1 28641.293),(2 44451.766),(3 54567.543),(4 53239.242),(5 54916.715),(6 58778.234),(7 59758.133),(8 60317.684),(9 61233.957),(10 62534.773),(11 62874.926),(12 64831.89),(13 67525.96),(14 69507.56),(15 69662.57),(16 70587.44),(17 72073.984),(18 73135.24),(19 71890.04),(20 71053.38),(21 72093.836),(22 72403.516),(23 72223.68),(24 73689.46),(25 75680.4),(26 76474.95),(27 74901.69),(28 75757.68),(29 76308.52),(30 75536.38),(31 76466.305),(32 77262.68),(33 78078.56),(34 76944.89),(35 77561.44),(36 77414.9),(37 76767.99),(38 76838.29),(39 77362.43),(40 77403.83),(41 77298.734),(42 76369.69),(43 77757.32),(44 79210.7),(45 80461.22),(46 79505.086),(47 79384.266),(48 79456.12),(49 78935.35),(50 77452.65),(51 77298.914),(52 78777.26),(53 80545.91),(54 81455.31),(55 81243.07),(56 81630.586),(57 81576.15),(58 80994.45),(59 80858.2),(60 80736.01),(61 81250.414),(62 80928.15),(63 81982.266),(64 83176.31),(65 83875.69),(66 85206.9),(67 83956.17),(68 83386.15),(69 83814.1),(70 83425.9),(71 84946.914),(72 84649.91),(73 84842.87),(74 86273.94),(75 89345.2),(76 89230.19),(77 90427.5),(78 90296.97),(79 89617.44),
(1 27345.633),(2 41822.957),(3 52418.69),(4 53719.234),(5 55543.113),(6 58515.527),(7 58784.3),(8 59098.754),(9 60001.953),(10 60848.336),(11 62227.992),(12 66020.9),(13 67587.97),(14 69355.14),(15 70729.14),(16 71199.03),(17 70930.1),(18 69323.14),(19 68306.18),(20 67860.766),(21 68091.39),(22 68042.414),(23 68820.83),(24 71226.91),(25 71798.55),(26 72074.37),(27 72180.664),(28 73316.86),(29 74851.69),(30 75509.516),(31 75807.82),(32 76810.26),(33 78270.805),(34 78393.77),(35 79062.67),(36 77481.68),(37 76608.086),(38 77143.05),(39 77442.56),(40 77014.08),(41 76573.22),(42 75824.95),(43 77229.805),(44 78527.695),(45 78828.81),(46 78578.164),(47 78257.23),(48 78000.44),(49 76452.52),(50 74724.27),(51 74757.414),(52 74692.15),(53 75772.086),(54 77287.18),(55 78213.55),(56 78971.766),(57 79813.61),(58 80061.48),(59 79944.75),(60 79662.6),(61 80201.42),(62 80671.56),(63 79741.31),(64 80348.7),(65 81537.58),(66 82503.875),(67 81590.625),(68 80505.36),(69 80415.36),(70 80971.85),(71 83337.7),(72 83769.984),(73 84311.21),(74 84042.89),(75 86809.29),(76 87509.49),(77 88066.05),(78 88147.31),(79 87735.914),
(1 27104.654),(2 40812.89),(3 51300.324),(4 52669.402),(5 54453.266),(6 57504.45),(7 57426.246),(8 58188.586),(9 58413.965),(10 57940.11),(11 59535.87),(12 63538.613),(13 64194.926),(14 65090.906),(15 65541.8),(16 66685.94),(17 67343.234),(18 66366.5),(19 66259.6),(20 65184.434),(21 64607.594),(22 65335.305),(23 66307.5),(24 66151.05),(25 66044.57),(26 67081.71),(27 67100.21),(28 67251.234),(29 69448.65),(30 70424.74),(31 70911.266),(32 71357.836),(33 74181.9),(34 75675.16),(35 75056.49),(36 74872.78),(37 75359.86),(38 74979.445),(39 74454.266),(40 74252.92),(41 74650.445),(42 76716.73),(43 76985.01),(44 77433.73),(45 78358.53),(46 79436.99),(47 79762.914),(48 79836.15),(49 78232.375),(50 76753.98),(51 75791.664),(52 76575.086),(53 77503.51),(54 78595.086),(55 77469.46),(56 77681.3),(57 79349.34),(58 78897.74),(59 77894.28),(60 78217.21),(61 78454.836),(62 78882.65),(63 78094.445),(64 79346.484),(65 79486.266),(66 79720.945),(67 77860.42),(68 75798.79),(69 76594.164),(70 77094.66),(71 78743.23),(72 78777.86),(73 79902.33),(74 81294.984),(75 84188.71),(76 84604.33),(77 84467.984),(78 84310.76),(79 85431.5),
(1 26252.94),(2 39952.605),(3 49093.887),(4 50843.58),(5 53360.316),(6 57115.438),(7 57221.813),(8 58074.84),(9 58413.31),(10 58375.516),(11 59804.813),(12 63116.496),(13 64693.08),(14 65499.805),(15 64626.1),(16 66988.8),(17 67607.484),(18 67990.805),(19 66557.35),(20 65704.836),(21 66942.86),(22 66861.266),(23 65529.29),(24 64635.504),(25 66046.1),(26 66927.305),(27 66604.48),(28 68059.69),(29 69301.02),(30 69232.72),(31 70172.695),(32 71305.7),(33 72818.91),(34 73711.56),(35 73584.945),(36 73341.266),(37 74602.36),(38 74135.32),(39 73183.98),(40 73537.59),(41 73859.3),(42 74460.055),(43 74349.06),(44 74354.586),(45 74456.65),(46 75764.76),(47 77046.57),(48 77441.77),(49 76481.17),(50 74920.17),(51 73442.32),(52 73572.09),(53 74002.914),(54 73969.805),(55 73454.62),(56 73641.93),(57 74837.61),(58 74448.08),(59 74017.42),(60 75257.16),(61 75753.164),(62 75677.984),(63 75693.18),(64 76625.11),(65 77202.65),(66 77545.46),(67 75856.49),(68 75007.46),(69 76560.695),(70 77467.65),(71 78746.47),(72 78961.055),(73 79868.32),(74 81488.11),(75 83527.71),(76 84368.945),(77 84404.97),(78 84850.35),(79 86691.35),
(1 25705.344),(2 39086.387),(3 48974.04),(4 51922.848),(5 54015.367),(6 57720.848),(7 58116.918),(8 59230.883),(9 59332.89),(10 60013.21),(11 61918.74),(12 65127.047),(13 65841.31),(14 66707.07),(15 67597.41),(16 70174.27),(17 70128.086),(18 68357.59),(19 67602.87),(20 68692.414),(21 70112.305),(22 69877.27),(23 69280.5),(24 68864.07),(25 67426.31),(26 68533.58),(27 69235.695),(28 69456.266),(29 69105.57),(30 69196.42),(31 70404.78),(32 72491.914),(33 74057.055),(34 75454.66),(35 76726.31),(36 75915.99),(37 76921.03),(38 76894.46),(39 75676.516),(40 75140.78),(41 75957.11),(42 76212.77),(43 77773.45),(44 79535.805),(45 79715.02),(46 80753.586),(47 82548.49),(48 84102.52),(49 84162.32),(50 82370.695),(51 81790.945),(52 82202.305),(53 81519.24),(54 80314.42),(55 79492.766),(56 78836.01),(57 78959.914),(58 77825.07),(59 77835.19),(60 79756.3),(61 80418.62),(62 79821.24),(63 80107.84),(64 80894.21),(65 80996.44),(66 81057.266),(67 79673.14),(68 78208.62),(69 79025.91),(70 79362.96),(71 80225.08),(72 79227.695),(73 80135.53),(74 82702.586),(75 84959.79),(76 85011.68),(77 85090.625),(78 86724.13),(79 88032.97),
(1 24965.912),(2 37438.723),(3 46046.734),(4 47673.81),(5 51241.805),(6 55261.457),(7 55085.93),(8 56598.777),(9 58099.234),(10 59319.234),(11 60725.863),(12 63187.563),(13 63600.563),(14 63043.746),(15 63301.01),(16 65482.75),(17 65595.19),(18 63230.156),(19 63091.38),(20 64968.516),(21 65818.46),(22 65919.22),(23 64802.83),(24 64004.32),(25 62499.23),(26 63310.883),(27 63113.523),(28 62884.484),(29 63511.85),(30 64264.61),(31 65002.293),(32 66106.945),(33 67907.84),(34 67851.42),(35 68539.06),(36 69919.57),(37 71508.95),(38 70722.16),(39 69989.28),(40 69685.27),(41 70811.33),(42 71327.75),(43 72333.52),(44 73339.04),(45 73494.56),(46 72730.91),(47 73970.5),(48 75791.68),(49 76793.83),(50 76835.71),(51 76769.555),(52 77882.85),(53 78757.46),(54 78150.29),(55 77155.46),(56 76834.46),(57 76390.17),(58 75174.11),(59 75178.445),(60 75897.38),(61 76416.1),(62 75831.64),(63 77283.06),(64 79205.2),(65 79083.79),(66 79008.74),(67 77476.09),(68 75853.695),(69 76503.14),(70 76766.26),(71 76360.85),(72 74968.914),(73 77675.65),(74 79040.94),(75 80804.64),(76 81321.37),(77 82431.58),(78 84056.06),(79 85723.51),
(1 24439.627),(2 35926.117),(3 43649.05),(4 44411.76),(5 48207.645),(6 52446.863),(7 52538.176),(8 53300.574),(9 54957.34),(10 57075.203),(11 59051.332),(12 61095.348),(13 61387.98),(14 61986.742),(15 62764.137),(16 64754.008),(17 65034.895),(18 63809.668),(19 62521.24),(20 63854.7),(21 65113.46),(22 65830.766),(23 64669.484),(24 64623.12),(25 65084.12),(26 64502.246),(27 63283.617),(28 63148.074),(29 64124.793),(30 63974.652),(31 63962.516),(32 63900.03),(33 65947.984),(34 67402.66),(35 68055.914),(36 68207.72),(37 69956.016),(38 70066.19),(39 69374.04),(40 69672.95),(41 69940.11),(42 69299.33),(43 70356.5),(44 71574.06),(45 71298.14),(46 70568.36),(47 71646.59),(48 71151.5),(49 71121.56),(50 71786.54),(51 72483.18),(52 72721.68),(53 73348.09),(54 73040.94),(55 72075.86),(56 71666.41),(57 71257.11),(58 69759.44),(59 69601.78),(60 70620.664),(61 70718.82),(62 70688.73),(63 71629.53),(64 72962.5),(65 73894.74),(66 74459.81),(67 73839.21),(68 74202.664),(69 74742.375),(70 75232.74),(71 75737.22),(72 74813.13),(73 76448.195),(74 77252.23),(75 78573.11),(76 79031.85),(77 80548.69),(78 82156.02),(79 82727.56),
(1 23336.55),(2 34444.42),(3 42374.54),(4 44805.89),(5 48141.85),(6 52508.27),(7 52004.69),(8 52307.125),(9 53764.51),(10 55757.477),(11 57935.26),(12 59508.824),(13 60655.11),(14 61224.313),(15 61867.555),(16 63559.25),(17 64802.875),(18 63380.01),(19 62524.863),(20 63347.95),(21 64942.438),(22 64679.36),(23 65078.02),(24 65427.71),(25 65144.535),(26 65208.105),(27 64671.41),(28 64869.836),(29 64677.83),(30 64239.13),(31 64184.4),(32 64546.223),(33 65035.484),(34 65779.16),(35 66638.74),(36 66204.3),(37 67511.33),(38 67384.49),(39 66597.58),(40 66291.24),(41 65345.426),(42 65367.35),(43 66592.555),(44 68382.484),(45 67317.086),(46 67429.8),(47 69286.805),(48 70744.26),(49 70049.15),(50 69581.69),(51 70892.875),(52 72339.625),(53 73467.26),(54 73936.43),(55 74136.02),(56 74717.625),(57 74075.21),(58 72671.23),(59 72380.63),(60 73489.61),(61 73430.54),(62 72310.76),(63 73128.586),(64 73063.11),(65 74541.89),(66 76144.58),(67 75283.34),(68 74697.984),(69 74262.4),(70 73015.69),(71 72643.18),(72 73085.86),(73 74637.22),(74 77797.94),(75 78836.42),(76 79114.58),(77 81182.9),(78 82751.49),(79 83124.46),
(1 22978.596),(2 34109.02),(3 40415.992),(4 42180.355),(5 46155.297),(6 50979.32),(7 49996.54),(8 50715.313),(9 52244.508),(10 52874.867),(11 54724.723),(12 56696.336),(13 57676.99),(14 57207.363),(15 58220.62),(16 61078.055),(17 61024.414),(18 59437.547),(19 59864.82),(20 61321.508),(21 61132.98),(22 60037.19),(23 60433.82),(24 61149.9),(25 59630.94),(26 60802.348),(27 60490.086),(28 59968.555),(29 59959.137),(30 61307.72),(31 61826.055),(32 62171.453),(33 61797.453),(34 62070.23),(35 63095.62),(36 62956.367),(37 63023.656),(38 63610.68),(39 63538.547),(40 63117.402),(41 62710.21),(42 62778.723),(43 63077.44),(44 64366.22),(45 64603.03),(46 64349.402),(47 65041.44),(48 66761.64),(49 66624.43),(50 66060.89),(51 67184.22),(52 69254.24),(53 70691.67),(54 69560.695),(55 68918.78),(56 69452.06),(57 69960.59),(58 70355.734),(59 71286.98),(60 72925.33),(61 72666.64),(62 71047.64),(63 71388.07),(64 71686.96),(65 72055.71),(66 71806.336),(67 71032.74),(68 71844.31),(69 72986.1),(70 72306.83),(71 72631.87),(72 72938.375),(73 73445.47),(74 75335.02),(75 75417.805),(76 77176.27),(77 78015.11),(78 79512.164),(79 81294.09),
