1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,173.5,174.5,175.5,176.5,177.5,178.5,179.5,180.5,181.5,182.5,183.5,184.5,185.5,186.5,187.5,188.5,189.5,190.5,191.5,192.5,193.5,194.5,195.5,196.5,197.5,198.5,199.5,200.5,201.5,202.5,203.5,204.5,205.5,206.5,207.5,208.5,209.5,210.5,211.5,212.5,213.5,214.5,215.5,216.5,217.5,218.5,219.5,220.5,221.5,222.5,223.5,224.5,225.5,226.5,227.5,228.5,229.5,230.5,231.5,232.5,233.5,234.5,235.5,236.5,237.5,238.5,239.5,240.5,241.5,242.5,243.5,244.5,245.5,246.5,247.5,248.5,249.5,250.5,251.5,252.5,253.5,254.5,255.5,256.5,257.5,258.5,259.5,260.5,261.5,262.5,263.5,264.5,265.5,266.5,267.5,268.5,269.5,270.5,271.5,272.5,273.5,274.5,275.5,276.5,277.5,278.5,279.5,280.5,281.5,282.5,283.5,284.5,285.5,286.5,287.5,288.5,289.5,290.5,291.5,292.5,293.5,294.5,295.5,296.5,297.5,298.5,299.5,300.5,301.5,302.5,303.5,304.5,305.5,306.5,307.5,308.5,309.5,310.5,311.5,312.5,313.5,314.5,315.5,316.5,317.5,318.5,319.5,320.5,321.5,322.5,323.5,324.5,325.5,326.5,327.5,328.5,329.5,330.5,331.5,332.5,333.5,334.5,335.5,336.5,337.5,338.5,339.5,340.5,341.5,342.5,343.5,344.5,345.5,346.5,347.5,348.5,349.5,350.5,351.5,352.5,353.5,354.5,355.5,356.5,357.5,358.5,359.5,360.5,361.5,362.5,363.5,364.5,365.5,366.5,367.5,368.5,369.5,370.5,371.5,372.5,373.5,374.5,375.5,376.5,377.5,378.5,379.5,380.5,381.5,382.5,383.5,384.5,385.5,386.5,387.5,388.5,389.5,390.5,391.5,392.5,393.5,394.5,395.5,396.5,397.5,398.5,399.5,400.5,401.5,402.5,403.5,404.5,405.5,406.5,407.5,408.5,409.5,410.5,411.5,412.5,413.5,414.5,415.5,416.5,417.5,418.5,419.5,420.5,421.5,422.5,423.5,424.5,425.5,426.5,427.5,428.5,429.5,430.5,431.5,432.5,433.5,434.5,435.5,436.5,437.5,438.5,439.5,440.5,441.5,442.5,443.5,444.5,445.5,446.5,447.5,448.5,449.5,450.5,451.5,452.5,453.5,454.5,455.5,456.5,457.5,458.5,459.5,460.5,461.5,462.5,463.5,464.5,465.5,466.5,467.5,468.5,469.5,470.5,471.5,472.5,473.5,474.5,475.5,476.5,477.5,478.5,479.5,480.5,481.5,482.5,483.5,484.5,485.5,486.5,487.5,488.5,489.5,490.5,491.5,492.5,493.5,494.5,495.5,496.5,497.5,498.5,499.5,
(1 336424.03),(2 1278494.1),(3 2591828.3),(4 4311469.5),(5 6341610),(6 8676987),(7 11329363),(8 14010832),(9 16632381),(10 19124152),(11 21652080),(12 24083722),(13 26394576),(14 28398766),(15 30273190),(16 31991078),(17 33479336),(18 34823116),(19 36119810),(20 37686468),(21 39348996),(22 41117470),(23 42788360),(24 44331230),(25 45572948),(26 46570756),(27 47220384),(28 47527988),(29 47761376),(30 47865330),(31 47874452),(32 48097932),(33 48586430),(34 49090320),(35 49711424),(36 50480304),(37 51265920),(38 52093090),(39 52950484),(40 53880020),(41 54615884),(42 55332544),(43 55938996),(44 56356628),(45 56533196),(46 56617052),(47 56437580),(48 56110204),(49 55496012),(50 54729996),(51 53768544),(52 52833230),(53 51744420),(54 50519756),(55 49196708),(56 47832800),(57 46463372),(58 44488948),(59 43028564),(60 41578924),(61 40247828),(62 39050932),(63 37979936),(64 37089820),(65 36271108),(66 35594812),(67 35024816),(68 34566388),(69 34115630),(70 33400072),(71 32988392),(72 32629034),(73 32185550),(74 31808768),(75 31452104),(76 30898568),(77 30413978),(78 29876688),(79 29286256),
(1 14220.767),(2 18913.715),(3 19447.264),(4 19697.97),(5 20692.021),(6 22103.611),(7 23253.902),(8 23574.99),(9 23054.68),(10 23732.816),(11 24665.021),(12 24762.16),(13 25029.62),(14 25616.012),(15 25968.443),(16 25617.49),(17 25762.287),(18 25242.424),(19 25669.898),(20 26252.492),(21 26745.281),(22 27413.71),(23 26862.146),(24 27422.238),(25 26940.168),(26 27039.258),(27 27551.707),(28 27697.809),(29 27303.783),(30 27544.447),(31 27288.496),(32 27276.803),(33 27651.693),(34 28634.69),(35 28666.018),(36 28619.31),(37 28813.99),(38 28792.32),(39 29016.807),(40 29219.264),(41 29491.57),(42 29497.639),(43 29861.697),(44 29961.541),(45 29831.338),(46 30218.973),(47 30406.559),(48 30772.508),(49 30968.459),(50 31385.262),(51 31741.941),(52 31758.6),(53 32563.033),(54 31894.49),(55 31562.393),(56 31737.123),(57 31756.2),(58 31551.459),(59 31929.541),(60 31579.162),(61 31612.117),(62 31508.129),(63 31034.098),(64 30697.293),(65 30961.996),(66 31178.162),(67 31461.92),(68 31878.8),(69 31424.512),(70 31548.418),(71 31796.553),(72 32060.428),(73 32890.324),(74 32648.383),(75 32637.068),(76 32940.258),(77 32889.82),(78 32931.152),(79 33078.27),
(1 13616.168),(2 17949.98),(3 18994.143),(4 19326.463),(5 20227.611),(6 21243.734),(7 22386.496),(8 22813.844),(9 22437.5),(10 22843.89),(11 23800.215),(12 23689.799),(13 24017.008),(14 24400.76),(15 25048.281),(16 24721.125),(17 24504.725),(18 24465.354),(19 24549.896),(20 25125.965),(21 25733.73),(22 25668.734),(23 26307.182),(24 26706.215),(25 26732.941),(26 26662),(27 26909.58),(28 27428.885),(29 27834.098),(30 27627.678),(31 27204.611),(32 27000.52),(33 27992.646),(34 29024.553),(35 29040.121),(36 28766.393),(37 28508.936),(38 28945.318),(39 29095.979),(40 29375.754),(41 29515.256),(42 29670.025),(43 30215.244),(44 30159.938),(45 30323.336),(46 30271.188),(47 30297.604),(48 30992.322),(49 31396.596),(50 31311.068),(51 31549.264),(52 31564.818),(53 32167.1),(54 31595.121),(55 31702.463),(56 31273.678),(57 31395.744),(58 31233.256),(59 31192.096),(60 30543.025),(61 30947.756),(62 30986.498),(63 30574.748),(64 30395.057),(65 31057.338),(66 30870.934),(67 31323.63),(68 31542.357),(69 31289.531),(70 31297.463),(71 31272.918),(72 31588.953),(73 32241.111),(74 32235.592),(75 32381.7),(76 32873.66),(77 33371.234),(78 33643.617),(79 33604.45),
(1 13455.934),(2 17844.12),(3 18723.979),(4 19341.318),(5 20418.95),(6 21477.846),(7 22602.52),(8 23122.936),(9 22922.227),(10 23060.838),(11 24361.518),(12 24796.455),(13 24784.975),(14 24976.14),(15 25787.86),(16 25491.012),(17 25272.52),(18 24824.111),(19 25370.148),(20 26134.621),(21 26327.14),(22 26468.273),(23 26850.303),(24 26783.338),(25 27030.244),(26 26943.86),(27 26874.197),(28 27491.602),(29 27523.03),(30 27489.248),(31 27036.201),(32 27106.15),(33 27652.434),(34 28501.38),(35 28618.598),(36 28038.076),(37 28029.557),(38 27939.455),(39 28434.572),(40 28438.242),(41 28511.69),(42 29152.28),(43 29910.69),(44 29951.875),(45 29746.545),(46 29820.178),(47 29702.535),(48 30336.85),(49 30337.861),(50 30722.244),(51 30709.281),(52 30339.387),(53 31128.438),(54 30965.152),(55 30970.516),(56 31023.54),(57 31080.041),(58 30549.537),(59 30822.775),(60 30216.83),(61 30971.129),(62 30816),(63 30294.47),(64 29880.248),(65 30038.143),(66 30212.064),(67 30623.871),(68 31058.902),(69 30780.17),(70 30909.068),(71 31132.275),(72 31181.984),(73 31753.594),(74 32061.063),(75 32124.781),(76 32126.006),(77 32433.236),(78 32436.824),(79 32524.95),
(1 12755.7705),(2 17382.504),(3 18060.846),(4 18475.553),(5 19165.404),(6 20144.967),(7 21297.986),(8 21684.113),(9 21392.99),(10 21796.178),(11 23197.484),(12 23502.277),(13 23482.693),(14 24145.387),(15 24706.932),(16 24511.691),(17 24206.611),(18 23810.623),(19 24365.457),(20 24713.346),(21 25002.082),(22 25542.648),(23 25524.23),(24 25490.81),(25 25440.957),(26 25342.918),(27 25260.795),(28 25279.715),(29 25316.13),(30 25576.54),(31 25676.217),(32 25689.248),(33 25888.184),(34 26383.066),(35 26580.057),(36 26419.06),(37 26138.838),(38 26064.285),(39 26695.94),(40 27144.33),(41 26937.617),(42 27497.934),(43 27628.105),(44 27902.787),(45 27899.988),(46 28273.242),(47 28142.025),(48 28636.473),(49 28976.04),(50 29330.496),(51 29284.953),(52 29103.893),(53 29353.406),(54 28929.727),(55 29347.41),(56 29275.984),(57 29281.691),(58 29194.6),(59 29055.568),(60 28910.242),(61 29493.988),(62 29609.572),(63 28940.133),(64 29001.232),(65 29273.518),(66 29276.387),(67 29674.645),(68 30090.803),(69 30074.207),(70 30352.438),(71 29914.297),(72 29871.521),(73 30597.62),(74 30736.957),(75 31050.219),(76 30999.082),(77 31088.514),(78 30901.936),(79 30856.03),
(1 12520.387),(2 17195.193),(3 18075.232),(4 18213.186),(5 19082.479),(6 19848.473),(7 21247.61),(8 21249.902),(9 21699.826),(10 22443.74),(11 22839.635),(12 22780.08),(13 23450.15),(14 23522.578),(15 24076.01),(16 24160.379),(17 23828.611),(18 23946.527),(19 23871.762),(20 24260.182),(21 24964.68),(22 24980.975),(23 25066.877),(24 25033.496),(25 24581.912),(26 24593.467),(27 24565.617),(28 24588.135),(29 24373.701),(30 24576.297),(31 24829.361),(32 24841.799),(33 25282.094),(34 25523.896),(35 26162.875),(36 26280.486),(37 25568.25),(38 25806.943),(39 25664.875),(40 26024.314),(41 26399.492),(42 26782.943),(43 27224.57),(44 27147.291),(45 27557.34),(46 27866.174),(47 27914.44),(48 28395.17),(49 28329.283),(50 28946.576),(51 28906.957),(52 28585.379),(53 29207.004),(54 28679.924),(55 28983.621),(56 28682.004),(57 28393.385),(58 28115.932),(59 27969.623),(60 27617.49),(61 28425.469),(62 28731.1),(63 28247.041),(64 28546.635),(65 28697.367),(66 28762.18),(67 28966.25),(68 29558.637),(69 29515.83),(70 29894.25),(71 29283.918),(72 29237.746),(73 29725.408),(74 30161.883),(75 30299.344),(76 30349.672),(77 30705.355),(78 30721.783),(79 30641.646),
(1 12545.009),(2 16648.58),(3 17863.273),(4 17836.852),(5 18873.607),(6 19145.604),(7 20457.26),(8 20614.725),(9 21147.049),(10 21757.059),(11 21966.969),(12 22204.34),(13 22612.5),(14 22778.393),(15 23485.352),(16 23241.55),(17 23409.818),(18 23549.717),(19 23296.143),(20 23536.8),(21 23921.078),(22 23856.979),(23 24521.83),(24 24223.64),(25 23613.96),(26 24079.135),(27 24591),(28 24839.016),(29 24838.768),(30 24918.709),(31 25049.566),(32 25289.791),(33 25996.04),(34 26404.55),(35 26885.516),(36 26670.465),(37 26467.865),(38 26350.035),(39 26690.701),(40 25794.793),(41 26049.744),(42 26922.227),(43 27520.664),(44 27501.445),(45 27601.87),(46 27843.38),(47 27927.016),(48 27629.596),(49 28236.555),(50 28534.984),(51 28853.771),(52 28312.396),(53 29215.129),(54 28673.133),(55 29094.877),(56 28523.367),(57 28717.895),(58 28627.857),(59 28422.406),(60 28167.414),(61 28486.68),(62 28735.72),(63 28681.246),(64 28967.838),(65 28942.852),(66 29438.025),(67 29741.113),(68 30600.049),(69 30404.498),(70 30634.98),(71 30123.28),(72 30120.332),(73 30932.852),(74 31196.541),(75 31443.328),(76 31478.275),(77 31255.238),(78 30751.793),(79 30575.322),
(1 11444.456),(2 15073.256),(3 16498.064),(4 16839.111),(5 18186.861),(6 17693.682),(7 18839.332),(8 19486.574),(9 19858.102),(10 19972.305),(11 20407.83),(12 20397.385),(13 20374.52),(14 21220.46),(15 21274.615),(16 21277.404),(17 21778.434),(18 21626.771),(19 22015.67),(20 22395.33),(21 22330.078),(22 22566.193),(23 22713.504),(24 22374.465),(25 22511.682),(26 22722.535),(27 22668.729),(28 23103.396),(29 23249.727),(30 23578.543),(31 23729.42),(32 24187.172),(33 24718.283),(34 25231.088),(35 25617.957),(36 25914.014),(37 25418.021),(38 25111.367),(39 26029.592),(40 25467.605),(41 25034.525),(42 26082.39),(43 26585.197),(44 27166.254),(45 27295.445),(46 27927.514),(47 27749.37),(48 27931.412),(49 27893.244),(50 28157.367),(51 28299.46),(52 28033.56),(53 28524.104),(54 28071.7),(55 28142.395),(56 27860.662),(57 27849.53),(58 27306.217),(59 26915.275),(60 26740.117),(61 27289.664),(62 27569.018),(63 27688.38),(64 27740.84),(65 27379.398),(66 27934.688),(67 28161.578),(68 29012.707),(69 29041.22),(70 29305.139),(71 29050.973),(72 29429.018),(73 29670.588),(74 29784.8),(75 30282.223),(76 30046.05),(77 29672.865),(78 29465.125),(79 29817.59),
(1 11515.102),(2 15012.085),(3 16124.023),(4 15932.28),(5 17532.305),(6 16995.63),(7 18036.492),(8 18665.465),(9 18584.557),(10 19580.684),(11 20424.148),(12 19909.72),(13 20073.266),(14 20519.95),(15 20474.447),(16 21140.936),(17 21583.05),(18 21275.09),(19 21946.725),(20 21930.803),(21 22103.316),(22 22305.83),(23 21772.516),(24 21990.588),(25 22292.416),(26 22041.264),(27 22047.748),(28 22505.225),(29 22673.93),(30 22567.32),(31 22701.295),(32 23582.389),(33 23715.084),(34 23712.246),(35 24086.29),(36 24684.184),(37 24120.445),(38 24041.926),(39 24516.535),(40 24761.639),(41 24357.854),(42 24614.203),(43 25239.393),(44 25585.703),(45 25579.828),(46 25473.572),(47 25039.385),(48 25879.264),(49 25796.014),(50 26151.41),(51 26493.121),(52 26129.611),(53 26536.908),(54 26192.191),(55 26276.518),(56 26134.275),(57 26154.127),(58 25651.023),(59 25550.701),(60 25261.775),(61 25794.11),(62 25992.264),(63 25760.785),(64 26026.459),(65 26087.67),(66 26425.436),(67 26650.393),(68 27046.28),(69 27171.81),(70 26933.885),(71 26757.54),(72 27038.227),(73 27600.889),(74 27646.904),(75 27950.83),(76 27852.371),(77 27593.998),(78 27626.201),(79 27779.412),
(1 11354.721),(2 14403.447),(3 15482.937),(4 15150.418),(5 16823.371),(6 16879.207),(7 17652.115),(8 17951.617),(9 18154.742),(10 18880.53),(11 19508.064),(12 19159),(13 19729.68),(14 19667.176),(15 19886.234),(16 20648.719),(17 20611.096),(18 20862.9),(19 21198.594),(20 21285.072),(21 21745.313),(22 21410.795),(23 21586.727),(24 21906.145),(25 22024.396),(26 21859.014),(27 21554.105),(28 21692.219),(29 21863.488),(30 21853.664),(31 22021.256),(32 22493.34),(33 22827.23),(34 22872.86),(35 23336.379),(36 23744.633),(37 23805.873),(38 23255.809),(39 23793.479),(40 24178.563),(41 24113.83),(42 24328.459),(43 24661.873),(44 25016.553),(45 25344.375),(46 25071.287),(47 24524.068),(48 24831.943),(49 24733.592),(50 24882.71),(51 24869.162),(52 24387.973),(53 25055.438),(54 24508.951),(55 24912.17),(56 24689.69),(57 24779.918),(58 24508.717),(59 24568.24),(60 24664.982),(61 25032.928),(62 25027.85),(63 24674.938),(64 25219.172),(65 25244.084),(66 25817.93),(67 26186.139),(68 26398.594),(69 26503.732),(70 26548.012),(71 26788.797),(72 27208.518),(73 27626.83),(74 27401.854),(75 27714.625),(76 27552.766),(77 27652.537),(78 27811.082),(79 28049.338),
(1 11324.608),(2 14117.036),(3 15187.78),(4 14764.869),(5 16204.366),(6 16376.714),(7 17198.184),(8 17963.352),(9 18450.482),(10 19482.488),(11 19656.564),(12 19760.729),(13 19873.246),(14 19343.057),(15 19864.424),(16 19905.898),(17 20060.412),(18 20376.883),(19 19757.92),(20 20672.357),(21 21073.855),(22 20925.973),(23 20760.701),(24 20935.74),(25 21389.518),(26 21400.996),(27 21074.133),(28 21157.72),(29 21427.707),(30 21263.277),(31 20934.555),(32 21034.35),(33 21587.092),(34 22002.738),(35 22480.695),(36 22856.475),(37 22964.76),(38 22614.016),(39 23592.287),(40 23394.719),(41 23764.758),(42 24240.672),(43 24492.123),(44 24401.525),(45 24769.787),(46 24579.428),(47 24009.297),(48 24240.781),(49 24073.957),(50 24576.832),(51 24600.158),(52 24446.352),(53 24795.014),(54 24219.637),(55 24447.078),(56 24486.523),(57 24303.682),(58 24057.742),(59 24174.207),(60 24248.729),(61 24414.615),(62 24561.594),(63 24498.313),(64 24553.887),(65 24707.766),(66 24896.623),(67 25073.514),(68 25567.098),(69 25627.594),(70 25644.69),(71 25576.69),(72 25819.824),(73 25995.268),(74 26024.459),(75 26274.313),(76 26160.965),(77 26152.793),(78 25960.092),(79 26093.266),
(1 10869.045),(2 13253.3955),(3 14902.383),(4 14754.651),(5 15988.993),(6 15916.741),(7 16966.922),(8 17610.701),(9 17914.982),(10 18866.568),(11 19622.447),(12 19612.455),(13 19031.068),(14 19173.607),(15 19377.025),(16 19336.842),(17 19948.29),(18 19937.387),(19 19632.902),(20 20537.842),(21 20906.94),(22 20835.666),(23 20759.842),(24 20913.334),(25 21043.365),(26 20873.955),(27 20791.754),(28 21324.53),(29 21544.68),(30 21580.098),(31 21832.973),(32 21623.05),(33 22015.262),(34 22570.1),(35 23324.115),(36 23620.053),(37 23863.887),(38 24134.059),(39 24528.063),(40 24745.434),(41 24670.697),(42 25479.162),(43 25552.717),(44 25846.984),(45 25895.914),(46 25673.93),(47 25651.516),(48 25723.229),(49 25732.805),(50 25840.598),(51 25722.51),(52 25735.367),(53 26062.06),(54 25695.398),(55 25600.297),(56 25697.408),(57 25723.363),(58 25826.46),(59 25947.717),(60 26184.188),(61 26465.426),(62 26441.197),(63 26330.398),(64 26453.604),(65 26416.629),(66 27005.016),(67 27215.635),(68 27503.592),(69 27807.797),(70 27637.842),(71 27631.291),(72 27995.598),(73 28534.088),(74 28401.893),(75 28737.86),(76 28922.662),(77 28748.799),(78 28627.521),(79 28441.215),
(1 10414.601),(2 12689.922),(3 14367.015),(4 14358.411),(5 15305.001),(6 15155.53),(7 16401.928),(8 17593.22),(9 17397.057),(10 18634.271),(11 19273.518),(12 19072.254),(13 18238.12),(14 18809.549),(15 18365.328),(16 18818.336),(17 19339.994),(18 18749.135),(19 18904.123),(20 18861.146),(21 19280.895),(22 19697.227),(23 19661.986),(24 20082.834),(25 20280.299),(26 20320.207),(27 20127.53),(28 20613.592),(29 20735.959),(30 20934.424),(31 21278.018),(32 21413.523),(33 21790.035),(34 22143.783),(35 22337.762),(36 22692.48),(37 22889.637),(38 22411.697),(39 22900.604),(40 23123.125),(41 23346.525),(42 23933.426),(43 23856.2),(44 24652.4),(45 24620.395),(46 24586.406),(47 24451.373),(48 24097.871),(49 24203.992),(50 24278.246),(51 24478.28),(52 24686.586),(53 24756.477),(54 24469.771),(55 24354.404),(56 24082.242),(57 24211.846),(58 24258.115),(59 24415.383),(60 24456.957),(61 24812.633),(62 24761.438),(63 24658.904),(64 24735.85),(65 24720.365),(66 24969.553),(67 24859.959),(68 25377.758),(69 25666.797),(70 25725.586),(71 25396.67),(72 25860.738),(73 26192.127),(74 25857.543),(75 26389.297),(76 26333.957),(77 26467.105),(78 26376.654),(79 26357.85),
(1 10936.183),(2 12690.086),(3 14383.966),(4 14264.508),(5 15448.254),(6 15577.891),(7 16590.97),(8 17809.36),(9 17649.105),(10 19059.523),(11 19294.154),(12 19052.95),(13 19217.84),(14 19062.135),(15 18753.531),(16 19123.273),(17 19022.465),(18 19105.658),(19 19342.23),(20 19181.275),(21 19555.674),(22 19792.477),(23 19729.271),(24 20060.82),(25 20943.963),(26 20500.592),(27 20520.05),(28 20788.059),(29 21007.29),(30 21001.479),(31 21428.693),(32 21381.066),(33 21783.516),(34 22319.96),(35 22144.645),(36 22321.408),(37 22641.555),(38 22534.271),(39 22551.508),(40 22363.229),(41 23178.879),(42 23248.617),(43 23357.34),(44 23426.455),(45 23685.238),(46 23516.145),(47 22832.918),(48 22774.813),(49 22958.07),(50 23231.35),(51 23139.049),(52 23461.303),(53 23315.336),(54 23534.754),(55 23342.07),(56 23174.4),(57 23173.738),(58 22961.443),(59 23140.744),(60 23527.66),(61 23745.758),(62 23598.174),(63 23682.566),(64 23457.135),(65 23591.846),(66 23913.951),(67 23862.256),(68 24471.38),(69 24245.906),(70 24929.66),(71 24951.947),(72 25569.922),(73 25778.01),(74 25422.83),(75 26011.816),(76 25776.254),(77 25711.842),(78 25474.646),(79 25564.666),
(1 10563.717),(2 11948.118),(3 13864.465),(4 13570.035),(5 14640.741),(6 15236.028),(7 16162.172),(8 17063.291),(9 17006.148),(10 18163.066),(11 18115.953),(12 18565.076),(13 18753.307),(14 18274.973),(15 18437.709),(16 18773.217),(17 18533.594),(18 18917.803),(19 18448.65),(20 18521.658),(21 18934.613),(22 19261.568),(23 19550.834),(24 19342.994),(25 20030.432),(26 20057.424),(27 20280.086),(28 20210.943),(29 20514.816),(30 20692.174),(31 20599.695),(32 20492.83),(33 20700.342),(34 21361.973),(35 21206.098),(36 21628.762),(37 22110.95),(38 22049.885),(39 21772.176),(40 21935.186),(41 22623.047),(42 22692.645),(43 23100.314),(44 23118.705),(45 23500.438),(46 22969.207),(47 22013.512),(48 22369.754),(49 22619.72),(50 22783.309),(51 23128.963),(52 23199.313),(53 23227.203),(54 23306.28),(55 23303.719),(56 23581.29),(57 23448.873),(58 23411.709),(59 23491.309),(60 23845.775),(61 24064.787),(62 24280.09),(63 24219.523),(64 24254.506),(65 24006.22),(66 24323.77),(67 24077.713),(68 24735.887),(69 24569.344),(70 24938.535),(71 25153.236),(72 25725.373),(73 26060.057),(74 25874.338),(75 26151.266),(76 25879.86),(77 26060.639),(78 25843.955),(79 25853.313),
(1 10261.253),(2 11242.209),(3 13349.91),(4 13478.883),(5 14156.603),(6 15102.896),(7 15580.02),(8 16320.839),(9 16861.346),(10 17532.654),(11 17815.813),(12 18401.313),(13 17975.938),(14 18300.846),(15 18313.137),(16 18362.148),(17 18493.47),(18 18556.457),(19 17943.59),(20 17919.852),(21 18070.484),(22 18519.088),(23 18604.86),(24 18433.588),(25 18666),(26 19313.398),(27 19413.086),(28 19507.922),(29 19767.04),(30 19890.229),(31 20401.197),(32 20126.932),(33 20193.668),(34 20440.305),(35 20672.68),(36 20863.463),(37 21011.813),(38 20899.717),(39 20941.27),(40 21237.46),(41 21524.133),(42 22175.502),(43 22198.33),(44 21986.445),(45 22270.924),(46 22110.828),(47 21390.85),(48 21822.68),(49 21891.65),(50 21661.563),(51 22000.912),(52 22051.326),(53 22115.84),(54 22130.363),(55 22123.717),(56 22136.973),(57 22093.951),(58 21758.99),(59 21846.05),(60 22173.55),(61 22444.236),(62 22676.072),(63 22369.055),(64 22633.502),(65 22515.086),(66 22937.98),(67 22917.277),(68 23640.457),(69 23695.154),(70 24237.078),(71 24550.287),(72 25193.326),(73 25140.729),(74 25043.03),(75 25039.219),(76 24811.295),(77 24832.545),(78 24777.457),(79 24773.102),
(1 9620.96),(2 10782.106),(3 12729.506),(4 13038.587),(5 13383.667),(6 14234.575),(7 14666.628),(8 15647.947),(9 15945.2),(10 16692.662),(11 17144.414),(12 17370.227),(13 17210.188),(14 17611.201),(15 17366.582),(16 17692.018),(17 17905.447),(18 17262.904),(19 17234.531),(20 17106.135),(21 17600.557),(22 17826.123),(23 18122.836),(24 17896.902),(25 18252.414),(26 18715.031),(27 19019.332),(28 19305.8),(29 19260.012),(30 19291.854),(31 19692.137),(32 19661.305),(33 19608.564),(34 19444.418),(35 19807.578),(36 20189.438),(37 20589.102),(38 20020.662),(39 20544.508),(40 20814.043),(41 20937.098),(42 21697.191),(43 21612.053),(44 21630.322),(45 21911.83),(46 21673.506),(47 21481.938),(48 21778.16),(49 21749.35),(50 21940.826),(51 21962.184),(52 21952.227),(53 22094.59),(54 21863.73),(55 21830.732),(56 21572.547),(57 21709.52),(58 21558.406),(59 22114.906),(60 22150.229),(61 22697.553),(62 22731.05),(63 22712.371),(64 22647.035),(65 22729.662),(66 22910.26),(67 22746.691),(68 23301.176),(69 23238.271),(70 23636.715),(71 23841.102),(72 24123.055),(73 24204.268),(74 24223.465),(75 24425.564),(76 24086.363),(77 23941.297),(78 23626.498),(79 23568.098),
(1 9628.345),(2 10805.808),(3 12617.971),(4 13102.781),(5 13338.129),(6 14177.58),(7 14544.521),(8 15735.368),(9 15647.697),(10 16426.613),(11 16627.537),(12 16648.701),(13 17423.059),(14 17038.715),(15 16852.033),(16 17441.72),(17 17050.545),(18 16806.29),(19 16410.86),(20 16291.504),(21 16900.254),(22 16986.002),(23 17173.79),(24 16896.518),(25 17487.533),(26 17796.246),(27 18117.656),(28 18451.736),(29 18502.063),(30 18673.242),(31 18854.807),(32 19301.77),(33 19256.414),(34 19386.105),(35 19186.873),(36 19693.512),(37 19959.07),(38 19552.777),(39 19982.885),(40 20058.314),(41 20294.818),(42 20884.127),(43 21247.658),(44 21597.912),(45 21598.438),(46 21167.615),(47 21238.096),(48 21200.771),(49 21487.625),(50 21410.734),(51 21179.602),(52 21189.975),(53 21219.72),(54 21202.379),(55 21035.152),(56 20790.871),(57 20846.541),(58 20694.613),(59 21078.352),(60 21020.271),(61 21533.035),(62 21482.45),(63 21784.395),(64 21914.748),(65 21865.857),(66 22004.484),(67 21928.94),(68 22362.55),(69 22188.762),(70 22698.598),(71 22878.373),(72 22934.15),(73 23202.848),(74 23137.572),(75 23539.836),(76 23276.629),(77 23299.715),(78 22891.334),(79 22947.467),
(1 9932.732),(2 10902.202),(3 12769.635),(4 13185.127),(5 13163.121),(6 13827.6045),(7 14055.8125),(8 15306.702),(9 15655.037),(10 15990.829),(11 16127.069),(12 16252.078),(13 16611.355),(14 15934.134),(15 16238.055),(16 16587.574),(17 16231.795),(18 16262.5205),(19 15807.504),(20 15774.723),(21 16100.651),(22 16535.18),(23 16545.834),(24 16290.071),(25 17044.496),(26 17352.273),(27 17606.703),(28 17374.21),(29 17434.443),(30 17388.846),(31 17534.94),(32 17896.89),(33 17916.627),(34 17805.465),(35 17864.293),(36 18280.531),(37 18465.697),(38 18550.213),(39 19127.492),(40 18952.006),(41 19271.621),(42 19709.97),(43 20161.805),(44 20375.201),(45 20203.557),(46 19889.086),(47 19836.31),(48 19954.459),(49 20091.363),(50 20117.328),(51 20055.375),(52 20223.342),(53 19993.572),(54 20164.22),(55 19698.34),(56 19896.863),(57 20116.406),(58 20010.361),(59 20230.389),(60 20482.352),(61 20703.875),(62 20979.28),(63 21457.857),(64 21416.004),(65 21529.432),(66 21566.676),(67 21443.855),(68 21769.643),(69 21405.041),(70 22263.436),(71 22107.346),(72 22301.477),(73 22470.008),(74 22422.977),(75 22703.68),(76 22915.37),(77 22776.229),(78 22478.764),(79 22376.531),
