1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,173.5,174.5,175.5,176.5,177.5,178.5,179.5,180.5,181.5,182.5,183.5,184.5,185.5,186.5,187.5,188.5,189.5,190.5,191.5,192.5,193.5,194.5,195.5,196.5,197.5,198.5,199.5,200.5,201.5,202.5,203.5,204.5,205.5,206.5,207.5,208.5,209.5,210.5,211.5,212.5,213.5,214.5,215.5,216.5,217.5,218.5,219.5,220.5,221.5,222.5,223.5,224.5,225.5,226.5,227.5,228.5,229.5,230.5,231.5,232.5,233.5,234.5,235.5,236.5,237.5,238.5,239.5,240.5,241.5,242.5,243.5,244.5,245.5,246.5,247.5,248.5,249.5,250.5,251.5,252.5,253.5,254.5,255.5,256.5,257.5,258.5,259.5,260.5,261.5,262.5,263.5,264.5,265.5,266.5,267.5,268.5,269.5,270.5,271.5,272.5,273.5,274.5,275.5,276.5,277.5,278.5,279.5,280.5,281.5,282.5,283.5,284.5,285.5,286.5,287.5,288.5,289.5,290.5,291.5,292.5,293.5,294.5,295.5,296.5,297.5,298.5,299.5,300.5,301.5,302.5,303.5,304.5,305.5,306.5,307.5,308.5,309.5,310.5,311.5,312.5,313.5,314.5,315.5,316.5,317.5,318.5,319.5,320.5,321.5,322.5,323.5,324.5,325.5,326.5,327.5,328.5,329.5,330.5,331.5,332.5,333.5,334.5,335.5,336.5,337.5,338.5,339.5,340.5,341.5,342.5,343.5,344.5,345.5,346.5,347.5,348.5,349.5,350.5,351.5,352.5,353.5,354.5,355.5,356.5,357.5,358.5,359.5,360.5,361.5,362.5,363.5,364.5,365.5,366.5,367.5,368.5,369.5,370.5,371.5,372.5,373.5,374.5,375.5,376.5,377.5,378.5,379.5,380.5,381.5,382.5,383.5,384.5,385.5,386.5,387.5,388.5,389.5,390.5,391.5,392.5,393.5,394.5,395.5,396.5,397.5,398.5,399.5,400.5,401.5,402.5,403.5,404.5,405.5,406.5,407.5,408.5,409.5,410.5,411.5,412.5,413.5,414.5,415.5,416.5,417.5,418.5,419.5,420.5,421.5,422.5,423.5,424.5,425.5,426.5,427.5,428.5,429.5,430.5,431.5,432.5,433.5,434.5,435.5,436.5,437.5,438.5,439.5,440.5,441.5,442.5,443.5,444.5,445.5,446.5,447.5,448.5,449.5,450.5,451.5,452.5,453.5,454.5,455.5,456.5,457.5,458.5,459.5,460.5,461.5,462.5,463.5,464.5,465.5,466.5,467.5,468.5,469.5,470.5,471.5,472.5,473.5,474.5,475.5,476.5,477.5,478.5,479.5,480.5,481.5,482.5,483.5,484.5,485.5,486.5,487.5,488.5,489.5,490.5,491.5,492.5,493.5,494.5,495.5,496.5,497.5,498.5,499.5,
(1 765696.75),(2 2807974.8),(3 5279880),(4 8095596),(5 11079478),(6 14135792),(7 17113036),(8 19964424),(9 22676806),(10 25041978),(11 27651888),(12 30685142),(13 34002496),(14 37638356),(15 41852044),(16 46229252),(17 50726852),(18 55331316),(19 59389460),(20 61049390),(21 61616588),(22 61737230),(23 60886624),(24 59858412),(25 58648620),(26 57334656),(27 56305484),(28 55479340),(29 54731252),(30 54188372),(31 53696404),(32 52953056),(33 51860980),(34 50707620),(35 49642972),(36 48729660),(37 47466796),(38 45984820),(39 44160876),(40 42444460),(41 41410788),(42 40915324),(43 40508110),(44 40255250),(45 39959456),(46 39893390),(47 39975140),(48 40144524),(49 40218724),(50 40096464),(51 39869040),(52 39540532),(53 39267224),(54 39019260),(55 38704972),(56 38424804),(57 38159380),(58 37808596),(59 37323228),(60 36673520),(61 35895892),(62 34915810),(63 33895636),(64 32988448),(65 32077984),(66 31284040),(67 30563026),(68 29733306),(69 28796206),(70 27804456),(71 26845024),(72 26006698),(73 25314970),(74 25026822),(75 25185064),(76 25798346),(77 26704960),(78 28008302),(79 29545680),
(1 39485.87),(2 54727.418),(3 66560.75),(4 75018.87),(5 82297.66),(6 86916.81),(7 88531.79),(8 89127.35),(9 92076.94),(10 96335.68),(11 101160.65),(12 102193.29),(13 105764.89),(14 108712.15),(15 109786.81),(16 109809.65),(17 109499.61),(18 109087.18),(19 110800.164),(20 109889.12),(21 107576.19),(22 107341.05),(23 104890.516),(24 105492.1),(25 105067.19),(26 106172.28),(27 107320.734),(28 110261.28),(29 111014.02),(30 110795.35),(31 112622.75),(32 115394.125),(33 116420.75),(34 117054),(35 118293.92),(36 119605.29),(37 119727.35),(38 119167.26),(39 117936.48),(40 117213.43),(41 116145.47),(42 115068.914),(43 114770.266),(44 117073.03),(45 117315.6),(46 119492.28),(47 124211.42),(48 124971.17),(49 124634.59),(50 125210.56),(51 125851.25),(52 124488.73),(53 121747.85),(54 122552.81),(55 124881.1),(56 124401.03),(57 124067.055),(58 125246.55),(59 127834.12),(60 129007.07),(61 129869.51),(62 131186.56),(63 129428.61),(64 131464.1),(65 131574.7),(66 130084.664),(67 130174.54),(68 127602.39),(69 126874.64),(70 129226.39),(71 130783.16),(72 130933.336),(73 132096.13),(74 133208.88),(75 133802.34),(76 134688.72),(77 134295.23),(78 135334.81),(79 134496.06),
(1 37671.434),(2 53158.84),(3 66228.875),(4 74399.42),(5 79811.945),(6 84312.086),(7 85076.73),(8 85358.57),(9 87462.53),(10 90602.336),(11 95937.34),(12 96597.43),(13 100692.305),(14 103470.16),(15 104044.51),(16 104657.32),(17 105855.016),(18 105136.49),(19 105419.4),(20 104776.28),(21 104202.734),(22 105677.375),(23 105101.22),(24 105471.5),(25 108686.47),(26 110094.516),(27 110944.85),(28 111030.29),(29 111341.29),(30 112315.195),(31 113789.88),(32 114964.87),(33 115098.51),(34 114292.77),(35 114155.69),(36 115366.34),(37 114268.1),(38 113144.414),(39 113663.63),(40 114957.266),(41 113480.87),(42 111641.59),(43 112283.05),(44 113184.5),(45 113047.87),(46 112733.88),(47 115604.09),(48 115968.06),(49 114838.44),(50 114697.336),(51 116333.914),(52 116655.88),(53 116610.5),(54 119601.18),(55 119533.71),(56 117758.38),(57 118837.086),(58 119868.13),(59 121165.04),(60 121020.96),(61 123093.41),(62 124044.14),(63 123847.945),(64 125571.97),(65 125877.76),(66 124843.57),(67 124951.336),(68 123351.695),(69 125450.92),(70 124788.95),(71 124752.63),(72 126502.5),(73 128411.93),(74 127317.06),(75 129686.95),(76 129778.36),(77 129354.2),(78 131159.42),(79 129898.516),
(1 36806.203),(2 52772.223),(3 66236.25),(4 74727.945),(5 81669.94),(6 85337.7),(7 87449.54),(8 85560.39),(9 86991.875),(10 90015.32),(11 93978.195),(12 94747.52),(13 97559.11),(14 101580.53),(15 103568.05),(16 103844.35),(17 102040.875),(18 100682.23),(19 99592.836),(20 99549.98),(21 99580.5),(22 99685.57),(23 99568.58),(24 100242.695),(25 101689.72),(26 103287.875),(27 103790.85),(28 101355.5),(29 101083.22),(30 103716.266),(31 103695.68),(32 105426.06),(33 108017.38),(34 108046.65),(35 108227.445),(36 108052.016),(37 106712.305),(38 107170.21),(39 107722.7),(40 109694.21),(41 110162.91),(42 110156.9),(43 110265.695),(44 109838.22),(45 108395.92),(46 109126.7),(47 110551.805),(48 110848.55),(49 110327.16),(50 110378.086),(51 112254.43),(52 112870.305),(53 112131.54),(54 113397.12),(55 112947.55),(56 113070.32),(57 114069.11),(58 115387.79),(59 114736.516),(60 117422.51),(61 120453.46),(62 120652.79),(63 119368.62),(64 119729.26),(65 121120.85),(66 122878.79),(67 123868.63),(68 121605.52),(69 120075.266),(70 119194.9),(71 119258.53),(72 120936.79),(73 122809.484),(74 127109.38),(75 130010.17),(76 128641.984),(77 128917.18),(78 126750.734),(79 125119.15),
(1 36876.06),(2 55647.324),(3 70003.08),(4 80178.85),(5 86175.47),(6 88035.016),(7 88238.69),(8 87418.28),(9 89102.16),(10 90588.95),(11 95348.45),(12 97070.69),(13 99531.66),(14 101842.44),(15 101955.51),(16 101625.75),(17 100314.24),(18 98042.97),(19 98735.29),(20 97839.22),(21 97949.15),(22 99906.24),(23 101365.195),(24 102102.14),(25 103521.18),(26 104210.22),(27 103966.15),(28 102587.04),(29 102252.33),(30 103355.23),(31 104404.59),(32 107036.414),(33 107746.52),(34 106671.24),(35 107232.086),(36 105636.79),(37 106242.21),(38 105925.75),(39 107280.125),(40 109035.84),(41 109368.59),(42 109772.39),(43 109448.695),(44 108844.96),(45 109422.24),(46 109172.336),(47 109011.555),(48 109928.125),(49 110715.22),(50 110460.625),(51 111620.75),(52 112731.555),(53 111898.72),(54 111754.875),(55 112864.62),(56 111874.72),(57 113016.9),(58 114317.555),(59 116108.43),(60 117737.836),(61 121120.13),(62 121451.805),(63 119269.016),(64 118229.22),(65 122335.266),(66 121902.51),(67 120118.555),(68 117376.625),(69 116083.84),(70 116153.35),(71 115013.79),(72 117259.64),(73 121860.65),(74 124904.734),(75 128334.266),(76 130985.984),(77 130726.836),(78 127560.414),(79 127274.94),
(1 34173.152),(2 52966.65),(3 68513.875),(4 75465.53),(5 80853.59),(6 82900.625),(7 82470.79),(8 80229.88),(9 81452.125),(10 84422.46),(11 88412.5),(12 90065.98),(13 92303.32),(14 95220.89),(15 93941.5),(16 93534.39),(17 93520.67),(18 91161.14),(19 92027.22),(20 91475.7),(21 91111.31),(22 92555.59),(23 93825.6),(24 94763.805),(25 96168.92),(26 96378.7),(27 96766.5),(28 95457.23),(29 94663.98),(30 95476.664),(31 98222.68),(32 99647.336),(33 100578.66),(34 101598.36),(35 100511.38),(36 99298.3),(37 100028.625),(38 99831.08),(39 100863.1),(40 101559.484),(41 101661.78),(42 103444.6),(43 104084.54),(44 104136.375),(45 103180.38),(46 102169.99),(47 101996.82),(48 102296.11),(49 103771.984),(50 104363.18),(51 104497.22),(52 103742.336),(53 102743.12),(54 103473.35),(55 103231.234),(56 101563.82),(57 103150.88),(58 105925.19),(59 107300.93),(60 109095.66),(61 111349.1),(62 112207.516),(63 111140.08),(64 109920.38),(65 112237.88),(66 112252.98),(67 111299.84),(68 110265.02),(69 109446.016),(70 108156.77),(71 107231.375),(72 109217.22),(73 113397.69),(74 118201.87),(75 121722.21),(76 121907.164),(77 121514.94),(78 118287.91),(79 114122.836),
(1 35022.76),(2 55673.875),(3 71562.74),(4 81144.44),(5 84970.31),(6 85412.54),(7 84389.66),(8 82436.65),(9 83347.99),(10 86623.39),(11 90101.96),(12 91863.42),(13 94075.086),(14 95546.75),(15 94017.195),(16 91894.95),(17 90790.09),(18 89239.62),(19 88975.84),(20 88531.36),(21 89328.95),(22 90653.51),(23 91519.7),(24 92179.74),(25 93755.375),(26 93982.8),(27 94961.88),(28 92458.234),(29 93466.6),(30 95823.22),(31 97039.5),(32 99522.73),(33 102064.29),(34 102700.75),(35 102021.02),(36 102212.73),(37 101899.29),(38 103672.12),(39 105261.125),(40 106736.89),(41 106751.266),(42 106803.87),(43 106107.65),(44 103980.75),(45 104376.016),(46 106071.086),(47 105019.96),(48 106097.59),(49 107142.94),(50 109772.79),(51 111211.45),(52 111458.484),(53 109758.08),(54 109435.98),(55 107806.85),(56 107505.5),(57 107471.61),(58 109626.33),(59 110419.266),(60 112744.7),(61 114442.62),(62 115994.805),(63 115666.27),(64 114125.63),(65 115823.266),(66 116908.87),(67 117369.336),(68 117045.98),(69 114290.23),(70 114572.55),(71 112572.9),(72 113479.664),(73 115351.164),(74 120044.055),(75 126248.266),(76 128806.664),(77 127411.63),(78 124212.73),(79 118648.73),
(1 33543.117),(2 53190.164),(3 69373.875),(4 78536.266),(5 82680.414),(6 81435.62),(7 80234.07),(8 79019.36),(9 80993.52),(10 83371.66),(11 87307.914),(12 89140.95),(13 91475.3),(14 91064.89),(15 89257.945),(16 87028.58),(17 86184.6),(18 86275.266),(19 85709.23),(20 84922.41),(21 85232.68),(22 87072.625),(23 87834.32),(24 89478.4),(25 91316.64),(26 92450.71),(27 92038.37),(28 91459.64),(29 92521.51),(30 92110.44),(31 93479.914),(32 97912.43),(33 98991.31),(34 98263.39),(35 98202.98),(36 97418.61),(37 97698.76),(38 98165.43),(39 99936.92),(40 100824.1),(41 100639.6),(42 100389.2),(43 100248.04),(44 98389.45),(45 98967.04),(46 100327.984),(47 99550.87),(48 100022.86),(49 101847.75),(50 103089.68),(51 104319.99),(52 104194.266),(53 102718.945),(54 102296.29),(55 101605.516),(56 101033.93),(57 100744.41),(58 101608.805),(59 103248.03),(60 106724.92),(61 108833.15),(62 109478.22),(63 108491.8),(64 107510.65),(65 108416.266),(66 109076.03),(67 109205.63),(68 109171.664),(69 109929.14),(70 109595.78),(71 106670.92),(72 107014.46),(73 110188.24),(74 113815.24),(75 118875.96),(76 121418.09),(77 119533.57),(78 114845.8),(79 111664.86),
(1 31607.3),(2 50511.414),(3 65809.234),(4 72684.72),(5 76066.72),(6 76889.91),(7 75597.875),(8 75449.555),(9 75889.26),(10 77184.17),(11 80450.66),(12 82509.4),(13 85079.89),(14 85632.61),(15 85245.56),(16 81682.695),(17 81295.95),(18 81135.305),(19 80595.195),(20 80848.61),(21 81911.2),(22 82956.67),(23 83175.7),(24 83297.164),(25 85513.414),(26 86371.555),(27 86193.484),(28 86751.64),(29 86272.734),(30 87107.93),(31 90183.31),(32 92920.19),(33 92848.51),(34 92623.98),(35 92412.65),(36 93103.53),(37 92880.1),(38 93208.6),(39 95259.54),(40 96998.87),(41 96889.61),(42 97551.98),(43 96715.94),(44 96795.77),(45 96828.4),(46 97312.65),(47 95966.484),(48 97076.33),(49 99287.34),(50 100062.664),(51 102642.46),(52 103391.695),(53 103084.27),(54 102841.29),(55 101731),(56 100363.03),(57 100123.04),(58 101027.33),(59 104990.47),(60 105670.07),(61 108894.52),(62 107788.06),(63 107537.73),(64 108826.414),(65 108910.25),(66 107029.91),(67 107042.7),(68 106846.96),(69 107711.484),(70 107572.41),(71 105812.45),(72 106223.25),(73 108460.33),(74 111387.38),(75 114487.734),(76 118306),(77 118572.52),(78 117526.49),(79 112867.37),
(1 29902.266),(2 47617.113),(3 62301.45),(4 69291.58),(5 72558.13),(6 73758.87),(7 74455.44),(8 74344.25),(9 75046.63),(10 77075.164),(11 79995.34),(12 80618.92),(13 82789.13),(14 83840.836),(15 83671.71),(16 82183.086),(17 81448.445),(18 80191.3),(19 80626.93),(20 79936.47),(21 81684.18),(22 82080.1),(23 81674.43),(24 82701.445),(25 83307.234),(26 86335.71),(27 87579.71),(28 87232.18),(29 87022.43),(30 89190.53),(31 92305.87),(32 92922.41),(33 94294.2),(34 94846.73),(35 94901.94),(36 94400.96),(37 95223.83),(38 97567.234),(39 99228.375),(40 100176.42),(41 102189.336),(42 102183.266),(43 101052.914),(44 99970.164),(45 99133.85),(46 99426.39),(47 98598.484),(48 99093.234),(49 98661.766),(50 101038.664),(51 102572.19),(52 104584.22),(53 103746.5),(54 104958.984),(55 104456.21),(56 103149.65),(57 103419.81),(58 103285.445),(59 105405.62),(60 106662.91),(61 108387.055),(62 107495.72),(63 107658.805),(64 108761.29),(65 108967.29),(66 108202.25),(67 109360.1),(68 108580.81),(69 108980.21),(70 110620.67),(71 110530.51),(72 112275.445),(73 112823.375),(74 113977.734),(75 117342.64),(76 119127.43),(77 118179.29),(78 118059.02),(79 116165.96),
(1 28331.246),(2 44085.645),(3 56980.11),(4 63132.23),(5 66281.984),(6 67642.17),(7 68708.836),(8 69210.97),(9 68853.2),(10 70861.26),(11 73550.305),(12 74989.62),(13 76190.01),(14 77054.375),(15 76201.43),(16 75116.82),(17 75285.58),(18 73812.984),(19 75708.28),(20 75452.36),(21 75359.484),(22 75395.805),(23 76108.19),(24 77278.914),(25 78624.63),(26 81510.18),(27 82526.85),(28 82742.98),(29 83156.83),(30 84889.164),(31 86034.69),(32 86462.05),(33 88403.87),(34 87265.54),(35 86507.71),(36 86399.37),(37 86761.92),(38 87882.63),(39 88972.8),(40 90113.15),(41 91701.445),(42 90251.75),(43 89601.23),(44 89632.22),(45 89357),(46 89386.3),(47 88991.41),(48 87586.195),(49 87141.39),(50 88317.72),(51 90403.8),(52 91365.87),(53 90750.34),(54 92841.57),(55 90499.55),(56 89263.91),(57 90037.48),(58 90197.195),(59 91216.99),(60 92429.516),(61 93087.52),(62 94726.77),(63 95250.98),(64 95421.51),(65 96536.61),(66 97464.93),(67 95904.53),(68 95452.68),(69 97664.72),(70 99199.234),(71 99903.836),(72 101998.58),(73 103958.69),(74 104716.33),(75 106712.31),(76 106763.91),(77 106711.39),(78 106607.37),(79 106195.86),
(1 28076.98),(2 44184.57),(3 56049.086),(4 62561.598),(5 64981.69),(6 66178.75),(7 66946.95),(8 67323.7),(9 67388.68),(10 69811.25),(11 71739.25),(12 73406.9),(13 74046.805),(14 74873.586),(15 75168.914),(16 74175.92),(17 73947.195),(18 73223.766),(19 74571.055),(20 75238.91),(21 75939.55),(22 76114.05),(23 75039.8),(24 75811.234),(25 76024.97),(26 77952.73),(27 79198.484),(28 80889.734),(29 81913.98),(30 83859.86),(31 83969.8),(32 85361.484),(33 87325.164),(34 86575.59),(35 86774.08),(36 86629.44),(37 86967.195),(38 86625.69),(39 86974.6),(40 87663.41),(41 88337.14),(42 87876.74),(43 88022.99),(44 89073.87),(45 90030.43),(46 90150.586),(47 89079.92),(48 88950.07),(49 90182.5),(50 91276.586),(51 92065.305),(52 92749.08),(53 94222.57),(54 95144.336),(55 93254.11),(56 93351.164),(57 93990.914),(58 93119.445),(59 93022.29),(60 93861.516),(61 96322.984),(62 96968.29),(63 96076.414),(64 95699.14),(65 95872.44),(66 95814.195),(67 95764.71),(68 96084.99),(69 96157.78),(70 97550.97),(71 99763.06),(72 102362.27),(73 105041.59),(74 105246.21),(75 105182.14),(76 105657.15),(77 105118.86),(78 105775.945),(79 104833),
(1 27045.418),(2 42448.01),(3 54775.51),(4 61056.184),(5 63457.066),(6 63996.45),(7 64544.68),(8 65877.984),(9 65934.85),(10 68368.62),(11 69658.766),(12 69624.48),(13 70613.02),(14 71627.41),(15 73092.71),(16 71484.29),(17 71680.68),(18 71676.98),(19 72795.23),(20 73050.555),(21 74085.8),(22 74149.94),(23 74379.22),(24 74875.39),(25 75006.23),(26 77524.266),(27 80264.99),(28 82500.17),(29 81717.375),(30 82024.61),(31 82362.98),(32 83727.81),(33 85039.96),(34 84631.41),(35 85101.87),(36 84238.234),(37 84595.74),(38 85457.15),(39 86013.5),(40 86435.04),(41 85546.09),(42 85251.58),(43 85830.94),(44 86911.195),(45 86511.94),(46 87422.91),(47 86326.89),(48 85719.92),(49 86867.77),(50 88124.36),(51 88652.17),(52 88799.766),(53 89201.19),(54 89267.62),(55 89433.96),(56 88775.78),(57 89447.71),(58 88815.4),(59 88905.17),(60 90007.12),(61 92816.86),(62 91942.586),(63 92993.836),(64 94349.6),(65 94902.63),(66 96880.5),(67 97012.82),(68 95359.5),(69 95598.445),(70 97722.1),(71 99034.86),(72 100246.38),(73 102494.76),(74 103035.87),(75 104401.5),(76 103972.82),(77 102448.79),(78 101421.48),(79 99859.74),
(1 26798.676),(2 41340),(3 53027.188),(4 59208.875),(5 61510.71),(6 62457.227),(7 63858.348),(8 65468.734),(9 66035.1),(10 67717.92),(11 70965.43),(12 72244.33),(13 72689.945),(14 72212.625),(15 72561.234),(16 72067.336),(17 72187.95),(18 73361.11),(19 74066.96),(20 74451.58),(21 75284.19),(22 74257.83),(23 74449.02),(24 74394.03),(25 75556.53),(26 77928.516),(27 79229.586),(28 79655.18),(29 80009.44),(30 80495.63),(31 81690.41),(32 83272.305),(33 83648.26),(34 84655.73),(35 84333.8),(36 83735.73),(37 83354.03),(38 83226.14),(39 82162.234),(40 82219.18),(41 81892.336),(42 82118.97),(43 83667.34),(44 83304.57),(45 83280.15),(46 83356.79),(47 82596.74),(48 83055.625),(49 84119.38),(50 85780.43),(51 86471.234),(52 86959.336),(53 87147.06),(54 88890.234),(55 88792.63),(56 88092.85),(57 89482.63),(58 90078.945),(59 89535.46),(60 89502.28),(61 90368.62),(62 90941.04),(63 91609.24),(64 92839.61),(65 93505.21),(66 94378.42),(67 95115.61),(68 95812.47),(69 96040.164),(70 97353.82),(71 97597.016),(72 97723.484),(73 101515.99),(74 103261.914),(75 104101.64),(76 103627.18),(77 102111.76),(78 100457.25),(79 100321.44),
(1 25856.117),(2 40836.45),(3 52829.3),(4 58260.223),(5 60568.72),(6 61569.484),(7 63660.418),(8 64713.234),(9 65119.992),(10 66941.22),(11 69420.08),(12 71094.93),(13 71563.445),(14 71987.234),(15 72238.86),(16 71412.086),(17 71096.02),(18 72172.27),(19 74194.92),(20 74167.85),(21 74693.73),(22 74298.09),(23 74766.54),(24 74720.12),(25 76322.195),(26 76848.84),(27 78448.234),(28 78103.26),(29 78053),(30 79544.26),(31 81055.914),(32 82094.82),(33 82410.414),(34 82793.51),(35 83122.2),(36 82739.26),(37 81842.78),(38 82205.63),(39 82244.016),(40 81971.22),(41 81051.57),(42 81648.516),(43 82266.66),(44 81659.42),(45 82916.41),(46 82121.82),(47 82863.37),(48 84006.55),(49 84183.39),(50 85393.875),(51 86580.7),(52 86920.62),(53 88156.62),(54 88675.58),(55 87160.43),(56 87786.73),(57 88557.52),(58 88450.19),(59 88659.39),(60 88200.086),(61 88930.1),(62 90621.53),(63 91623.11),(64 92712.195),(65 92501.83),(66 91824.34),(67 92985.68),(68 95549.03),(69 94762.5),(70 95492.016),(71 95885.22),(72 96424.84),(73 99107.055),(74 101337.81),(75 102586.72),(76 102579.1),(77 100266.164),(78 96063.46),(79 95899.68),
(1 24276.688),(2 38874.375),(3 49300.53),(4 53147.29),(5 56461.91),(6 58318.035),(7 59065.12),(8 59943.39),(9 62177.426),(10 64518.414),(11 66492.18),(12 66559.77),(13 65833.336),(14 66372.836),(15 66275.8),(16 66546.516),(17 66994.305),(18 67346.91),(19 67789.805),(20 68380.03),(21 69108.17),(22 71128),(23 72739.91),(24 73484.695),(25 74459.88),(26 75029.875),(27 76152.83),(28 75847.73),(29 75857.195),(30 76744.47),(31 78142.516),(32 78991.03),(33 79429.94),(34 79987.65),(35 80433.35),(36 79474.984),(37 79127.91),(38 79067.055),(39 80022.42),(40 79038.42),(41 78923.1),(42 78644.484),(43 78798.04),(44 77962.5),(45 78407.836),(46 78635.76),(47 78994.31),(48 79210.68),(49 79252.695),(50 80545.54),(51 82230.12),(52 82428.31),(53 82239.67),(54 83140.83),(55 82187.04),(56 82010.81),(57 83111.82),(58 82504.06),(59 82656.555),(60 82398.82),(61 84210.76),(62 85987.12),(63 86481.06),(64 87060.55),(65 86681.54),(66 87455.96),(67 89234.516),(68 89895.695),(69 89347.016),(70 89516.16),(71 91027.35),(72 92960.68),(73 95534.13),(74 96484.59),(75 97291.23),(76 97353.836),(77 96498.61),(78 93481.85),(79 94236.57),
(1 24305.994),(2 38766.582),(3 48809.344),(4 54404.82),(5 56197.582),(6 56922.676),(7 57903.227),(8 58326.633),(9 59414.418),(10 61721.137),(11 63606.89),(12 65250.12),(13 65021.82),(14 65199.785),(15 64241.785),(16 64960.62),(17 66502.016),(18 67375.13),(19 68244.164),(20 68120.28),(21 67896.82),(22 69737.6),(23 69484.46),(24 70784.63),(25 71017.93),(26 71802.414),(27 72772.44),(28 73052.43),(29 73602.61),(30 72745.96),(31 73599.586),(32 75507.555),(33 75839.586),(34 76775.125),(35 77120),(36 75882.055),(37 76462.25),(38 76654.49),(39 76965.305),(40 77205.33),(41 77833.69),(42 75710.54),(43 75921.71),(44 76250.086),(45 77318.17),(46 78162.69),(47 78775.35),(48 78984.9),(49 79542.414),(50 81176.35),(51 82828.79),(52 82787.336),(53 82939.82),(54 83551.836),(55 83516.64),(56 82137.39),(57 81203.35),(58 81336.07),(59 80393.805),(60 81526.22),(61 81867.29),(62 82776.91),(63 84606.82),(64 84925.055),(65 84072.69),(66 84720.04),(67 85296.57),(68 85727.21),(69 85938.11),(70 86567.37),(71 86392.68),(72 88324.24),(73 90359.625),(74 91550.4),(75 92720.81),(76 92329.305),(77 90753.55),(78 90373.94),(79 90238.805),
(1 22501.066),(2 34803.855),(3 44294.617),(4 49318.754),(5 51648.566),(6 52179.78),(7 54294.715),(8 56011.71),(9 57189.285),(10 59189.445),(11 59845.023),(12 60268.617),(13 59627.48),(14 59933.492),(15 60583.023),(16 61676.113),(17 62145.117),(18 62150.9),(19 63434.586),(20 63665.1),(21 65401.066),(22 65477.918),(23 66088.664),(24 67452.58),(25 67967.8),(26 68926.625),(27 69780.82),(28 70322.53),(29 71241.5),(30 72262.89),(31 73412.28),(32 75337.06),(33 75369.19),(34 75051.35),(35 74160.664),(36 75372.65),(37 75673.57),(38 75365.234),(39 75580.08),(40 76561.79),(41 76196.23),(42 74958.19),(43 73980.61),(44 74449.516),(45 74100.14),(46 74708.07),(47 75438.55),(48 75053.836),(49 76389.67),(50 77739.84),(51 78861.27),(52 79067.23),(53 78715.73),(54 78936.99),(55 77390.05),(56 76717.7),(57 76403.66),(58 76484.89),(59 76491.695),(60 78049.72),(61 78535.13),(62 78682.35),(63 79891.49),(64 80594.445),(65 79641.07),(66 80793.11),(67 81948.99),(68 82953.65),(69 83586.39),(70 84297.086),(71 84761.336),(72 86426.11),(73 88881.06),(74 88760.234),(75 87854.48),(76 87498.92),(77 87502.73),(78 88175.8),(79 87165.06),
(1 22473.477),(2 36876.86),(3 47339),(4 50707.336),(5 52124.99),(6 52968.082),(7 54469.832),(8 55612.83),(9 57653.05),(10 60594.47),(11 60842.215),(12 61269.55),(13 60054.926),(14 60568.965),(15 61006.34),(16 62492.81),(17 63083.105),(18 63781.32),(19 64124.17),(20 64470.215),(21 64995.215),(22 63570.844),(23 63849.773),(24 64383.758),(25 65281.68),(26 67359.91),(27 69484.53),(28 69262.08),(29 69024.91),(30 69237.64),(31 69976.86),(32 70907.836),(33 71609.414),(34 71006.22),(35 70819.77),(36 71843.516),(37 72654.07),(38 72692.375),(39 72671.31),(40 72177.055),(41 71030.125),(42 70733.02),(43 71572.914),(44 72524.67),(45 72353.6),(46 73174.72),(47 74183.63),(48 74112.42),(49 73560.61),(50 74998.19),(51 75545.22),(52 75984.6),(53 75088.41),(54 75826.02),(55 74815.43),(56 73710.76),(57 72860.28),(58 73616.72),(59 73618.336),(60 73436.414),(61 74173.45),(62 75755.17),(63 76283),(64 77987.195),(65 76916.8),(66 76885.73),(67 77285.67),(68 77752.734),(69 77945),(70 77506.27),(71 78010.28),(72 78825.35),(73 81711.54),(74 82815.85),(75 83374.26),(76 82330.4),(77 81479.28),(78 81592.15),(79 82049.17),
