1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,173.5,174.5,175.5,176.5,177.5,178.5,179.5,180.5,181.5,182.5,183.5,184.5,185.5,186.5,187.5,188.5,189.5,190.5,191.5,192.5,193.5,194.5,195.5,196.5,197.5,198.5,199.5,200.5,201.5,202.5,203.5,204.5,205.5,206.5,207.5,208.5,209.5,210.5,211.5,212.5,213.5,214.5,215.5,216.5,217.5,218.5,219.5,220.5,221.5,222.5,223.5,224.5,225.5,226.5,227.5,228.5,229.5,230.5,231.5,232.5,233.5,234.5,235.5,236.5,237.5,238.5,239.5,240.5,241.5,242.5,243.5,244.5,245.5,246.5,247.5,248.5,249.5,250.5,251.5,252.5,253.5,254.5,255.5,256.5,257.5,258.5,259.5,260.5,261.5,262.5,263.5,264.5,265.5,266.5,267.5,268.5,269.5,270.5,271.5,272.5,273.5,274.5,275.5,276.5,277.5,278.5,279.5,280.5,281.5,282.5,283.5,284.5,285.5,286.5,287.5,288.5,289.5,290.5,291.5,292.5,293.5,294.5,295.5,296.5,297.5,298.5,299.5,300.5,301.5,302.5,303.5,304.5,305.5,306.5,307.5,308.5,309.5,310.5,311.5,312.5,313.5,314.5,315.5,316.5,317.5,318.5,319.5,320.5,321.5,322.5,323.5,324.5,325.5,326.5,327.5,328.5,329.5,330.5,331.5,332.5,333.5,334.5,335.5,336.5,337.5,338.5,339.5,340.5,341.5,342.5,343.5,344.5,345.5,346.5,347.5,348.5,349.5,350.5,351.5,352.5,353.5,354.5,355.5,356.5,357.5,358.5,359.5,360.5,361.5,362.5,363.5,364.5,365.5,366.5,367.5,368.5,369.5,370.5,371.5,372.5,373.5,374.5,375.5,376.5,377.5,378.5,379.5,380.5,381.5,382.5,383.5,384.5,385.5,386.5,387.5,388.5,389.5,390.5,391.5,392.5,393.5,394.5,395.5,396.5,397.5,398.5,399.5,400.5,401.5,402.5,403.5,404.5,405.5,406.5,407.5,408.5,409.5,410.5,411.5,412.5,413.5,414.5,415.5,416.5,417.5,418.5,419.5,420.5,421.5,422.5,423.5,424.5,425.5,426.5,427.5,428.5,429.5,430.5,431.5,432.5,433.5,434.5,435.5,436.5,437.5,438.5,439.5,440.5,441.5,442.5,443.5,444.5,445.5,446.5,447.5,448.5,449.5,450.5,451.5,452.5,453.5,454.5,455.5,456.5,457.5,458.5,459.5,460.5,461.5,462.5,463.5,464.5,465.5,466.5,467.5,468.5,469.5,470.5,471.5,472.5,473.5,474.5,475.5,476.5,477.5,478.5,479.5,480.5,481.5,482.5,483.5,484.5,485.5,486.5,487.5,488.5,489.5,490.5,491.5,492.5,493.5,494.5,495.5,496.5,497.5,498.5,499.5,
(1 133.54863),(2 152.03253),(3 163.1482),(4 171.34615),(5 173.90205),(6 177.07681),(7 181.18492),(8 181.28383),(9 182.23045),(10 185.57999),(11 190.7756),(12 195.28712),(13 198.8342),(14 202.87833),(15 200.44144),(16 203.6588),(17 204.9266),(18 204.64928),(19 205.95381),(20 206.68686),(21 210.08702),(22 211.83835),(23 213.82608),(24 210.1568),(25 210.56642),(26 208.28836),(27 203.27403),(28 203.91084),(29 207.27211),(30 208.7433),(31 208.99857),(32 212.87624),(33 215.33975),(34 215.35359),(35 213.96553),(36 216.03258),(37 214.88806),(38 214.56187),(39 215.45447),(40 212.00806),(41 210.6717),(42 208.0994),(43 208.06961),(44 203.7458),(45 205.22284),(46 201.11984),(47 199.74358),(48 202.20227),(49 203.66524),(50 206.14401),(51 208.59181),(52 208.22122),(53 213.48042),(54 215.7597),(55 217.14551),(56 218.29901),(57 219.56749),(58 217.36018),(59 216.79759),(60 214.44081),(61 210.7324),(62 210.80582),(63 209.2856),(64 208.89915),(65 213.67415),(66 213.45035),(67 210.51576),(68 208.69214),(69 205.55164),(70 203.19304),(71 200.56972),(72 199.77226),(73 200.54646),(74 198.45282),(75 193.43637),(76 197.35919),(77 197.3881),(78 198.23993),(79 200.02966),
(1 126.246956),(2 146.17023),(3 151.2196),(4 160.97534),(5 162.34007),(6 164.7467),(7 165.62718),(8 168.0476),(9 169.57643),(10 173.75304),(11 176.53459),(12 183.38423),(13 184.95195),(14 187.47311),(15 186.06543),(16 189.1261),(17 186.75786),(18 188.69568),(19 192.35431),(20 191.88672),(21 196.02461),(22 201.06068),(23 199.38155),(24 198.74542),(25 198.84477),(26 195.18141),(27 191.72609),(28 187.9843),(29 192.76927),(30 193.16008),(31 196.06155),(32 199.36682),(33 197.99063),(34 198.90076),(35 203.52908),(36 200.14636),(37 200.47392),(38 199.44856),(39 198.78345),(40 200.0548),(41 198.50903),(42 194.62675),(43 194.15546),(44 193.36165),(45 193.2211),(46 195.35634),(47 192.08064),(48 190.62949),(49 194.37434),(50 197.06367),(51 196.8776),(52 202.44328),(53 204.8343),(54 203.8423),(55 201.96948),(56 202.6254),(57 199.6557),(58 200.06024),(59 203.06142),(60 201.83542),(61 198.36598),(62 198.21709),(63 196.04062),(64 196.87308),(65 197.7929),(66 193.82578),(67 195.8906),(68 193.86946),(69 192.49352),(70 190.86531),(71 193.52379),(72 189.83003),(73 190.22685),(74 189.32028),(75 187.29588),(76 185.11646),(77 184.26398),(78 182.20428),(79 183.13353),
(1 128.13321),(2 144.42815),(3 150.70175),(4 159.19751),(5 162.17113),(6 165.3898),(7 167.17445),(8 166.02197),(9 170.30548),(10 172.03452),(11 176.0272),(12 180.53204),(13 184.7739),(14 186.68909),(15 185.43082),(16 187.77798),(17 188.51219),(18 186.35797),(19 189.14462),(20 191.33334),(21 194.9766),(22 199.04482),(23 198.5093),(24 194.92102),(25 194.1903),(26 193.78142),(27 192.0901),(28 190.46706),(29 192.83902),(30 196.00516),(31 199.82631),(32 201.0015),(33 199.28918),(34 203.03389),(35 201.5813),(36 201.7489),(37 205.93013),(38 206.82352),(39 206.75563),(40 204.96652),(41 199.03271),(42 194.91537),(43 196.2297),(44 194.18535),(45 197.38138),(46 196.81151),(47 195.70114),(48 192.92017),(49 196.78868),(50 198.9266),(51 201.28894),(52 205.40361),(53 209.08647),(54 207.32332),(55 209.06897),(56 206.5038),(57 208.7473),(58 206.80553),(59 204.34967),(60 204.25262),(61 201.36407),(62 200.65138),(63 200.0086),(64 199.2298),(65 205.44469),(66 203.7059),(67 205.37317),(68 202.38928),(69 200.17584),(70 195.95937),(71 195.5467),(72 193.49834),(73 195.52345),(74 193.14609),(75 191.20364),(76 187.98924),(77 188.96957),(78 191.00108),(79 193.66826),
(1 125.652374),(2 141.43274),(3 148.08089),(4 153.12747),(5 156.197),(6 160.47554),(7 164.73013),(8 164.06868),(9 170.71541),(10 170.0892),(11 175.23781),(12 179.3706),(13 184.9227),(14 186.93289),(15 186.12038),(16 187.6185),(17 190.03532),(18 191.1785),(19 193.2058),(20 192.69499),(21 196.04013),(22 197.79376),(23 199.72946),(24 199.79701),(25 199.4117),(26 197.4455),(27 193.34981),(28 193.57622),(29 191.90279),(30 194.30357),(31 196.98074),(32 200.55095),(33 201.15096),(34 203.17393),(35 203.61798),(36 207.47952),(37 207.4769),(38 206.6548),(39 202.48448),(40 203.14645),(41 200.22694),(42 199.17575),(43 198.93173),(44 197.98184),(45 196.64201),(46 193.93431),(47 191.81482),(48 189.67564),(49 191.63812),(50 191.92981),(51 193.08394),(52 195.81493),(53 201.07545),(54 200.64363),(55 201.11531),(56 202.98041),(57 204.92188),(58 202.95105),(59 200.37886),(60 201.6797),(61 199.06865),(62 197.1053),(63 198.6418),(64 197.93289),(65 200.39267),(66 201.09544),(67 200.12729),(68 198.18642),(69 198.51572),(70 198.3976),(71 195.01277),(72 190.92941),(73 191.66806),(74 190.27455),(75 185.96819),(76 185.52582),(77 186.2427),(78 187.16179),(79 188.02875),
(1 123.175606),(2 137.74295),(3 144.19122),(4 149.10379),(5 153.36032),(6 158.20374),(7 158.97926),(8 160.47878),(9 163.22159),(10 167.34383),(11 169.62976),(12 174.0885),(13 176.07268),(14 180.05112),(15 178.67612),(16 181.52985),(17 182.37756),(18 181.63013),(19 181.14954),(20 186.22134),(21 184.86119),(22 189.71349),(23 187.73773),(24 187.74007),(25 186.72098),(26 184.03467),(27 182.59926),(28 180.6472),(29 184.58022),(30 187.63574),(31 187.61966),(32 191.21703),(33 192.48714),(34 191.98532),(35 191.0926),(36 191.3933),(37 192.74174),(38 193.72496),(39 190.45181),(40 192.77965),(41 188.93413),(42 187.61696),(43 188.40942),(44 185.52701),(45 186.44331),(46 184.2809),(47 184.50906),(48 182.2121),(49 186.12512),(50 186.79955),(51 188.38373),(52 191.81262),(53 194.5682),(54 192.68542),(55 193.6671),(56 196.00685),(57 194.60114),(58 193.66545),(59 194.1318),(60 191.28943),(61 188.16861),(62 189.42772),(63 190.01547),(64 190.17642),(65 192.60487),(66 193.68114),(67 191.21515),(68 186.64417),(69 183.60368),(70 184.69528),(71 183.63173),(72 182.89001),(73 183.81215),(74 183.0379),(75 179.34837),(76 178.92775),(77 178.07155),(78 179.83885),(79 178.37767),
(1 122.07858),(2 139.22108),(3 143.40173),(4 150.98227),(5 153.99825),(6 158.18176),(7 160.35844),(8 161.48874),(9 162.23456),(10 165.4817),(11 170.31195),(12 174.45747),(13 177.69131),(14 180.26326),(15 178.82195),(16 180.69566),(17 182.94229),(18 182.45992),(19 183.4227),(20 187.22136),(21 186.92899),(22 191.04646),(23 189.97624),(24 188.84653),(25 187.47826),(26 186.26608),(27 183.51573),(28 183.94052),(29 188.00174),(30 190.5427),(31 192.34366),(32 194.49498),(33 196.17822),(34 198.87376),(35 196.54283),(36 196.03409),(37 196.70833),(38 195.60783),(39 193.8338),(40 190.78818),(41 188.32338),(42 186.78397),(43 185.88571),(44 187.52084),(45 187.89592),(46 188.0858),(47 185.47572),(48 186.40508),(49 189.69063),(50 191.23578),(51 191.78198),(52 193.4671),(53 195.29434),(54 194.0095),(55 195.35623),(56 194.36798),(57 199.73518),(58 198.34824),(59 197.02179),(60 197.38162),(61 195.88759),(62 192.43564),(63 189.57913),(64 192.19666),(65 192.70561),(66 193.89986),(67 193.9943),(68 193.16362),(69 192.61346),(70 188.83748),(71 187.6722),(72 185.52371),(73 184.28864),(74 184.84662),(75 183.68106),(76 184.38834),(77 186.589),(78 185.89722),(79 186.8503),
(1 115.51477),(2 130.50542),(3 138.3794),(4 144.82512),(5 146.9098),(6 148.69241),(7 152.46771),(8 152.37889),(9 156.28297),(10 162.83827),(11 165.99268),(12 171.50655),(13 175.78491),(14 178.39859),(15 176.30507),(16 176.54218),(17 176.74844),(18 177.88475),(19 177.61485),(20 177.72655),(21 180.2266),(22 183.77765),(23 185.35172),(24 186.20274),(25 184.27867),(26 183.6429),(27 179.1737),(28 180.01968),(29 182.29395),(30 182.16852),(31 184.04233),(32 186.56316),(33 187.85205),(34 186.37312),(35 188.17363),(36 188.8139),(37 189.4262),(38 189.97922),(39 189.94727),(40 190.18945),(41 188.20988),(42 186.58253),(43 186.6503),(44 187.24052),(45 186.15437),(46 183.59323),(47 183.8518),(48 181.79042),(49 184.78949),(50 186.4742),(51 187.6911),(52 188.00536),(53 192.5358),(54 192.06346),(55 194.24365),(56 193.87738),(57 196.09557),(58 195.07175),(59 194.24446),(60 195.71153),(61 192.32146),(62 190.26398),(63 187.6267),(64 188.9956),(65 192.48071),(66 190.99161),(67 188.4356),(68 188.16704),(69 187.9376),(70 184.05473),(71 182.6891),(72 181.36716),(73 181.77249),(74 179.8776),(75 174.83102),(76 173.1649),(77 174.91718),(78 174.59502),(79 175.5283),
(1 117.047844),(2 133.63165),(3 138.29579),(4 144.33623),(5 148.84879),(6 150.30261),(7 154.39842),(8 154.01271),(9 155.1048),(10 159.12526),(11 162.58916),(12 165.74402),(13 169.13808),(14 170.33636),(15 169.35954),(16 170.45741),(17 175.6776),(18 174.37714),(19 177.85707),(20 179.86171),(21 181.84639),(22 183.17563),(23 183.7897),(24 184.48978),(25 181.7257),(26 177.03853),(27 174.46709),(28 174.58987),(29 176.27773),(30 177.69894),(31 180.87152),(32 183.28374),(33 185.31078),(34 181.66501),(35 180.75124),(36 182.30042),(37 181.86775),(38 181.93396),(39 183.41884),(40 182.65315),(41 179.76698),(42 176.15323),(43 177.4249),(44 177.63731),(45 176.23572),(46 173.75081),(47 171.70427),(48 172.8896),(49 176.29372),(50 178.94556),(51 178.92561),(52 180.51285),(53 184.7531),(54 185.70894),(55 184.09457),(56 184.17314),(57 182.4771),(58 178.54485),(59 181.29645),(60 185.27473),(61 185.76422),(62 180.5162),(63 178.92264),(64 179.86482),(65 180.42882),(66 182.74352),(67 179.32286),(68 176.74176),(69 174.12357),(70 174.14447),(71 175.05074),(72 170.89844),(73 172.93655),(74 172.482),(75 167.881),(76 169.07608),(77 169.38388),(78 169.94942),(79 168.68265),
(1 116.01661),(2 131.65015),(3 137.13347),(4 143.28242),(5 148.00662),(6 151.97769),(7 152.44919),(8 155.68419),(9 158.11592),(10 161.45895),(11 162.74908),(12 166.01555),(13 170.92134),(14 170.5312),(15 171.23831),(16 174.0995),(17 173.6615),(18 172.6312),(19 174.46571),(20 178.17812),(21 180.35948),(22 182.5801),(23 182.73082),(24 180.09341),(25 177.6931),(26 177.93253),(27 172.59308),(28 172.81592),(29 175.9207),(30 179.13248),(31 181.23726),(32 186.0362),(33 186.36462),(34 191.5674),(35 191.32785),(36 190.86108),(37 190.62993),(38 189.33957),(39 187.95753),(40 188.07904),(41 186.20776),(42 182.52641),(43 183.82889),(44 179.79822),(45 180.42393),(46 181.60207),(47 177.97867),(48 177.21857),(49 181.36531),(50 181.44868),(51 181.13472),(52 187.87376),(53 189.35773),(54 187.24706),(55 189.20345),(56 188.18404),(57 190.36427),(58 189.75171),(59 189.53094),(60 190.70224),(61 185.75108),(62 183.48677),(63 180.65002),(64 183.86125),(65 184.35002),(66 181.59366),(67 182.6203),(68 184.1604),(69 183.79036),(70 181.81436),(71 181.09271),(72 181.81863),(73 181.2873),(74 177.67314),(75 174.86029),(76 175.72188),(77 176.7331),(78 176.6574),(79 178.04022),
(1 112.621254),(2 125.8043),(3 130.0004),(4 137.69632),(5 140.05273),(6 142.09685),(7 144.63121),(8 148.31151),(9 150.26486),(10 153.76819),(11 157.79655),(12 161.2284),(13 165.86688),(14 164.19395),(15 164.63007),(16 167.99165),(17 169.89279),(18 166.58067),(19 168.56857),(20 169.32668),(21 170.04631),(22 171.31197),(23 171.64598),(24 171.2583),(25 172.83159),(26 170.94989),(27 167.62527),(28 167.0289),(29 169.76921),(30 170.71893),(31 172.25076),(32 174.89444),(33 174.1964),(34 177.4087),(35 178.1456),(36 179.39885),(37 178.16313),(38 177.27618),(39 176.80977),(40 177.80884),(41 174.52956),(42 170.83554),(43 171.31857),(44 171.56728),(45 172.76454),(46 171.33101),(47 168.08942),(48 167.32233),(49 170.91312),(50 170.81866),(51 175.21674),(52 179.50052),(53 185.30933),(54 183.62909),(55 182.7893),(56 184.3716),(57 185.64064),(58 181.86102),(59 180.98044),(60 180.66763),(61 180.8208),(62 180.27695),(63 178.80286),(64 179.10472),(65 183.16818),(66 181.79471),(67 179.24686),(68 179.24841),(69 178.34534),(70 175.4376),(71 173.98343),(72 169.75127),(73 169.70908),(74 167.36948),(75 164.65678),(76 166.32599),(77 167.36852),(78 165.35243),(79 165.8268),
(1 111.97853),(2 127.58712),(3 131.85815),(4 136.80157),(5 141.10124),(6 146.09033),(7 147.60312),(8 150.53532),(9 149.99826),(10 155.877),(11 158.82423),(12 163.79355),(13 164.79605),(14 165.45912),(15 166.98584),(16 167.85016),(17 168.26389),(18 169.25781),(19 171.8105),(20 172.82101),(21 177.23537),(22 177.39966),(23 175.19972),(24 172.7546),(25 171.0435),(26 171.70929),(27 167.09625),(28 164.26263),(29 165.27068),(30 167.63452),(31 172.1877),(32 173.27316),(33 174.7734),(34 179.19963),(35 178.26775),(36 176.8415),(37 173.58167),(38 174.59348),(39 174.68561),(40 174.11766),(41 173.27773),(42 171.43951),(43 171.05663),(44 169.9776),(45 169.2199),(46 170.32085),(47 168.40302),(48 169.21904),(49 171.06804),(50 172.64168),(51 173.31032),(52 176.10158),(53 177.98628),(54 178.61307),(55 179.47035),(56 179.69748),(57 177.77588),(58 175.75276),(59 177.17601),(60 176.33202),(61 174.1751),(62 172.47264),(63 170.83403),(64 171.47841),(65 171.2501),(66 171.74146),(67 169.5006),(68 169.30786),(69 168.51482),(70 164.55772),(71 163.86581),(72 164.17784),(73 166.59686),(74 164.93063),(75 160.36183),(76 160.19089),(77 162.97644),(78 163.78223),(79 162.87334),
(1 109.04934),(2 124.25849),(3 128.35126),(4 134.23073),(5 137.34758),(6 141.28882),(7 144.50298),(8 146.64497),(9 148.8313),(10 152.00412),(11 153.54459),(12 157.89252),(13 161.24173),(14 161.86174),(15 160.68764),(16 162.64836),(17 165.87407),(18 163.93071),(19 162.67984),(20 162.26076),(21 163.17445),(22 163.36879),(23 165.54837),(24 165.49779),(25 164.50957),(26 165.79237),(27 163.32506),(28 162.73994),(29 165.28653),(30 165.92554),(31 169.3304),(32 172.81337),(33 174.05978),(34 177.70601),(35 178.08304),(36 181.02576),(37 179.20035),(38 178.4633),(39 177.8214),(40 176.24997),(41 173.93694),(42 170.97322),(43 169.67458),(44 168.76096),(45 169.96605),(46 169.5472),(47 168.37552),(48 166.89719),(49 169.46278),(50 170.02425),(51 171.4023),(52 172.03236),(53 174.81331),(54 176.40121),(55 177.42453),(56 176.98563),(57 178.31454),(58 178.57468),(59 180.20114),(60 181.26508),(61 176.5552),(62 175.23016),(63 171.62712),(64 174.39229),(65 175.97557),(66 175.62567),(67 176.3564),(68 174.33319),(69 172.17453),(70 168.78279),(71 168.315),(72 164.16385),(73 167.20808),(74 164.56107),(75 163.56273),(76 166.74365),(77 166.47635),(78 167.52188),(79 166.53185),
(1 107.985146),(2 123.15233),(3 127.24986),(4 133.94322),(5 134.87202),(6 137.39061),(7 140.22821),(8 142.5122),(9 144.08421),(10 147.27243),(11 151.1142),(12 155.07805),(13 156.02376),(14 159.58748),(15 157.60527),(16 161.50804),(17 162.50732),(18 162.97324),(19 163.27205),(20 161.57034),(21 162.97981),(22 165.99611),(23 168.08038),(24 166.96167),(25 165.34465),(26 164.2882),(27 159.3005),(28 160.98175),(29 161.73367),(30 163.02089),(31 166.01566),(32 168.90263),(33 169.84477),(34 170.53058),(35 169.10812),(36 171.04703),(37 170.09077),(38 171.25105),(39 170.80074),(40 168.38205),(41 166.21365),(42 164.8438),(43 164.21964),(44 163.49763),(45 164.5828),(46 164.09537),(47 162.1127),(48 161.0999),(49 162.73833),(50 164.08817),(51 165.14537),(52 168.56528),(53 170.23274),(54 170.78825),(55 170.41428),(56 174.404),(57 174.3601),(58 174.39323),(59 174.94048),(60 174.35718),(61 174.00371),(62 172.53592),(63 169.58954),(64 168.99797),(65 173.4548),(66 172.05943),(67 171.77805),(68 171.44817),(69 170.4167),(70 167.31761),(71 165.95874),(72 162.35379),(73 162.99924),(74 161.07051),(75 158.11986),(76 159.41399),(77 159.30428),(78 160.57863),(79 161.18825),
(1 110.01509),(2 126.23766),(3 132.09135),(4 136.4814),(5 138.90346),(6 142.5731),(7 143.1403),(8 143.27505),(9 147.46103),(10 149.67218),(11 153.40646),(12 157.089),(13 160.47774),(14 160.6944),(15 162.17645),(16 162.41855),(17 162.45174),(18 163.07431),(19 166.99239),(20 165.92773),(21 172.04567),(22 174.2235),(23 170.86473),(24 170.91475),(25 168.08163),(26 167.2038),(27 162.16809),(28 163.43936),(29 166.93672),(30 167.88336),(31 171.61536),(32 177.3286),(33 177.02946),(34 177.15411),(35 179.33897),(36 176.5468),(37 174.12872),(38 174.94951),(39 174.606),(40 174.23117),(41 171.3814),(42 171.36905),(43 169.57689),(44 167.06248),(45 168.34827),(46 167.46304),(47 167.94351),(48 163.64212),(49 167.08037),(50 170.16019),(51 169.41298),(52 175.43124),(53 175.87157),(54 175.14063),(55 177.6312),(56 179.05003),(57 177.90157),(58 177.47672),(59 176.6999),(60 173.51001),(61 171.11038),(62 172.76588),(63 169.67255),(64 171.17627),(65 172.07437),(66 172.58664),(67 168.54776),(68 167.5898),(69 167.41867),(70 166.53377),(71 164.3903),(72 165.16103),(73 167.29784),(74 166.09027),(75 160.66704),(76 160.41165),(77 160.38026),(78 162.89517),(79 162.75885),
(1 102.94034),(2 116.05303),(3 118.13741),(4 123.322495),(5 128.66092),(6 131.5447),(7 133.8225),(8 136.29762),(9 137.42278),(10 140.72044),(11 143.74982),(12 147.35185),(13 150.53252),(14 150.79333),(15 147.83115),(16 149.8726),(17 150.19772),(18 151.27187),(19 151.8997),(20 152.53098),(21 155.02066),(22 157.94553),(23 156.19829),(24 154.09161),(25 151.97028),(26 154.00479),(27 151.04915),(28 151.28912),(29 155.02377),(30 154.08722),(31 157.3568),(32 159.55026),(33 159.85231),(34 162.56366),(35 164.1191),(36 166.40717),(37 163.46208),(38 165.47412),(39 163.01814),(40 162.47073),(41 162.5106),(42 157.44029),(43 154.67621),(44 157.42027),(45 158.698),(46 158.76976),(47 155.7063),(48 153.26358),(49 158.24756),(50 159.92072),(51 161.99118),(52 164.76553),(53 167.61993),(54 167.12717),(55 165.77144),(56 166.95969),(57 164.95615),(58 165.65862),(59 166.26343),(60 164.63455),(61 164.53917),(62 163.65868),(63 161.66484),(64 162.76993),(65 164.78683),(66 164.0582),(67 163.63722),(68 163.20485),(69 160.9072),(70 158.48203),(71 156.62383),(72 156.70508),(73 154.36053),(74 151.3019),(75 150.41238),(76 150.91824),(77 151.4436),(78 150.37645),(79 151.24496),
(1 104.53108),(2 116.27622),(3 121.05787),(4 126.16251),(5 128.73668),(6 131.33424),(7 135.70616),(8 138.9968),(9 140.29524),(10 145.8815),(11 146.72272),(12 150.05501),(13 155.44182),(14 154.22864),(15 153.05844),(16 152.43152),(17 154.35388),(18 155.29668),(19 155.19667),(20 156.89311),(21 158.03737),(22 160.09666),(23 160.15343),(24 157.91844),(25 157.85126),(26 158.96608),(27 154.99355),(28 153.5053),(29 154.73734),(30 157.54337),(31 159.43124),(32 162.34511),(33 163.64561),(34 163.22247),(35 163.84143),(36 163.86273),(37 165.69138),(38 165.45964),(39 165.52965),(40 164.01361),(41 159.90881),(42 159.85498),(43 158.63689),(44 156.34839),(45 158.40265),(46 157.54337),(47 154.46992),(48 153.28093),(49 157.32837),(50 157.07993),(51 156.29234),(52 161.99763),(53 165.13358),(54 166.29622),(55 166.77281),(56 169.07784),(57 169.51773),(58 170.10829),(59 170.51616),(60 167.61003),(61 169.61758),(62 165.89923),(63 165.69691),(64 164.70392),(65 170.01703),(66 167.85506),(67 167.4265),(68 164.25816),(69 165.22346),(70 163.51715),(71 162.71767),(72 161.68105),(73 163.33746),(74 160.53047),(75 158.5915),(76 158.57079),(77 157.33798),(78 157.07419),(79 157.01698),
(1 100.05022),(2 114.32934),(3 118.18279),(4 123.45361),(5 125.96608),(6 130.29666),(7 131.39738),(8 133.55994),(9 133.73206),(10 137.21263),(11 141.60051),(12 141.34329),(13 144.41704),(14 144.70258),(15 145.37517),(16 147.79906),(17 148.95752),(18 148.44548),(19 151.54991),(20 152.99031),(21 156.77682),(22 158.89056),(23 156.7867),(24 155.90636),(25 154.2954),(26 155.57768),(27 153.1434),(28 152.20541),(29 153.28679),(30 157.25279),(31 159.79456),(32 159.11946),(33 159.50137),(34 159.81577),(35 161.51208),(36 161.91394),(37 162.25679),(38 161.92218),(39 161.40578),(40 160.11913),(41 157.9365),(42 156.99329),(43 156.32971),(44 155.55122),(45 156.27115),(46 154.49234),(47 153.0663),(48 154.16895),(49 155.51483),(50 156.34998),(51 159.567),(52 162.75014),(53 167.56107),(54 164.28406),(55 165.43478),(56 165.96657),(57 164.69478),(58 163.28513),(59 164.71921),(60 163.14812),(61 161.36333),(62 162.91048),(63 160.54758),(64 158.48271),(65 161.28372),(66 161.9663),(67 159.83385),(68 156.7353),(69 154.09918),(70 151.86281),(71 150.82387),(72 151.39568),(73 152.48175),(74 149.47168),(75 148.22087),(76 149.86198),(77 149.36304),(78 148.30238),(79 146.68408),
(1 100.536446),(2 115.259995),(3 119.663994),(4 123.964386),(5 125.50053),(6 128.92226),(7 132.58101),(8 135.03394),(9 135.90154),(10 139.38133),(11 141.36157),(12 143.94536),(13 147.04944),(14 146.90631),(15 147.85867),(16 148.65115),(17 150.4275),(18 150.06906),(19 150.12225),(20 149.85368),(21 149.96051),(22 154.686),(23 154.98807),(24 155.80489),(25 156.16277),(26 153.92369),(27 151.42033),(28 151.94884),(29 156.49951),(30 154.86),(31 156.28455),(32 160.5282),(33 158.61243),(34 160.76479),(35 162.58064),(36 162.08105),(37 164.04674),(38 160.05115),(39 159.56676),(40 159.24916),(41 158.3619),(42 158.05122),(43 156.27849),(44 155.83269),(45 155.71805),(46 154.85075),(47 153.63403),(48 151.02565),(49 155.50081),(50 155.544),(51 156.86629),(52 159.9337),(53 161.85582),(54 163.62134),(55 166.35378),(56 164.41643),(57 165.3126),(58 164.12564),(59 165.51532),(60 166.18153),(61 164.76859),(62 161.61235),(63 159.8422),(64 159.6511),(65 163.1824),(66 162.84796),(67 162.11717),(68 158.8614),(69 158.8052),(70 156.30394),(71 154.8604),(72 154.17061),(73 154.18828),(74 153.76367),(75 149.12979),(76 147.85081),(77 149.45839),(78 151.33119),(79 151.10779),
