1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,173.5,174.5,175.5,176.5,177.5,178.5,179.5,180.5,181.5,182.5,183.5,184.5,185.5,186.5,187.5,188.5,189.5,190.5,191.5,192.5,193.5,194.5,195.5,196.5,197.5,198.5,199.5,200.5,201.5,202.5,203.5,204.5,205.5,206.5,207.5,208.5,209.5,210.5,211.5,212.5,213.5,214.5,215.5,216.5,217.5,218.5,219.5,220.5,221.5,222.5,223.5,224.5,225.5,226.5,227.5,228.5,229.5,230.5,231.5,232.5,233.5,234.5,235.5,236.5,237.5,238.5,239.5,240.5,241.5,242.5,243.5,244.5,245.5,246.5,247.5,248.5,249.5,250.5,251.5,252.5,253.5,254.5,255.5,256.5,257.5,258.5,259.5,260.5,261.5,262.5,263.5,264.5,265.5,266.5,267.5,268.5,269.5,270.5,271.5,272.5,273.5,274.5,275.5,276.5,277.5,278.5,279.5,280.5,281.5,282.5,283.5,284.5,285.5,286.5,287.5,288.5,289.5,290.5,291.5,292.5,293.5,294.5,295.5,296.5,297.5,298.5,299.5,300.5,301.5,302.5,303.5,304.5,305.5,306.5,307.5,308.5,309.5,310.5,311.5,312.5,313.5,314.5,315.5,316.5,317.5,318.5,319.5,320.5,321.5,322.5,323.5,324.5,325.5,326.5,327.5,328.5,329.5,330.5,331.5,332.5,333.5,334.5,335.5,336.5,337.5,338.5,339.5,340.5,341.5,342.5,343.5,344.5,345.5,346.5,347.5,348.5,349.5,350.5,351.5,352.5,353.5,354.5,355.5,356.5,357.5,358.5,359.5,360.5,361.5,362.5,363.5,364.5,365.5,366.5,367.5,368.5,369.5,370.5,371.5,372.5,373.5,374.5,375.5,376.5,377.5,378.5,379.5,380.5,381.5,382.5,383.5,384.5,385.5,386.5,387.5,388.5,389.5,390.5,391.5,392.5,393.5,394.5,395.5,396.5,397.5,398.5,399.5,400.5,401.5,402.5,403.5,404.5,405.5,406.5,407.5,408.5,409.5,410.5,411.5,412.5,413.5,414.5,415.5,416.5,417.5,418.5,419.5,420.5,421.5,422.5,423.5,424.5,425.5,426.5,427.5,428.5,429.5,430.5,431.5,432.5,433.5,434.5,435.5,436.5,437.5,438.5,439.5,440.5,441.5,442.5,443.5,444.5,445.5,446.5,447.5,448.5,449.5,450.5,451.5,452.5,453.5,454.5,455.5,456.5,457.5,458.5,459.5,460.5,461.5,462.5,463.5,464.5,465.5,466.5,467.5,468.5,469.5,470.5,471.5,472.5,473.5,474.5,475.5,476.5,477.5,478.5,479.5,480.5,481.5,482.5,483.5,484.5,485.5,486.5,487.5,488.5,489.5,490.5,491.5,492.5,493.5,494.5,495.5,496.5,497.5,498.5,499.5,
(1 433291.28),(2 1310255.6),(3 2619562.8),(4 4643326.5),(5 6964180),(6 9580807),(7 12701045),(8 16488580),(9 20250116),(10 25090326),(11 29787590),(12 34213680),(13 40375650),(14 46152188),(15 52450580),(16 60153644),(17 67861560),(18 75800830),(19 84515176),(20 93865020),(21 105498664),(22 116603416),(23 128573000),(24 142874510),(25 156773810),(26 171218060),(27 188378370),(28 206874050),(29 224697010),(30 243326610),(31 262682900),(32 282825000),(33 304876860),(34 325046240),(35 345386200),(36 364294430),(37 383303780),(38 402981000),(39 421943650),(40 440041340),(41 457436500),(42 473096930),(43 489199970),(44 504540160),(45 518138240),(46 530026340),(47 540254800),(48 547748000),(49 553520100),(50 557663040),(51 560599600),(52 561990100),(53 562175700),(54 560528200),(55 558785340),(56 556160450),(57 553682900),(58 552011500),(59 548408060),(60 544125060),(61 539767300),(62 534379650),(63 528638850),(64 521787870),(65 513817900),(66 504741730),(67 495350530),(68 485571600),(69 476297630),(70 466744420),(71 457478700),(72 447994720),(73 439052380),(74 428720350),(75 419230300),(76 409558620),(77 400390560),(78 391254050),(79 380285200),
(1 42218.28),(2 117347.96),(3 162470.92),(4 165038.31),(5 155830.7),(6 159439.58),(7 182236.38),(8 208862.19),(9 220343.28),(10 212701.34),(11 198769),(12 194302.2),(13 204804.98),(14 222851.27),(15 228445.48),(16 215025.02),(17 196039.19),(18 191620.95),(19 206172.25),(20 225914.52),(21 232327.61),(22 221685.88),(23 208120.89),(24 210918.6),(25 231103.28),(26 248416.33),(27 252478.95),(28 248175.13),(29 241233.73),(30 237671.11),(31 237266.66),(32 242595.27),(33 248841.13),(34 251350.42),(35 252072.47),(36 261254.72),(37 265885.25),(38 268707.72),(39 269200.4),(40 265042.8),(41 259756.61),(42 261670.58),(43 269159.38),(44 282894.38),(45 290286.97),(46 287897.13),(47 293165.44),(48 302974.3),(49 307326.3),(50 311634.5),(51 322025.56),(52 332784.56),(53 331653.7),(54 326752.47),(55 324433.38),(56 327142.16),(57 334087.25),(58 334655.2),(59 334958.94),(60 341709.1),(61 343202.78),(62 339530.63),(63 343511.6),(64 348846.9),(65 350478.75),(66 348911.9),(67 345817.38),(68 346226.5),(69 350938),(70 349250.84),(71 339235.78),(72 333779.2),(73 342259.78),(74 346435.56),(75 337049.25),(76 325490.03),(77 325634.38),(78 332341.38),(79 335157),
(1 40799.29),(2 112346.25),(3 151798.02),(4 151891.53),(5 144562.53),(6 154771.9),(7 178493.98),(8 198171.05),(9 201346.13),(10 193016.98),(11 184587.3),(12 184169.39),(13 193328.27),(14 208030.5),(15 214227.03),(16 206309.66),(17 192302.98),(18 186840.55),(19 197714.39),(20 214585.08),(21 222761.58),(22 218026.64),(23 209008.77),(24 210960.88),(25 225853.39),(26 243090.02),(27 246406.19),(28 240163.16),(29 235108.88),(30 234697.22),(31 238844.56),(32 244547.94),(33 245393.3),(34 247336.22),(35 248834.14),(36 249550.19),(37 254988.48),(38 258912.2),(39 259140.39),(40 254906.36),(41 249404.2),(42 248957.23),(43 258304.44),(44 263096.34),(45 269212.66),(46 275320.75),(47 273674.88),(48 279334.06),(49 288735.16),(50 290246.72),(51 285111.38),(52 288470.47),(53 300711.56),(54 302006),(55 297500.7),(56 295353.66),(57 291997.75),(58 292478.72),(59 295072.66),(60 297703.47),(61 301620.06),(62 301142.56),(63 301906.16),(64 303798.34),(65 302969.66),(66 303345.47),(67 306681.06),(68 310821.5),(69 312577.84),(70 307088.72),(71 298285.7),(72 298730.3),(73 303290.3),(74 300929.78),(75 290580.13),(76 286132.22),(77 290821.16),(78 298290.5),(79 301709.16),
(1 41225.555),(2 111685.88),(3 146454.75),(4 143264.3),(5 137551.77),(6 152612.58),(7 178591.78),(8 192531.33),(9 186452.64),(10 175023.5),(11 171003.03),(12 175270.36),(13 182564.6),(14 193338.42),(15 200579.19),(16 199195.83),(17 193981.5),(18 191065.56),(19 198380.98),(20 214366.1),(21 227503.33),(22 229850.31),(23 223954.53),(24 220767.13),(25 230003.27),(26 241527.25),(27 246269.94),(28 242723.48),(29 236587.05),(30 235272.55),(31 238769.03),(32 242959.69),(33 243999.61),(34 243837.63),(35 244974.06),(36 247375.23),(37 250297.27),(38 257460.52),(39 262215.1),(40 259087.64),(41 257824.34),(42 261156.97),(43 268487.44),(44 276852.03),(45 278732.13),(46 282286.5),(47 288412.94),(48 288698.7),(49 290381.16),(50 297043.8),(51 301086.5),(52 299944.84),(53 300481.6),(54 306080.47),(55 310130.6),(56 306637.5),(57 308404),(58 309670.4),(59 307174.47),(60 306040.44),(61 304581.44),(62 301813.8),(63 306828.56),(64 308383.3),(65 302296.1),(66 299769.66),(67 307764.78),(68 312385.8),(69 318241.28),(70 316292),(71 302631.8),(72 300847),(73 314706.4),(74 320611.88),(75 310604.7),(76 301586.72),(77 308894.7),(78 318513.78),(79 319781.03),
(1 42509.297),(2 112792.375),(3 142931.17),(4 133376.63),(5 126436.05),(6 144071.5),(7 170583.83),(8 181365.1),(9 170667.44),(10 159887.22),(11 161270.7),(12 168599.53),(13 173881.27),(14 178191.64),(15 182582.42),(16 183340.42),(17 180039.17),(18 176359.06),(19 181692.44),(20 195659.44),(21 211103.19),(22 215320.64),(23 211887.34),(24 208755.48),(25 211499.45),(26 219290.72),(27 224611.75),(28 224586.1),(29 221309.22),(30 217136.78),(31 220082.38),(32 226949.02),(33 226544.52),(34 226802.9),(35 229025.73),(36 232910.9),(37 234587.97),(38 238255.16),(39 241022.66),(40 239837.56),(41 239788.33),(42 242001.97),(43 244523.64),(44 245815.53),(45 246157.63),(46 245396.27),(47 247261.02),(48 247623.44),(49 248140.03),(50 253332.58),(51 261696.34),(52 266068.25),(53 267318.06),(54 270516.4),(55 271915.16),(56 274765.25),(57 275881.78),(58 276802.2),(59 280136.97),(60 279462.16),(61 275514.7),(62 272654.84),(63 278405.6),(64 287011.34),(65 284620.22),(66 280631),(67 288167.6),(68 299566.22),(69 301732.94),(70 300341.8),(71 296017.16),(72 294949.5),(73 303421),(74 309011.6),(75 301338),(76 293319.72),(77 295837.6),(78 303155.4),(79 305949.5),
(1 42559.043),(2 113153.06),(3 142050.75),(4 128095.45),(5 115878.86),(6 133765.7),(7 165612.3),(8 177609.08),(9 164263.25),(10 149463.34),(11 152931.31),(12 165429.52),(13 172044.44),(14 173267.78),(15 173487.27),(16 175644.92),(17 178214.9),(18 176401.38),(19 176926.45),(20 186888.5),(21 200957.56),(22 209024.94),(23 205209.92),(24 198095.7),(25 201852.63),(26 211871.55),(27 218016.45),(28 216670.11),(29 211960.67),(30 208464.36),(31 212580.92),(32 222966.42),(33 229290.1),(34 226957.75),(35 223741.98),(36 226158.63),(37 229260.56),(38 232471.22),(39 234836.25),(40 235509.75),(41 236431.5),(42 241889.64),(43 246109.6),(44 247880.72),(45 248804.19),(46 247336.9),(47 244834.13),(48 244566.5),(49 245227.27),(50 247931.69),(51 252249.86),(52 259303.06),(53 269491.94),(54 276349.53),(55 276909.88),(56 275716.6),(57 278492.97),(58 282476.9),(59 288254.7),(60 286151.13),(61 281718.47),(62 280397.38),(63 280223.22),(64 286336.88),(65 288513.2),(66 286797.8),(67 286272.75),(68 297339.5),(69 305500.38),(70 302041.66),(71 297190.88),(72 298587.63),(73 303414.7),(74 306120.97),(75 300614.22),(76 292471.3),(77 293172.06),(78 299029.53),(79 302641.2),
(1 45482.395),(2 119660.21),(3 149309.83),(4 133910.23),(5 118122.79),(6 133153.64),(7 168200.25),(8 186232.75),(9 173846.45),(10 154927.1),(11 156400.9),(12 173255.4),(13 186150.3),(14 189149.61),(15 185177.9),(16 182578.16),(17 183307.34),(18 184333.94),(19 186438.5),(20 193598.25),(21 207697.53),(22 215383.7),(23 213424.5),(24 207293.1),(25 206928.81),(26 215468.3),(27 223875.69),(28 225431.5),(29 221583.25),(30 217029.31),(31 222865.9),(32 231150.45),(33 232029.55),(34 232618.98),(35 233031.06),(36 231727.02),(37 233533.19),(38 241457.84),(39 246871.28),(40 242747.16),(41 240819.58),(42 242775.45),(43 244658.3),(44 246754.77),(45 250200.89),(46 250067.23),(47 250652.5),(48 251492.31),(49 252116.72),(50 254564.66),(51 256643.61),(52 261238.38),(53 265783.06),(54 272705.72),(55 283990.03),(56 286049.75),(57 277183),(58 281313.44),(59 288149.22),(60 283223.53),(61 277705.1),(62 278478.84),(63 285312.7),(64 289269.66),(65 294287.97),(66 294135.06),(67 297839.1),(68 303837.84),(69 313099.8),(70 309307.38),(71 302625.1),(72 308520.84),(73 313374.16),(74 312055.25),(75 309262.06),(76 303648.06),(77 298188.25),(78 296392.47),(79 299956.72),
(1 46375.535),(2 120358.875),(3 146304.19),(4 129595.79),(5 113405.51),(6 126624.16),(7 159336.5),(8 179650.94),(9 170977.45),(10 153877.53),(11 153425.88),(12 168620.9),(13 185411.23),(14 193929.06),(15 190382.17),(16 182386.75),(17 181746.45),(18 184676.95),(19 189294.98),(20 197992.7),(21 207761.6),(22 213042.6),(23 209590.55),(24 204765.33),(25 206408.56),(26 214087.52),(27 222350.13),(28 222912.77),(29 221471.94),(30 220394.77),(31 220241.36),(32 226319.61),(33 228801.48),(34 226747.3),(35 229975.27),(36 232810.61),(37 230452.31),(38 230613.45),(39 233725.28),(40 231602.61),(41 229684.17),(42 230029.47),(43 230876.44),(44 231706.98),(45 235485.05),(46 241093.3),(47 242816.08),(48 243239.14),(49 246072.86),(50 244043.55),(51 241312.52),(52 244127.08),(53 253432.66),(54 255281.28),(55 255872.52),(56 263119.7),(57 268221.8),(58 265374.9),(59 268200.38),(60 272750.94),(61 264735.16),(62 261875.19),(63 272316.97),(64 276376.47),(65 274550.8),(66 280503.47),(67 284759.88),(68 287877.47),(69 292363.8),(70 293445.66),(71 281233.2),(72 279720.7),(73 294002.06),(74 298784.06),(75 291927.63),(76 292953.06),(77 294636.34),(78 284343.53),(79 281320.6),
(1 49378.023),(2 125997.66),(3 147333.67),(4 124556.805),(5 107244.83),(6 122708.125),(7 156303.47),(8 175788.98),(9 167145),(10 151049.73),(11 150063.33),(12 164471.42),(13 181273.14),(14 190197.52),(15 186662.4),(16 175482.48),(17 172354.66),(18 177076.73),(19 182000.8),(20 186818.31),(21 192238.34),(22 190312.94),(23 187489.9),(24 183884.98),(25 185200.86),(26 191288.14),(27 195999.11),(28 199206.6),(29 198993.38),(30 196664.58),(31 198112.31),(32 205045.66),(33 209460.34),(34 213076.02),(35 218529.42),(36 220703.25),(37 217881.38),(38 216802.53),(39 212618.25),(40 211944.94),(41 214873.89),(42 216925.55),(43 216073.16),(44 215415.61),(45 215981.72),(46 220011.42),(47 225451.75),(48 229295.55),(49 231593.3),(50 231601.42),(51 229735.13),(52 234077.3),(53 239705.89),(54 243374.33),(55 241501.3),(56 241701.34),(57 241619.38),(58 243975.17),(59 251542.34),(60 253701.9),(61 246479.11),(62 245871.44),(63 256420.7),(64 262723.44),(65 257917.72),(66 262404.1),(67 272291.13),(68 270877.38),(69 274372.97),(70 276205.1),(71 268840.53),(72 256894.13),(73 264252.44),(74 275634.88),(75 270153.13),(76 265252.25),(77 268702.75),(78 263386.7),(79 255498.44),
(1 48976.65),(2 126181.71),(3 146910.52),(4 121768.695),(5 104835.35),(6 123494.67),(7 158279.89),(8 177047.56),(9 169084.69),(10 152438.3),(11 148249.39),(12 160074.84),(13 178264.08),(14 191016.48),(15 186678.34),(16 172325.2),(17 168086.4),(18 177213.61),(19 188366.19),(20 191530.22),(21 188041.64),(22 183210.4),(23 181669.31),(24 187364.84),(25 192719.7),(26 196035.88),(27 196702.61),(28 196974.28),(29 201841.66),(30 205166.88),(31 206677.42),(32 210244.77),(33 211995.81),(34 215591.16),(35 223834.38),(36 231001.02),(37 229103.64),(38 225973.88),(39 224589.9),(40 220990.86),(41 224477.25),(42 224536.66),(43 219291.66),(44 217332.44),(45 217319.92),(46 221672.36),(47 226528.98),(48 230687.08),(49 231678.84),(50 229598.27),(51 229191.63),(52 231639.13),(53 241477.02),(54 248102.61),(55 242399.89),(56 237859.72),(57 242501.83),(58 242482.56),(59 239953.16),(60 253657.75),(61 260984.3),(62 250003.3),(63 260058.06),(64 275438.88),(65 270089.56),(66 265718.38),(67 279316.22),(68 284468.1),(69 277525.78),(70 278738.5),(71 280435.28),(72 273671.88),(73 273405.94),(74 289369.78),(75 288902.97),(76 281314.88),(77 281079.78),(78 282817.56),(79 275358.7),
(1 42891.83),(2 110607.4),(3 131152.6),(4 113581.06),(5 104526.59),(6 123982.45),(7 152747.22),(8 163768.11),(9 156351.2),(10 146918.02),(11 145855.36),(12 153282.11),(13 166887.25),(14 179154.48),(15 176675.97),(16 163519.64),(17 158286.77),(18 166607.56),(19 180003.56),(20 185795.92),(21 180342.28),(22 171059.36),(23 172086.52),(24 181616.78),(25 191478.36),(26 193347.22),(27 190098.56),(28 186580.56),(29 192148.53),(30 200030.9),(31 204071.64),(32 204637.5),(33 203075.84),(34 202541.13),(35 209472.38),(36 215756.58),(37 217492.08),(38 215063.39),(39 212077.64),(40 213150.83),(41 213649.2),(42 211772.16),(43 209028.4),(44 209247.77),(45 212713.28),(46 216384.67),(47 219115.9),(48 217974.95),(49 217906.55),(50 215653.3),(51 216642.88),(52 222634.84),(53 228735.6),(54 234238.78),(55 238174.7),(56 233769.52),(57 228219.63),(58 232519.55),(59 235187.5),(60 232599.28),(61 238728.5),(62 245955.97),(63 246187.3),(64 248052.05),(65 251018.08),(66 252985.13),(67 255958.25),(68 265194.75),(69 265617.84),(70 263971.28),(71 262888.38),(72 264149.03),(73 261866.28),(74 267232.13),(75 273586.7),(76 270312.72),(77 266211.9),(78 262552.66),(79 262280.2),
(1 40445.527),(2 103058.12),(3 121699.305),(4 107459.06),(5 105121),(6 128478.95),(7 153485.81),(8 157202.13),(9 148809.69),(10 146278.77),(11 149211.31),(12 153650.61),(13 160422.47),(14 166326.03),(15 164307.73),(16 155845.48),(17 151595.97),(18 158846.8),(19 172274.2),(20 179381.13),(21 176885.06),(22 168121.44),(23 166005.28),(24 174613.44),(25 181907.14),(26 184290.4),(27 180827.39),(28 177608.56),(29 181520.53),(30 190488.7),(31 195433.73),(32 196367.98),(33 193623.42),(34 194775.86),(35 200604.4),(36 202712.22),(37 199981.64),(38 201025.78),(39 203328),(40 205141.14),(41 209520.89),(42 206001.38),(43 199246.31),(44 197811.92),(45 197113.92),(46 200074.27),(47 207233.53),(48 208660.23),(49 204208.81),(50 205391.02),(51 208857.67),(52 214462.69),(53 221219.2),(54 222283.1),(55 223277.33),(56 222172.39),(57 219622.73),(58 220740.81),(59 223326.63),(60 225651.36),(61 227683.94),(62 233310.7),(63 241075.53),(64 242351.83),(65 241417.63),(66 244479.64),(67 253769.64),(68 258018.86),(69 260175.53),(70 258463.03),(71 261521.52),(72 261198.17),(73 262575.13),(74 260639.3),(75 266080.28),(76 271978.8),(77 272321.7),(78 267255.97),(79 260781.39),
(1 36715.504),(2 91592.24),(3 106888.23),(4 95865.89),(5 96394.945),(6 121249.34),(7 146438.77),(8 146892.47),(9 135273.39),(10 135744.66),(11 143588),(12 147453.88),(13 150438.31),(14 154694.64),(15 154740.8),(16 150074.7),(17 149166.83),(18 153889.83),(19 163670.42),(20 172025.23),(21 171285.47),(22 164832.23),(23 162282.03),(24 167022.64),(25 175234.56),(26 178445.31),(27 175655.75),(28 173253.84),(29 177305.2),(30 184964.44),(31 191445.69),(32 194006.61),(33 191566.73),(34 194381.31),(35 203230.69),(36 203457.03),(37 200335.11),(38 198743.33),(39 198766.27),(40 203021.52),(41 203131.5),(42 200725.38),(43 194252.9),(44 191258.9),(45 188839.7),(46 188237.78),(47 193930.73),(48 199002.55),(49 198958.48),(50 195220.5),(51 195221.69),(52 197614.13),(53 198989.58),(54 200799.94),(55 201394.84),(56 196599.98),(57 194005.92),(58 196399.38),(59 199165.78),(60 199300.53),(61 199187.19),(62 207468.25),(63 213156.45),(64 209877.17),(65 214250.22),(66 220590.75),(67 222821.77),(68 228151.6),(69 230213.22),(70 231294.84),(71 235120.72),(72 240591.63),(73 237903.53),(74 237358.13),(75 238260.61),(76 244543.31),(77 246099.27),(78 242059.56),(79 240602.83),
(1 38946.746),(2 95138.02),(3 107679.71),(4 94343.54),(5 93444.99),(6 117114.96),(7 143690.77),(8 146548.44),(9 135173.92),(10 132496.42),(11 139161.47),(12 143454.39),(13 145639.9),(14 150348.34),(15 151743.42),(16 148007.84),(17 144615.55),(18 145958.48),(19 153807.48),(20 163696.02),(21 171168.06),(22 166951.86),(23 160844.14),(24 159420.9),(25 165893.1),(26 174510.34),(27 171725.05),(28 164593.45),(29 166787.73),(30 175751.16),(31 185731.13),(32 189113.02),(33 185537.9),(34 187006.3),(35 194059.63),(36 195851.02),(37 193576.16),(38 194337.4),(39 192125.69),(40 193875.94),(41 197110.5),(42 196642.83),(43 193901.03),(44 193973.97),(45 189789.88),(46 186384.08),(47 188097.86),(48 194549.14),(49 199154.63),(50 203883.55),(51 205084.14),(52 207763.23),(53 210455.88),(54 210176.06),(55 209183.7),(56 209567.58),(57 206874.86),(58 203068.03),(59 203416.64),(60 202209.92),(61 201476.38),(62 206119.88),(63 210512.69),(64 208335.86),(65 204759.77),(66 213383.28),(67 221708.64),(68 220702.84),(69 220183.81),(70 223586.25),(71 227433.92),(72 235995.42),(73 236612.16),(74 233474.38),(75 235985.63),(76 240472.63),(77 244445.81),(78 237308.95),(79 231575.66),
(1 38874.47),(2 94773.766),(3 104415.81),(4 89049.34),(5 87522.914),(6 111591.57),(7 137145.78),(8 137790.8),(9 127181.03),(10 126302.83),(11 132067.03),(12 134243.13),(13 133347.17),(14 135443.22),(15 140181.47),(16 141810.86),(17 140117.02),(18 135084.64),(19 137504.22),(20 149667.8),(21 161190.13),(22 160339.5),(23 153353.83),(24 150573.5),(25 154971.64),(26 163033.39),(27 163755.4),(28 159656.75),(29 160114.13),(30 165662.28),(31 172230.23),(32 176619.14),(33 176554.13),(34 179972.19),(35 183375.48),(36 183825.3),(37 181366.77),(38 181111.33),(39 183336.7),(40 185225.73),(41 186064.95),(42 184499.44),(43 182782.78),(44 185829.69),(45 182480.58),(46 176230.81),(47 177664.97),(48 182731.89),(49 189543.52),(50 196016.63),(51 199450.5),(52 199764.08),(53 199311.6),(54 197914.55),(55 197529.13),(56 200241.44),(57 199871.84),(58 198773.13),(59 194033.2),(60 188093.33),(61 191068.67),(62 197382.97),(63 198573.88),(64 197099.44),(65 196433.97),(66 194983.17),(67 201126.03),(68 206895.13),(69 205672.63),(70 206351.2),(71 215367.95),(72 220484.84),(73 220683.4),(74 220194.2),(75 226021.78),(76 231196.89),(77 231110.4),(78 231503.61),(79 228609.25),
(1 37869.54),(2 92532.15),(3 102456.2),(4 86977.8),(5 85549.83),(6 109534.67),(7 133967.97),(8 131855.31),(9 119505.73),(10 117388.664),(11 125053.3),(12 130640.85),(13 128128.18),(14 124851.93),(15 128217.37),(16 133889.2),(17 136608.3),(18 132095.22),(19 129909.03),(20 138336.67),(21 150447.78),(22 152130.6),(23 146848.28),(24 145409.28),(25 148906.89),(26 157777.83),(27 160866.94),(28 158502.05),(29 160568.31),(30 162250.72),(31 163755.55),(32 167136.4),(33 170300.16),(34 176541.6),(35 181026.4),(36 177526.64),(37 169753.64),(38 167883.36),(39 168349.48),(40 176046.53),(41 179055.67),(42 176738.6),(43 175797.28),(44 171367.06),(45 172317.27),(46 172105.19),(47 176153.44),(48 181736.5),(49 186313.14),(50 193317.17),(51 195338.16),(52 194595.48),(53 197546.44),(54 200026.33),(55 197266.89),(56 200606.08),(57 204911.34),(58 199881.64),(59 194865.7),(60 192917.97),(61 189741.73),(62 199186.17),(63 203346.4),(64 195471.5),(65 193811.55),(66 194365.33),(67 189885.17),(68 193096.16),(69 204087.56),(70 205003.16),(71 207336.6),(72 221582.08),(73 221482.25),(74 211047.42),(75 215927.92),(76 236526.94),(77 233536.67),(78 221009.86),(79 224001.48),
(1 35353.164),(2 87686.125),(3 98776.52),(4 86026.8),(5 87331.96),(6 109266.71),(7 129594.445),(8 126510.69),(9 114817.17),(10 110688.195),(11 115873.49),(12 124043.164),(13 124032.97),(14 117811.49),(15 116621.62),(16 120795.125),(17 122321.77),(18 120616.99),(19 121035.78),(20 129452.73),(21 141710.38),(22 142841.66),(23 133872.58),(24 132501.13),(25 140867.8),(26 151180.78),(27 157270.75),(28 154811.33),(29 151293.13),(30 151560.67),(31 154611.45),(32 159196.92),(33 165341.78),(34 170793.14),(35 172927.47),(36 170815.23),(37 165970.95),(38 162957.75),(39 167291.38),(40 172019.31),(41 174471.34),(42 172762.34),(43 171981.81),(44 170673.05),(45 168035.92),(46 171413.9),(47 177040.34),(48 182601.81),(49 185450.81),(50 187929.81),(51 190370.52),(52 190094.83),(53 188621.7),(54 193873.77),(55 198542.08),(56 197633.31),(57 198688.95),(58 198449.31),(59 191004.44),(60 186285.05),(61 188915.9),(62 194855.1),(63 198456.33),(64 194679.48),(65 194366.08),(66 196229.83),(67 193882.88),(68 191757.98),(69 195634.06),(70 198784.64),(71 197208.02),(72 203929.33),(73 210262.2),(74 200705.92),(75 195909.45),(76 211798.44),(77 223518.22),(78 210649.05),(79 204099.56),
(1 31786.117),(2 79168.516),(3 92129.93),(4 84287.94),(5 86976.016),(6 107982.51),(7 125407.53),(8 121035.61),(9 110270.945),(10 108415.555),(11 113794.68),(12 121821.37),(13 123516.34),(14 117685.43),(15 114252.805),(16 117575.07),(17 121050.03),(18 119874.69),(19 121334.69),(20 129913.805),(21 141455.56),(22 142511.33),(23 132726.1),(24 125076.734),(25 130991.7),(26 143776.63),(27 151710.75),(28 150700.44),(29 145167.06),(30 140668.83),(31 145677.5),(32 154289.48),(33 158098.7),(34 161241.53),(35 161114.84),(36 158570.53),(37 157058.66),(38 157215.88),(39 158894.98),(40 163111.5),(41 161215.4),(42 159826.73),(43 161638.75),(44 158733.64),(45 157880.16),(46 159973.38),(47 162924.36),(48 167363.36),(49 170429.7),(50 171323.3),(51 173730.94),(52 176764.75),(53 175981.36),(54 178149.55),(55 185343.31),(56 190771.2),(57 191055.64),(58 186259.45),(59 180365.13),(60 177511.22),(61 177518.11),(62 181355.22),(63 186200.06),(64 182087.75),(65 179935.06),(66 183782.23),(67 183395.67),(68 183833.44),(69 188408.42),(70 189294.08),(71 187643.75),(72 191752.48),(73 196609.42),(74 192056.7),(75 190143.72),(76 197754.44),(77 204220),(78 197853.86),(79 193268.63),
(1 31110.045),(2 75342.75),(3 88228.78),(4 84823.164),(5 88126.27),(6 108216.71),(7 126287.35),(8 123599.16),(9 112730.086),(10 110272.03),(11 115339.8),(12 121183.516),(13 121337.59),(14 113886.43),(15 110227.445),(16 113829.58),(17 118865.84),(18 118695.54),(19 119735.62),(20 126533.3),(21 135166.19),(22 138697.28),(23 136261.72),(24 130918.75),(25 131484.44),(26 139241.97),(27 147284),(28 151958.22),(29 151625.5),(30 147012.45),(31 147239.53),(32 153998.83),(33 159628.8),(34 162304.64),(35 163110.73),(36 159926.56),(37 158774.47),(38 159266.27),(39 164026.66),(40 168517.86),(41 166978.89),(42 161068.48),(43 159990.8),(44 161194.72),(45 157011.6),(46 160591.66),(47 164910.34),(48 166845.67),(49 170641.56),(50 173536.89),(51 173170.75),(52 173087.53),(53 174343.66),(54 176392.75),(55 182656.86),(56 184898.56),(57 183598.53),(58 181758.03),(59 176759.97),(60 170546.3),(61 174360.64),(62 178653.36),(63 179508.9),(64 181321.36),(65 180400.8),(66 179394.22),(67 182753.69),(68 185387.75),(69 187949.34),(70 187926.06),(71 182697.8),(72 184199.53),(73 186998.4),(74 182466.61),(75 184181.84),(76 195317.44),(77 197609.34),(78 187075.14),(79 181685.72),
