1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,173.5,174.5,175.5,176.5,177.5,178.5,179.5,180.5,181.5,182.5,183.5,184.5,185.5,186.5,187.5,188.5,189.5,190.5,191.5,192.5,193.5,194.5,195.5,196.5,197.5,198.5,199.5,200.5,201.5,202.5,203.5,204.5,205.5,206.5,207.5,208.5,209.5,210.5,211.5,212.5,213.5,214.5,215.5,216.5,217.5,218.5,219.5,220.5,221.5,222.5,223.5,224.5,225.5,226.5,227.5,228.5,229.5,230.5,231.5,232.5,233.5,234.5,235.5,236.5,237.5,238.5,239.5,240.5,241.5,242.5,243.5,244.5,245.5,246.5,247.5,248.5,249.5,250.5,251.5,252.5,253.5,254.5,255.5,256.5,257.5,258.5,259.5,260.5,261.5,262.5,263.5,264.5,265.5,266.5,267.5,268.5,269.5,270.5,271.5,272.5,273.5,274.5,275.5,276.5,277.5,278.5,279.5,280.5,281.5,282.5,283.5,284.5,285.5,286.5,287.5,288.5,289.5,290.5,291.5,292.5,293.5,294.5,295.5,296.5,297.5,298.5,299.5,300.5,301.5,302.5,303.5,304.5,305.5,306.5,307.5,308.5,309.5,310.5,311.5,312.5,313.5,314.5,315.5,316.5,317.5,318.5,319.5,320.5,321.5,322.5,323.5,324.5,325.5,326.5,327.5,328.5,329.5,330.5,331.5,332.5,333.5,334.5,335.5,336.5,337.5,338.5,339.5,340.5,341.5,342.5,343.5,344.5,345.5,346.5,347.5,348.5,349.5,350.5,351.5,352.5,353.5,354.5,355.5,356.5,357.5,358.5,359.5,360.5,361.5,362.5,363.5,364.5,365.5,366.5,367.5,368.5,369.5,370.5,371.5,372.5,373.5,374.5,375.5,376.5,377.5,378.5,379.5,380.5,381.5,382.5,383.5,384.5,385.5,386.5,387.5,388.5,389.5,390.5,391.5,392.5,393.5,394.5,395.5,396.5,397.5,398.5,399.5,400.5,401.5,402.5,403.5,404.5,405.5,406.5,407.5,408.5,409.5,410.5,411.5,412.5,413.5,414.5,415.5,416.5,417.5,418.5,419.5,420.5,421.5,422.5,423.5,424.5,425.5,426.5,427.5,428.5,429.5,430.5,431.5,432.5,433.5,434.5,435.5,436.5,437.5,438.5,439.5,440.5,441.5,442.5,443.5,444.5,445.5,446.5,447.5,448.5,449.5,450.5,451.5,452.5,453.5,454.5,455.5,456.5,457.5,458.5,459.5,460.5,461.5,462.5,463.5,464.5,465.5,466.5,467.5,468.5,469.5,470.5,471.5,472.5,473.5,474.5,475.5,476.5,477.5,478.5,479.5,480.5,481.5,482.5,483.5,484.5,485.5,486.5,487.5,488.5,489.5,490.5,491.5,492.5,493.5,494.5,495.5,496.5,497.5,498.5,499.5,
(1 569825.7),(2 2100835.8),(3 4397049.5),(4 7291520),(5 10785990),(6 14703400),(7 19260484),(8 24328176),(9 29910950),(10 36141828),(11 42440820),(12 48630692),(13 54647900),(14 60495740),(15 66299004),(16 71967336),(17 77630070),(18 83090190),(19 88203240),(20 93158020),(21 97908010),(22 102625660),(23 107104030),(24 111662760),(25 116662440),(26 121894660),(27 127304450),(28 132826730),(29 139133950),(30 144828380),(31 150663470),(32 157013470),(33 163406000),(34 170020910),(35 176254060),(36 182874160),(37 190048510),(38 196949890),(39 204218420),(40 211415180),(41 218064980),(42 224706800),(43 230988220),(44 236678510),(45 241957890),(46 246416050),(47 250099760),(48 253492820),(49 256659330),(50 259069230),(51 261273520),(52 262719280),(53 263824880),(54 264905860),(55 265534980),(56 266578350),(57 267769420),(58 268449900),(59 269290700),(60 270206850),(61 270955260),(62 272020640),(63 272937000),(64 274022180),(65 275328160),(66 277191700),(67 279367000),(68 281508220),(69 283540350),(70 285222620),(71 286927700),(72 288718270),(73 289911840),(74 290705500),(75 291175200),(76 291845600),(77 292224160),(78 292746980),(79 293233120),
(1 29142.678),(2 35648.91),(3 36784.71),(4 39685.63),(5 39519.4),(6 39173.895),(7 40973.066),(8 41183.258),(9 41811.734),(10 43701.887),(11 44346.25),(12 44219.81),(13 45120.15),(14 46590.56),(15 47129.055),(16 48231.133),(17 48094.176),(18 48902.098),(19 49304.67),(20 49825.344),(21 49282.582),(22 50468.02),(23 50560.277),(24 50456.26),(25 52043.082),(26 52118.71),(27 51810.563),(28 52151.797),(29 51816.508),(30 50971.76),(31 51569.56),(32 50995.19),(33 50476.06),(34 51146.516),(35 50690.777),(36 50963.504),(37 50712.758),(38 50011.723),(39 50971.863),(40 50394.96),(41 48919.723),(42 48561.535),(43 48791.547),(44 47495.867),(45 48228.176),(46 47570.44),(47 46321.07),(48 46368.188),(49 46900.97),(50 45592.453),(51 45911.676),(52 45507.195),(53 46332.81),(54 45373.96),(55 45898.38),(56 45397.785),(57 45537.73),(58 46007.13),(59 46156.875),(60 46185.81),(61 46542.598),(62 46128.645),(63 47164.336),(64 46905.152),(65 47221.715),(66 46212.145),(67 46360.887),(68 45353.863),(69 45693.754),(70 45476.6),(71 45953.6),(72 45254.055),(73 45118.383),(74 45784.938),(75 45850.69),(76 45785.37),(77 46180.723),(78 45186.195),(79 44886.6),
(1 27675.969),(2 34329.125),(3 35802.586),(4 37760.477),(5 38669.13),(6 37854.98),(7 39376.23),(8 38963.418),(9 39521.617),(10 40614.03),(11 41918.703),(12 41458.113),(13 43600.434),(14 44338.492),(15 45241.707),(16 46317.82),(17 46505.496),(18 46261.113),(19 47420.95),(20 47164.11),(21 46442.72),(22 48269.793),(23 46927.184),(24 47150.63),(25 48650.81),(26 49435.332),(27 49162.457),(28 49374.445),(29 49038.992),(30 48932.465),(31 49428.215),(32 48430.27),(33 48985.19),(34 49359.453),(35 47756.32),(36 48181.414),(37 47828.453),(38 47156.727),(39 46951.04),(40 46571.9),(41 45884.332),(42 45358.426),(43 45293.39),(44 45233.063),(45 45430.434),(46 45040.89),(47 45215.324),(48 44671.24),(49 44825.54),(50 44336.87),(51 45081.695),(52 43657.23),(53 43408.203),(54 43610.453),(55 43346.96),(56 44218.9),(57 44621.99),(58 43455.66),(59 44105.535),(60 44036.16),(61 44383.844),(62 43416.855),(63 44304.098),(64 44586.92),(65 44125.24),(66 44646.277),(67 44935.91),(68 44281.78),(69 44068.785),(70 43936.91),(71 44069.215),(72 43429.98),(73 43614.574),(74 44444.51),(75 44377.84),(76 45332.207),(77 45005.355),(78 44597.547),(79 43878.3),
(1 27785.709),(2 34360.41),(3 35393.023),(4 38180.78),(5 38351.06),(6 37750.902),(7 39370.652),(8 39928.496),(9 40104.85),(10 41651.848),(11 42912.176),(12 42910.48),(13 43818.254),(14 44821.176),(15 45738.67),(16 47239.816),(17 47459.758),(18 46957.797),(19 48517.195),(20 47463.98),(21 48126.14),(22 50063.184),(23 49266.273),(24 49432.797),(25 50922.63),(26 51328.55),(27 50851.016),(28 50533.695),(29 50164.36),(30 49866.156),(31 49716.9),(32 49162.332),(33 49208.867),(34 48907.008),(35 48192.402),(36 48426.43),(37 47805.758),(38 46960.242),(39 46360.453),(40 46243.473),(41 46022.86),(42 45512.156),(43 45400.805),(44 44901.07),(45 44384.727),(46 44201.605),(47 44506.94),(48 44128.246),(49 43680.453),(50 43430.773),(51 43126.203),(52 42696.02),(53 43032.38),(54 42893.66),(55 43400.953),(56 43500.543),(57 43349.94),(58 43223.68),(59 43246.67),(60 43070.73),(61 43678.926),(62 42711.87),(63 43379.824),(64 43285.094),(65 43075.11),(66 42224.934),(67 41857.64),(68 42749.547),(69 42163.77),(70 41994.58),(71 42096.445),(72 42344.953),(73 42137.367),(74 42863.41),(75 42505.52),(76 42495.85),(77 42273.242),(78 42711.094),(79 42013.367),
(1 26494.715),(2 31840.146),(3 33086.633),(4 34904.516),(5 35645.242),(6 35470.133),(7 37032.77),(8 37310.844),(9 38226.727),(10 38151.164),(11 40004.84),(12 40532.324),(13 41816.676),(14 41686.64),(15 42168.62),(16 43191.44),(17 42844.1),(18 43428.703),(19 44190.754),(20 44040.652),(21 44496.598),(22 44690.953),(23 44670.42),(24 45335.05),(25 45166.324),(26 45451.89),(27 45954.063),(28 45562.082),(29 45788.063),(30 45421.348),(31 45986.69),(32 45271.813),(33 45415.87),(34 45209.38),(35 44978.188),(36 45390.223),(37 45351.707),(38 44392.215),(39 44311.207),(40 44112.3),(41 44028.367),(42 43396.24),(43 42737.348),(44 42372.375),(45 41751.59),(46 41735.805),(47 41793.883),(48 41222.62),(49 40913.254),(50 40141.71),(51 40280.29),(52 39512.926),(53 39918.703),(54 40174.484),(55 40795.133),(56 40671.47),(57 40340.9),(58 39775.89),(59 40711.86),(60 40419.926),(61 40427.133),(62 40438.547),(63 40919.195),(64 41164.668),(65 41078.6),(66 40783.125),(67 40853.508),(68 40638.54),(69 40290.44),(70 40583.344),(71 40358.137),(72 40957.355),(73 41083.48),(74 41045.438),(75 39943.453),(76 39794.1),(77 39582.855),(78 39444.125),(79 38806.805),
(1 26072.398),(2 31199.664),(3 31593.64),(4 32723.926),(5 33656.95),(6 34252.848),(7 34539.508),(8 35626.133),(9 36743.527),(10 36730.836),(11 38364.426),(12 37375.75),(13 38480.516),(14 39118.277),(15 39459.52),(16 41310.05),(17 41524.49),(18 41869.51),(19 42886.2),(20 42665.613),(21 43120.816),(22 44236.297),(23 43910.305),(24 44403.438),(25 44710.51),(26 44234.64),(27 44121.645),(28 44190.277),(29 45071.125),(30 44194.742),(31 44163.16),(32 43295.184),(33 43526.406),(34 43732.926),(35 44005.23),(36 43473.047),(37 42946.61),(38 43210.574),(39 42333.402),(40 42074.746),(41 41652.523),(42 40981.344),(43 40137.125),(44 40234.7),(45 39564.258),(46 39127.54),(47 39443.145),(48 39225.566),(49 38753.9),(50 38308.9),(51 38014.027),(52 38108.492),(53 38694.746),(54 38408.26),(55 39106.38),(56 38670.125),(57 38694.754),(58 38798.71),(59 38476.074),(60 37919.53),(61 37635.35),(62 37382.85),(63 37454.6),(64 38577.805),(65 38867.05),(66 39077.89),(67 39038.67),(68 39197.184),(69 39211.64),(70 39139.25),(71 39549.24),(72 39044.914),(73 39537.203),(74 39885.13),(75 40593.918),(76 40634.598),(77 40277.64),(78 39537.613),(79 38513.03),
(1 25592.72),(2 29897.97),(3 31133.541),(4 32910.023),(5 32942.316),(6 33668.08),(7 34420.766),(8 34705.33),(9 35523.86),(10 36033.918),(11 37488.016),(12 38645.93),(13 38803.84),(14 38731.4),(15 39179.78),(16 40652.34),(17 40792.93),(18 41238.47),(19 42241.008),(20 41817.6),(21 42668.754),(22 42916.426),(23 42932.973),(24 42790.91),(25 43563.047),(26 43631.19),(27 43913.8),(28 44307.348),(29 44440.36),(30 44667),(31 44739.574),(32 44301.86),(33 45210.418),(34 44599.73),(35 44444.668),(36 44223.285),(37 43907.83),(38 43754.008),(39 43104.97),(40 43088.246),(41 42810.297),(42 42162.87),(43 42326.473),(44 41465.324),(45 40928.918),(46 40681.977),(47 40882.742),(48 40647.117),(49 40228.926),(50 40123.78),(51 39396.793),(52 39238.94),(53 38673.637),(54 38240.906),(55 39100.195),(56 38786.277),(57 39102.75),(58 39024.66),(59 39034.12),(60 39448.523),(61 38487.906),(62 38511.492),(63 38158.88),(64 38768.39),(65 39602.316),(66 39452.7),(67 39864.074),(68 39220.02),(69 39204.56),(70 38937.625),(71 39331.7),(72 38506.383),(73 38281.367),(74 38863.41),(75 39444.13),(76 38701.99),(77 38735.066),(78 38550.66),(79 38240.516),
(1 24553.678),(2 29360.9),(3 31055.207),(4 31922.965),(5 32044.105),(6 32304.615),(7 33803.047),(8 34017.324),(9 35338.063),(10 36735.11),(11 36889.54),(12 37734.504),(13 38908.848),(14 38345.195),(15 39674.953),(16 40482.453),(17 39770.605),(18 40159.76),(19 40754.84),(20 40564.605),(21 41691.582),(22 42317.703),(23 42187.605),(24 42068.418),(25 42269.8),(26 41937.996),(27 41763.03),(28 42299.188),(29 42444.145),(30 42271.38),(31 41957.37),(32 42777.19),(33 42135.125),(34 42745.617),(35 41789.85),(36 41808.64),(37 41537.066),(38 41353.43),(39 40618.22),(40 40201.043),(41 39525.582),(42 39360.313),(43 38350.453),(44 38249.27),(45 38448.17),(46 37788.996),(47 37901),(48 37597.984),(49 37608.44),(50 37443.36),(51 37351.79),(52 37132.027),(53 37175.01),(54 37493.184),(55 37954.395),(56 37425.867),(57 37657.184),(58 37543.266),(59 37201.004),(60 37932.74),(61 38134.992),(62 38046.91),(63 37861.95),(64 38067.74),(65 38014.1),(66 38494.633),(67 38542.313),(68 38022.023),(69 37612.12),(70 38101.19),(71 38251.66),(72 37465.89),(73 38029.742),(74 38237.254),(75 38953.895),(76 38457.746),(77 37973.047),(78 37568.11),(79 37082.47),
(1 24399),(2 28455.688),(3 29688.338),(4 31580.688),(5 31714.8),(6 31846.135),(7 33548.78),(8 34045.254),(9 34543.03),(10 35634.402),(11 36330.242),(12 37202.387),(13 38466.81),(14 39010.27),(15 39977.566),(16 40595.406),(17 40816.75),(18 41185.785),(19 41443.81),(20 41575.844),(21 42694.215),(22 42717.125),(23 42191.867),(24 42527.79),(25 42780.836),(26 42986.137),(27 42638.02),(28 42916.457),(29 42599),(30 43206.516),(31 42241.027),(32 42068.125),(33 41854.92),(34 42030.816),(35 40860.027),(36 40526.656),(37 40664.402),(38 40413.4),(39 40277.574),(40 40515.18),(41 39855.992),(42 39061.14),(43 38537.97),(44 38116.016),(45 37752.44),(46 37408.38),(47 37122.977),(48 37366.383),(49 37215.953),(50 37156.72),(51 36622.81),(52 37070.81),(53 37414.04),(54 37434.62),(55 37597.996),(56 36669.2),(57 36909.773),(58 36545.418),(59 37422.414),(60 37452.67),(61 37855.016),(62 37763.95),(63 37147.535),(64 37073.56),(65 37161.66),(66 36763.64),(67 37411.97),(68 37988.445),(69 37847.777),(70 37751.914),(71 38463.46),(72 37930.34),(73 37338.33),(74 37277.402),(75 37718.65),(76 37533.547),(77 37582.086),(78 37081.69),(79 37872.83),
(1 24038.045),(2 27705.621),(3 27874.494),(4 30299.652),(5 30909.361),(6 30821.969),(7 32622.65),(8 32047.004),(9 32777.566),(10 33778.64),(11 34105.02),(12 34859.836),(13 35757.305),(14 36981.91),(15 37620.113),(16 38027.324),(17 37592.75),(18 37702.695),(19 38992.383),(20 38627.754),(21 40193.832),(22 40967.074),(23 39958.098),(24 40803.22),(25 41321.52),(26 41534.234),(27 41663.285),(28 41727.85),(29 41634.453),(30 42023.227),(31 41811.64),(32 41814.574),(33 41704.684),(34 41559.008),(35 41807.977),(36 41878.195),(37 41427.85),(38 41336.195),(39 40708.035),(40 40765.07),(41 40975.082),(42 39774.074),(43 39119.13),(44 39087.336),(45 38468.746),(46 37714.18),(47 37349.08),(48 37961.246),(49 37536.582),(50 36905.74),(51 36610.79),(52 36240.2),(53 36391.605),(54 35879.906),(55 36592.543),(56 35989.82),(57 35699.42),(58 35727.098),(59 36081.34),(60 35428.867),(61 36018.45),(62 35461.402),(63 35632.42),(64 35702.133),(65 35283.395),(66 35661.625),(67 35480.07),(68 35900.73),(69 34855.06),(70 35565.113),(71 35572.684),(72 35555.277),(73 35518.688),(74 35256.313),(75 35005.477),(76 35185.098),(77 35311.47),(78 35220.44),(79 35834.75),
(1 23282.049),(2 26652.66),(3 27288.004),(4 30103.986),(5 29976.422),(6 30840.818),(7 31169.297),(8 31539.16),(9 32430.99),(10 33576.09),(11 34131.98),(12 34836.254),(13 35993.395),(14 36329.895),(15 37685.48),(16 38676.44),(17 38449.133),(18 39562.53),(19 39612.594),(20 39690.113),(21 39808.957),(22 40706.387),(23 41280.035),(24 41566.57),(25 41554.26),(26 41848.273),(27 41360.973),(28 41430.297),(29 41657.434),(30 40432.594),(31 40330.93),(32 40734.2),(33 40742.164),(34 40917.168),(35 41109.69),(36 40807.58),(37 40123.008),(38 39554.168),(39 39014.77),(40 38564.09),(41 38608.227),(42 36905.465),(43 36951.504),(44 36623.156),(45 36276.727),(46 35638.523),(47 36130.086),(48 35842.547),(49 36578.98),(50 35782.06),(51 35970.12),(52 36379.535),(53 36312.2),(54 35621.09),(55 35502.64),(56 35219.547),(57 35218.77),(58 35430.12),(59 35299.813),(60 35651.332),(61 35539.336),(62 35445.05),(63 35603.063),(64 35802.66),(65 35991.66),(66 36229.36),(67 35587.22),(68 35381.543),(69 35459.938),(70 35589.273),(71 35923.46),(72 35134.54),(73 34869.37),(74 35145.047),(75 34764.066),(76 34808.793),(77 35492.5),(78 34583.348),(79 34394.113),
(1 23139.557),(2 26172.822),(3 27362.057),(4 28986.791),(5 29316.822),(6 30300.785),(7 30565.783),(8 31348.56),(9 32279.203),(10 34326.707),(11 34631),(12 36009.31),(13 36358.09),(14 36989.953),(15 37737.055),(16 38638.7),(17 38926.715),(18 38988.016),(19 40039.848),(20 40520.48),(21 41300.88),(22 41618.74),(23 41539.324),(24 41433.54),(25 41571.883),(26 41535.35),(27 41589.797),(28 42006.004),(29 41314.242),(30 41028),(31 40918.188),(32 40720.88),(33 40370.254),(34 40410.508),(35 39775.25),(36 38994.547),(37 39023.863),(38 38991.06),(39 38200.297),(40 38478.69),(41 38117.46),(42 36631.574),(43 36881.848),(44 37115.965),(45 36967.766),(46 36763.688),(47 36705.016),(48 36681.953),(49 36365.215),(50 36518.07),(51 36074.777),(52 35854.11),(53 35426.61),(54 35044.8),(55 35243.68),(56 34833.516),(57 34625.813),(58 34437.207),(59 34520.688),(60 34537.355),(61 35061.72),(62 34968.438),(63 34870.348),(64 35206.4),(65 34942.645),(66 35448.953),(67 35054.484),(68 35105.85),(69 35560.6),(70 35626.543),(71 35558.645),(72 35841.594),(73 35951.51),(74 36301.13),(75 35500.12),(76 35240.95),(77 35055.78),(78 34902.15),(79 34253.996),
(1 21280.004),(2 24485.02),(3 25739.385),(4 27612.57),(5 27631.836),(6 28596.902),(7 28808.678),(8 29272.842),(9 30771.168),(10 31695.598),(11 32935.996),(12 33575.34),(13 34325.07),(14 34482.12),(15 34860.504),(16 35941.082),(17 36168.227),(18 36972.87),(19 37983.96),(20 38035.65),(21 38944.254),(22 39290.53),(23 38932.61),(24 40069.594),(25 40556.73),(26 40247.723),(27 39768.773),(28 39580.625),(29 39853.793),(30 39855.445),(31 39850.117),(32 39041.47),(33 39236.61),(34 38887.004),(35 37744.145),(36 37090.055),(37 37211),(38 36127.04),(39 35461.19),(40 35599.06),(41 35687.35),(42 34854.074),(43 35181.15),(44 34385.977),(45 33852.566),(46 34214.84),(47 33696.88),(48 33636.867),(49 33277.22),(50 33817.66),(51 33883.168),(52 33906.652),(53 33874.348),(54 33349.07),(55 33348.563),(56 33646.305),(57 33089.914),(58 33476.535),(59 33437.02),(60 33785.016),(61 34289.85),(62 33975.105),(63 33959.17),(64 33201.016),(65 33434.117),(66 33749.875),(67 33579.293),(68 32922.652),(69 33628.156),(70 33146.2),(71 33350.426),(72 33341.555),(73 33469.008),(74 33687.715),(75 33368.098),(76 33427.164),(77 33702.313),(78 33425.617),(79 33801.27),
(1 21298.234),(2 24703.484),(3 25578.193),(4 26890.092),(5 26665.354),(6 27694.715),(7 28460.814),(8 28661.19),(9 29492.617),(10 30365.148),(11 30934.799),(12 31902.846),(13 32812.094),(14 32781.48),(15 33779.105),(16 34351.92),(17 34934.46),(18 35301.453),(19 36205.586),(20 36755.668),(21 36448.824),(22 36848.477),(23 37275.176),(24 37905.902),(25 37990.53),(26 38568.35),(27 37841.5),(28 37435.547),(29 37412.863),(30 36919.723),(31 37128.906),(32 36812.566),(33 36482.19),(34 36467.01),(35 36304.16),(36 35264.13),(37 35138.832),(38 35011.12),(39 34295.957),(40 34280.703),(41 34238.598),(42 33640.543),(43 33847.008),(44 33047.836),(45 32738.14),(46 33035.063),(47 32613.85),(48 32489.57),(49 32464.752),(50 32940.2),(51 32677.354),(52 32896.96),(53 32606.127),(54 32029.354),(55 32239.674),(56 32371.924),(57 32539.803),(58 32201.059),(59 32351.48),(60 32055.79),(61 32257.057),(62 32022.96),(63 32479.914),(64 32451.57),(65 32499.195),(66 33242.887),(67 33258.95),(68 32930.234),(69 33389.934),(70 33276.434),(71 33154.938),(72 32601.176),(73 32734.123),(74 32862.914),(75 33142.004),(76 32844.184),(77 33276.996),(78 33373.824),(79 33233.07),
(1 21249.107),(2 24267.674),(3 24977.168),(4 26668.775),(5 26819.852),(6 27609.906),(7 28521.566),(8 29347.527),(9 30146.064),(10 31872.305),(11 31573.855),(12 32805.867),(13 33725.316),(14 34365.215),(15 34935.59),(16 34921.79),(17 35814.258),(18 35756.91),(19 36961.73),(20 37369.52),(21 38255.69),(22 38255.887),(23 39111.87),(24 39198.242),(25 39658.03),(26 39820.035),(27 40126.563),(28 39194.37),(29 39479.03),(30 39100.664),(31 38746.277),(32 38297.465),(33 37908.926),(34 37574.457),(35 37353.566),(36 37092.83),(37 36708.13),(38 35928.67),(39 35895.598),(40 35796.617),(41 35288.055),(42 34769.81),(43 34817.727),(44 34012.04),(45 34301.984),(46 33926.03),(47 33475.82),(48 33312.55),(49 33230.76),(50 33127.906),(51 33100.918),(52 32990.406),(53 32836.33),(54 32435.666),(55 33005.688),(56 33004.56),(57 32796.973),(58 32703.004),(59 33156.03),(60 32910.957),(61 33239.902),(62 33278.47),(63 33705.797),(64 33387.535),(65 33563.93),(66 33658.383),(67 33779.387),(68 33744.37),(69 33736.137),(70 33217.234),(71 33404.71),(72 33270.35),(73 33213.75),(74 33493.848),(75 34133.434),(76 33908.1),(77 34086.17),(78 33875.03),(79 33638.223),
(1 21236.47),(2 23662.836),(3 25372.586),(4 26674.566),(5 26048.572),(6 27307.664),(7 27356.072),(8 28199.97),(9 29061.258),(10 30034.025),(11 30542.877),(12 31560.133),(13 32227.28),(14 32839.004),(15 33687.047),(16 33958.23),(17 34119.977),(18 34432.004),(19 35924.695),(20 36385.81),(21 36667.117),(22 37542.145),(23 37423.645),(24 37022.547),(25 37107.824),(26 37615.14),(27 38035.063),(28 37290.055),(29 37507.504),(30 38190.49),(31 37592.73),(32 37289.81),(33 37565.723),(34 36890.402),(35 36490.387),(36 36531.594),(37 36261.92),(38 35195.563),(39 35255.063),(40 34641.914),(41 34678.98),(42 34325.742),(43 33827.617),(44 32960.504),(45 33063.055),(46 33180.51),(47 32702.734),(48 32467.408),(49 32787.79),(50 32542.129),(51 32502.588),(52 32861.105),(53 32566.91),(54 31972.2),(55 32425.809),(56 31678.822),(57 31927.553),(58 31496.674),(59 31839.146),(60 31625.54),(61 31711.941),(62 31499.479),(63 31546.813),(64 31431.525),(65 31767.936),(66 31849.387),(67 32426.049),(68 32171.76),(69 32108.959),(70 31762.654),(71 31873.979),(72 31448.996),(73 31422.443),(74 31888.934),(75 31903.59),(76 31718.51),(77 32186.889),(78 31966.836),(79 31558.14),
(1 20602.22),(2 23360.066),(3 24475.992),(4 25522.256),(5 25458.092),(6 26593.273),(7 26688.14),(8 27654.559),(9 28426.414),(10 29516.002),(11 30203.62),(12 31288.777),(13 31628.63),(14 31677.955),(15 32245.287),(16 32417.488),(17 33012.137),(18 33350.934),(19 33717.973),(20 34364.746),(21 34821.84),(22 36011.676),(23 35430.17),(24 35611.563),(25 35991.957),(26 35852.805),(27 36354.305),(28 36241.77),(29 36003.805),(30 35689.504),(31 35607.637),(32 35717.8),(33 35263.29),(34 35006.43),(35 34774.516),(36 34869.004),(37 34879.203),(38 34767.383),(39 34134.703),(40 33610.56),(41 33664.46),(42 33135.77),(43 33570.504),(44 32841.78),(45 33039.063),(46 32795.2),(47 32311.676),(48 32241.14),(49 32047.719),(50 32111.19),(51 32164.346),(52 31788.674),(53 31473.967),(54 30861.352),(55 30710.145),(56 31312.79),(57 31018.512),(58 31187.941),(59 31532.14),(60 31698.531),(61 31933.594),(62 31999.78),(63 31507.354),(64 31206.709),(65 30531.61),(66 30490.387),(67 31106.414),(68 30550.504),(69 30654.797),(70 30666.896),(71 30376.512),(72 30668.432),(73 30376.988),(74 30806.637),(75 31010.295),(76 31208.049),(77 31179.646),(78 31019.129),(79 30730.178),
(1 19730.867),(2 22408.941),(3 23190.293),(4 23991.807),(5 23937.385),(6 24922.746),(7 25581.24),(8 26019.77),(9 27180.379),(10 28537.025),(11 28795.244),(12 29930.822),(13 30301.344),(14 30560.057),(15 31258.14),(16 31614.676),(17 31818.576),(18 32193.215),(19 32542.465),(20 33059.336),(21 33629.793),(22 33650.957),(23 34189.293),(24 34257.41),(25 34050.48),(26 34300.73),(27 34433.863),(28 34051.063),(29 33878.19),(30 33221.54),(31 33103.84),(32 33025.465),(33 33302.273),(34 32196.693),(35 31827.613),(36 31506.773),(37 31525.744),(38 31097.523),(39 31031.924),(40 31211.285),(41 30596.26),(42 30481.285),(43 30081.834),(44 30248.434),(45 30032.215),(46 30023.63),(47 29704.168),(48 29980.936),(49 29173.078),(50 29774.25),(51 29577.393),(52 29493.74),(53 29201.785),(54 28800.941),(55 29414.361),(56 29124.713),(57 28722.406),(58 28790.545),(59 29134.781),(60 29170.723),(61 29307.057),(62 28782.197),(63 28634.28),(64 28393.066),(65 28553.979),(66 28682.973),(67 28776.559),(68 28724.855),(69 28591.34),(70 28704.49),(71 28059.9),(72 28431.715),(73 28839.27),(74 29362.855),(75 29735.262),(76 29431.39),(77 29026.63),(78 29244.695),(79 28707.186),
(1 19487.787),(2 22298.352),(3 22937.766),(4 23989.246),(5 23745.078),(6 24766.914),(7 25409.791),(8 25962.783),(9 26913.744),(10 27437.934),(11 27821.092),(12 28356.057),(13 29357.014),(14 29243.238),(15 29487.252),(16 30092.576),(17 30302.781),(18 31201.627),(19 31672.354),(20 31871.994),(21 32270.709),(22 32581.648),(23 32828.445),(24 33042.957),(25 32909.43),(26 33398.273),(27 33880.266),(28 33663.746),(29 33715.52),(30 33137.523),(31 33187.67),(32 33371.453),(33 33192.953),(34 32675.361),(35 32057.154),(36 32148.908),(37 31430.955),(38 31667.62),(39 30882.213),(40 31063.834),(41 31133.023),(42 30975.004),(43 31149.48),(44 30582.742),(45 30009.295),(46 29856.205),(47 29517.658),(48 29292.139),(49 29003.232),(50 29271.088),(51 29278.998),(52 29206.486),(53 28939.738),(54 28219.004),(55 28642.654),(56 28374.924),(57 28000.588),(58 27764.943),(59 28360.596),(60 28763.793),(61 28227.7),(62 28017.723),(63 28061.887),(64 28157.736),(65 28175.998),(66 27871.402),(67 27995.809),(68 28020.385),(69 28439.611),(70 28669.266),(71 28808.865),(72 28737.785),(73 29119.879),(74 28696.908),(75 29196.936),(76 29133.395),(77 28507.727),(78 28378.584),(79 28083.277),
