1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,173.5,174.5,175.5,176.5,177.5,178.5,179.5,180.5,181.5,182.5,183.5,184.5,185.5,186.5,187.5,188.5,189.5,190.5,191.5,192.5,193.5,194.5,195.5,196.5,197.5,198.5,199.5,200.5,201.5,202.5,203.5,204.5,205.5,206.5,207.5,208.5,209.5,210.5,211.5,212.5,213.5,214.5,215.5,216.5,217.5,218.5,219.5,220.5,221.5,222.5,223.5,224.5,225.5,226.5,227.5,228.5,229.5,230.5,231.5,232.5,233.5,234.5,235.5,236.5,237.5,238.5,239.5,240.5,241.5,242.5,243.5,244.5,245.5,246.5,247.5,248.5,249.5,250.5,251.5,252.5,253.5,254.5,255.5,256.5,257.5,258.5,259.5,260.5,261.5,262.5,263.5,264.5,265.5,266.5,267.5,268.5,269.5,270.5,271.5,272.5,273.5,274.5,275.5,276.5,277.5,278.5,279.5,280.5,281.5,282.5,283.5,284.5,285.5,286.5,287.5,288.5,289.5,290.5,291.5,292.5,293.5,294.5,295.5,296.5,297.5,298.5,299.5,300.5,301.5,302.5,303.5,304.5,305.5,306.5,307.5,308.5,309.5,310.5,311.5,312.5,313.5,314.5,315.5,316.5,317.5,318.5,319.5,320.5,321.5,322.5,323.5,324.5,325.5,326.5,327.5,328.5,329.5,330.5,331.5,332.5,333.5,334.5,335.5,336.5,337.5,338.5,339.5,340.5,341.5,342.5,343.5,344.5,345.5,346.5,347.5,348.5,349.5,350.5,351.5,352.5,353.5,354.5,355.5,356.5,357.5,358.5,359.5,360.5,361.5,362.5,363.5,364.5,365.5,366.5,367.5,368.5,369.5,370.5,371.5,372.5,373.5,374.5,375.5,376.5,377.5,378.5,379.5,380.5,381.5,382.5,383.5,384.5,385.5,386.5,387.5,388.5,389.5,390.5,391.5,392.5,393.5,394.5,395.5,396.5,397.5,398.5,399.5,400.5,401.5,402.5,403.5,404.5,405.5,406.5,407.5,408.5,409.5,410.5,411.5,412.5,413.5,414.5,415.5,416.5,417.5,418.5,419.5,420.5,421.5,422.5,423.5,424.5,425.5,426.5,427.5,428.5,429.5,430.5,431.5,432.5,433.5,434.5,435.5,436.5,437.5,438.5,439.5,440.5,441.5,442.5,443.5,444.5,445.5,446.5,447.5,448.5,449.5,450.5,451.5,452.5,453.5,454.5,455.5,456.5,457.5,458.5,459.5,460.5,461.5,462.5,463.5,464.5,465.5,466.5,467.5,468.5,469.5,470.5,471.5,472.5,473.5,474.5,475.5,476.5,477.5,478.5,479.5,480.5,481.5,482.5,483.5,484.5,485.5,486.5,487.5,488.5,489.5,490.5,491.5,492.5,493.5,494.5,495.5,496.5,497.5,498.5,499.5,
(1 279164.78),(2 1047016.25),(3 2307880.3),(4 4180321.3),(5 6504397.5),(6 9161399),(7 12096508),(8 15430108),(9 19111016),(10 22991222),(11 27080752),(12 31263784),(13 35735428),(14 40006424),(15 44047268),(16 48064196),(17 52280820),(18 56450236),(19 60972444),(20 65711700),(21 70583016),(22 75494536),(23 80403320),(24 85104860),(25 89426930),(26 93171490),(27 96581310),(28 99958460),(29 103438660),(30 106580670),(31 109915670),(32 113077820),(33 115995910),(34 118699140),(35 121219450),(36 123443560),(37 125405210),(38 127013630),(39 128119190),(40 129064216),(41 129882536),(42 130567576),(43 130099304),(44 129664380),(45 129096744),(46 128337250),(47 127570340),(48 126588520),(49 125590470),(50 124272830),(51 122873060),(52 121591870),(53 120207670),(54 119204350),(55 118583464),(56 117665340),(57 116768260),(58 115876904),(59 115264616),(60 114949496),(61 114727460),(62 114537280),(63 114604870),(64 115428504),(65 116314104),(66 117562264),(67 118996120),(68 120175896),(69 121247680),(70 121808616),(71 122153280),(72 122620390),(73 123300970),(74 123939450),(75 124038170),(76 123920470),(77 123243784),(78 121773950),(79 120280580),
(1 116804.54),(2 339100.9),(3 515720.28),(4 645124.25),(5 790345.44),(6 955537),(7 1081513),(8 1117306.6),(9 1126077.5),(10 1214771.8),(11 1301873.1),(12 1303519.5),(13 1300097),(14 1361049),(15 1415026.3),(16 1419285.6),(17 1461214.1),(18 1541674.4),(19 1572232.1),(20 1554488.1),(21 1552518.8),(22 1602939.3),(23 1666486.3),(24 1679095.6),(25 1636811.3),(26 1601279.5),(27 1619700.5),(28 1665784.4),(29 1687318),(30 1681943.5),(31 1683048.5),(32 1707655.6),(33 1725096.5),(34 1716278.8),(35 1686349.1),(36 1666503),(37 1656740.8),(38 1649453.4),(39 1630352.4),(40 1601385.8),(41 1568558.1),(42 1549284.1),(43 1537212.9),(44 1534898.4),(45 1547576.5),(46 1569315),(47 1594738.9),(48 1603238.1),(49 1587334.3),(50 1568349.1),(51 1549041.1),(52 1511809.8),(53 1467521),(54 1460942.9),(55 1467159.4),(56 1459048.4),(57 1479826.4),(58 1538559.6),(59 1572505.3),(60 1597570.6),(61 1552363.1),(62 1500391.5),(63 1518276.1),(64 1534320),(65 1503659.9),(66 1542440),(67 1590964.1),(68 1615823.6),(69 1642321.1),(70 1659377.1),(71 1660866.6),(72 1716744.4),(73 1753703.3),(74 1738576.1),(75 1673607),(76 1610045.4),(77 1613802.9),(78 1650912.4),(79 1652869.5),
(1 115966.72),(2 338154.9),(3 519897),(4 657015.3),(5 811539.75),(6 986991.94),(7 1125420.1),(8 1157129.4),(9 1155228.8),(10 1226390.1),(11 1292621.4),(12 1287601.1),(13 1268380.6),(14 1310835.8),(15 1375276),(16 1373928.9),(17 1369497.4),(18 1418120.5),(19 1432366.4),(20 1397424.9),(21 1404949.6),(22 1468279.5),(23 1520645.9),(24 1528658.4),(25 1526514),(26 1542442.9),(27 1580442.4),(28 1598997.9),(29 1587576),(30 1575976),(31 1597630),(32 1640143.5),(33 1656868.1),(34 1636306.5),(35 1614761.4),(36 1617346.1),(37 1632150.6),(38 1648561.5),(39 1646313.6),(40 1629868.5),(41 1616257.6),(42 1604165.9),(43 1605864),(44 1622441.6),(45 1641543.6),(46 1654618.5),(47 1659984.9),(48 1675793.6),(49 1660538.5),(50 1634541),(51 1615591.1),(52 1589160),(53 1566600.6),(54 1567657),(55 1583470.9),(56 1596429.6),(57 1589601.6),(58 1606870.5),(59 1624158.5),(60 1596865.4),(61 1571586),(62 1555200.5),(63 1547524.4),(64 1513152.9),(65 1479507.1),(66 1497414),(67 1531229.4),(68 1559619.9),(69 1563724.4),(70 1560728.1),(71 1586803),(72 1652131.6),(73 1684432.9),(74 1651201.1),(75 1606793.4),(76 1596487.1),(77 1599961.4),(78 1597213.9),(79 1602296.5),
(1 105182.484),(2 303634.2),(3 464565.75),(4 593452.7),(5 736227.7),(6 881111.4),(7 991030.25),(8 1034457.7),(9 1059688.6),(10 1160149.1),(11 1246478.4),(12 1231002.4),(13 1224474),(14 1284468.6),(15 1315655.4),(16 1279741.4),(17 1276602.1),(18 1321890.4),(19 1324572.4),(20 1296115.1),(21 1303255.5),(22 1331990.5),(23 1347391.4),(24 1347199.1),(25 1361184.1),(26 1401456.3),(27 1450599.3),(28 1486779.4),(29 1494881.6),(30 1496144.9),(31 1517789.4),(32 1547966.8),(33 1568652.9),(34 1574987.9),(35 1581283.8),(36 1591971.5),(37 1584019.5),(38 1563274.9),(39 1533751.1),(40 1510730),(41 1498763.8),(42 1503914),(43 1495922),(44 1495592.1),(45 1493247.8),(46 1485317.9),(47 1481113.6),(48 1486832.5),(49 1493987.9),(50 1499740.6),(51 1495137.3),(52 1458492.9),(53 1424501.1),(54 1405908.5),(55 1390591),(56 1381779.9),(57 1404911.8),(58 1437029.6),(59 1430872.1),(60 1413250.8),(61 1375527.9),(62 1375129),(63 1377434.8),(64 1357970.4),(65 1334123.6),(66 1362229.6),(67 1377335.5),(68 1374584.3),(69 1366585.3),(70 1378475.4),(71 1409865.4),(72 1460957),(73 1458604.5),(74 1416083),(75 1391094.6),(76 1412982.4),(77 1431777.3),(78 1409687.5),(79 1378011.1),
(1 109732.48),(2 310970.28),(3 475566.44),(4 614166.9),(5 766984.5),(6 904428.25),(7 983110.8),(8 996845.94),(9 1021457.1),(10 1089477.1),(11 1148396.1),(12 1158806),(13 1147628.5),(14 1174523.9),(15 1214219.3),(16 1188158.3),(17 1165483.9),(18 1208997.6),(19 1236335.5),(20 1213351.6),(21 1219062.9),(22 1253927.3),(23 1248200.1),(24 1222622.6),(25 1240475.6),(26 1274689),(27 1296515.5),(28 1313104.1),(29 1338375.5),(30 1362814.6),(31 1384111.6),(32 1392269),(33 1386832),(34 1375830.1),(35 1378675.8),(36 1384072.6),(37 1382298.4),(38 1380848.6),(39 1377941.1),(40 1380717.5),(41 1386025.8),(42 1398140.1),(43 1409610.6),(44 1416118.4),(45 1419077.5),(46 1419670.8),(47 1422054.6),(48 1413052.1),(49 1392113.3),(50 1379246.3),(51 1378121.4),(52 1372795.6),(53 1345171.5),(54 1323388.9),(55 1299913.8),(56 1299611.9),(57 1316913.3),(58 1344437.4),(59 1332598),(60 1302941.6),(61 1297962.4),(62 1305221),(63 1284020),(64 1235430.3),(65 1227311.9),(66 1237969.1),(67 1236320.9),(68 1243090.3),(69 1251266.6),(70 1278700.6),(71 1323190.8),(72 1325890.6),(73 1293260.9),(74 1297159.5),(75 1317871.5),(76 1345448.8),(77 1333913.4),(78 1302460.6),(79 1313665.6),
(1 100296.1),(2 273694.44),(3 408472.8),(4 529080.6),(5 664926.8),(6 772164.44),(7 829487.4),(8 842731.25),(9 868553.75),(10 944307),(11 999785.25),(12 1000627.7),(13 1031411.8),(14 1101158.4),(15 1120798.4),(16 1089138.1),(17 1113139.3),(18 1175246.6),(19 1181982.8),(20 1174783.8),(21 1209811.4),(22 1239187.8),(23 1232070.5),(24 1222577),(25 1232251.3),(26 1222912.4),(27 1201738),(28 1196921.5),(29 1204216.1),(30 1215306.9),(31 1238045),(32 1247651.5),(33 1238528.3),(34 1233498),(35 1238602.4),(36 1240693.6),(37 1232535),(38 1219689),(39 1204534.4),(40 1197464.3),(41 1187725.9),(42 1176817.4),(43 1166608.3),(44 1170555),(45 1168100.5),(46 1173203.8),(47 1195604.3),(48 1212371),(49 1217624),(50 1214885.3),(51 1188628.6),(52 1169017.6),(53 1156352.3),(54 1125557.5),(55 1098668.8),(56 1085690.4),(57 1101371.4),(58 1127925.1),(59 1136225.1),(60 1139574.9),(61 1124638.8),(62 1116484.8),(63 1078590.4),(64 1068140.3),(65 1068464.5),(66 1061521.8),(67 1045398.2),(68 1060684),(69 1088304.6),(70 1124500.8),(71 1136177.1),(72 1132760.4),(73 1103870),(74 1110931),(75 1132109.4),(76 1127703.6),(77 1105916.6),(78 1099209.6),(79 1120403.3),
(1 98729.36),(2 270272.22),(3 400085.03),(4 512501.66),(5 632570.94),(6 725113.4),(7 778479.1),(8 803573.25),(9 833790.9),(10 879309.3),(11 926922.56),(12 949422.7),(13 951795.44),(14 987042.2),(15 1030096.3),(16 1008576.44),(17 994834.7),(18 1046242.94),(19 1071205.3),(20 1050191.4),(21 1070284.9),(22 1116826.3),(23 1111244.1),(24 1090887.4),(25 1101594.5),(26 1098017.6),(27 1082857.1),(28 1084207.9),(29 1088111.4),(30 1079761.4),(31 1090873.1),(32 1112964.6),(33 1111012),(34 1111779.6),(35 1119289.6),(36 1105073),(37 1079273.4),(38 1080361.5),(39 1095138.8),(40 1093919.5),(41 1077098.8),(42 1061717.4),(43 1041704.3),(44 1040339.6),(45 1048264.7),(46 1057521.5),(47 1075479.3),(48 1075863.4),(49 1069772.4),(50 1071286.3),(51 1058910.3),(52 1049314.3),(53 1053240.8),(54 1053045.5),(55 1036015.6),(56 1033550.1),(57 1036751.94),(58 1052907.6),(59 1055151.8),(60 1072932.5),(61 1067429.8),(62 1036189.44),(63 1001556),(64 992461.8),(65 1022124.7),(66 985668.3),(67 967465.94),(68 992501.94),(69 1011322.6),(70 1030910.1),(71 1025470),(72 1008344.7),(73 1017998.7),(74 1029075.75),(75 1026779.06),(76 1020037.25),(77 1009420.94),(78 1022706.1),(79 1048400.56),
(1 97460.55),(2 255702.61),(3 368219.1),(4 464258.56),(5 566944.44),(6 647052.06),(7 699228.4),(8 740034.94),(9 781382.94),(10 827678.06),(11 860311.9),(12 878713),(13 893350.44),(14 926688.9),(15 945048.25),(16 927758.06),(17 928234.7),(18 975417.4),(19 997598.25),(20 999184.75),(21 1032319.7),(22 1056108.3),(23 1043357.7),(24 1034523.56),(25 1051834.3),(26 1053450.8),(27 1042987.9),(28 1053944.3),(29 1063424.1),(30 1064478.3),(31 1074782.3),(32 1080637),(33 1071950.8),(34 1065066.9),(35 1055271),(36 1039577.94),(37 1019814.5),(38 1011935.4),(39 1017555.7),(40 1014712.5),(41 987964.25),(42 958499.9),(43 951610.25),(44 965840.1),(45 984142.06),(46 988696.3),(47 988231.6),(48 995577.5),(49 998522.56),(50 1003065.2),(51 999646.6),(52 999432.06),(53 988505.3),(54 966024.5),(55 937609.94),(56 929346.56),(57 935426.9),(58 949583.1),(59 970343.4),(60 963522.1),(61 963295.2),(62 948650.25),(63 936142.3),(64 947395.2),(65 958101.44),(66 950678.8),(67 941877.06),(68 973577.9),(69 976528.6),(70 977809.7),(71 990092.3),(72 983803.6),(73 992774.5),(74 1015068.8),(75 1006486.8),(76 998791.94),(77 992814.7),(78 997541.8),(79 1016974.3),
(1 91419.69),(2 233383.77),(3 335561.56),(4 435758.53),(5 534355.44),(6 603841.4),(7 646318.44),(8 673696.44),(9 705432.5),(10 726102.7),(11 742989.2),(12 767372.25),(13 768896.2),(14 783374.9),(15 819108.8),(16 805087.4),(17 792007.44),(18 823232.5),(19 835620.75),(20 820406.75),(21 851128.8),(22 895893.4),(23 885814.3),(24 887578.1),(25 923421.2),(26 931454.94),(27 931050.8),(28 954470.94),(29 968375.2),(30 960400.4),(31 962376.94),(32 956977.5),(33 942263.06),(34 932228.56),(35 923374.1),(36 908531.6),(37 898721.44),(38 905301.06),(39 909426.7),(40 896549.8),(41 883653.06),(42 870565.06),(43 861618.94),(44 870549.8),(45 870869.9),(46 871510.2),(47 863143.6),(48 852139.06),(49 855581.06),(50 855050.75),(51 862997.9),(52 872077.3),(53 871435.8),(54 858923.8),(55 856219.6),(56 846369.5),(57 842197),(58 842693.75),(59 841300),(60 860539.4),(61 871544.8),(62 872063.94),(63 863331.6),(64 871343),(65 860368.56),(66 849151.8),(67 866105.44),(68 871031.9),(69 871745.1),(70 883139),(71 888656.4),(72 882625.56),(73 880155.25),(74 869993.1),(75 876405.4),(76 882168.4),(77 881783.2),(78 885035.75),(79 883025.9),
(1 95065.164),(2 240062.17),(3 342346.8),(4 440804.4),(5 533400.06),(6 583085.4),(7 599114.6),(8 621071.56),(9 654596.2),(10 686178.9),(11 695246.44),(12 710293.94),(13 725203.3),(14 738522.4),(15 752764.7),(16 733076.44),(17 725569.56),(18 757878.75),(19 761769.4),(20 752513.8),(21 785930.1),(22 833519.2),(23 832684.6),(24 829272.2),(25 857043.94),(26 842692.44),(27 818793.56),(28 835136.5),(29 849926.9),(30 842016.44),(31 843405.9),(32 840710.75),(33 826421.94),(34 816676.8),(35 809705.94),(36 795168.94),(37 783115.56),(38 782289.8),(39 785076.6),(40 785741.2),(41 796394.2),(42 806148),(43 792861.5),(44 794626.8),(45 794984.4),(46 797391.56),(47 816766.44),(48 812407.3),(49 812502.6),(50 813755.4),(51 811260.4),(52 832041.56),(53 834767.06),(54 838285.56),(55 828083.94),(56 838984),(57 842351.5),(58 860512.06),(59 873162.56),(60 869330.4),(61 863171.9),(62 855021.44),(63 846293.5),(64 853280.44),(65 851411.2),(66 856592.25),(67 854332.06),(68 859672.4),(69 855494.7),(70 874244.8),(71 889815.75),(72 886930.6),(73 877110.9),(74 876144.2),(75 869180.44),(76 883391.44),(77 892557.6),(78 889951.3),(79 884974.5),
(1 89132.625),(2 218449.4),(3 300455.66),(4 387043.5),(5 467335.63),(6 509067.7),(7 532984.7),(8 564887.4),(9 605239.06),(10 622825.56),(11 624838),(12 644088.06),(13 641063.7),(14 642372.06),(15 660477.6),(16 634788.3),(17 631113.7),(18 688257.2),(19 706355.44),(20 683598.06),(21 704681.94),(22 728310.94),(23 708578.44),(24 708355.56),(25 731910.06),(26 722758.8),(27 710701.7),(28 724425.2),(29 727267.25),(30 721561.94),(31 738353.3),(32 752262.7),(33 757734.8),(34 766890.44),(35 767627.56),(36 758703),(37 753955.7),(38 762695.9),(39 771884.3),(40 770551.44),(41 776894.44),(42 774697.9),(43 770254.94),(44 765499.6),(45 759175.75),(46 761439),(47 768194.44),(48 777056.06),(49 773389.25),(50 776939.8),(51 788838.1),(52 782259.1),(53 777779.5),(54 779347.8),(55 774101.94),(56 773229),(57 779976.1),(58 775681.9),(59 777238.44),(60 775598.06),(61 760680.6),(62 751068.44),(63 774184),(64 777877),(65 771597.75),(66 771387.44),(67 769834.75),(68 770954),(69 775875.94),(70 779071.44),(71 778578.6),(72 757146.6),(73 757776.25),(74 760767.56),(75 767383),(76 771916.7),(77 768556.06),(78 769561.06),(79 769198.3),
(1 89095.79),(2 217138.77),(3 302608.63),(4 392279.06),(5 470482.53),(6 511621.78),(7 538144.06),(8 567306.8),(9 614627.7),(10 644946.56),(11 636371.3),(12 654478.75),(13 652820.94),(14 625179.5),(15 630153.5),(16 624631.25),(17 622126.2),(18 663635.6),(19 675918.1),(20 665644),(21 690865.44),(22 717489.1),(23 704267.8),(24 704081.9),(25 722273.5),(26 707521.1),(27 690675.2),(28 689859.4),(29 675775.6),(30 660019.8),(31 673172.44),(32 681631.44),(33 681959.2),(34 692302.1),(35 698540.56),(36 694958.8),(37 693212.94),(38 695964.2),(39 697431.6),(40 699823.75),(41 712305.4),(42 719172.7),(43 720813.75),(44 728107.06),(45 715180.5),(46 716751.4),(47 723897.2),(48 728754.56),(49 746537.9),(50 746128.4),(51 758508.6),(52 762091.06),(53 750605.1),(54 752411.56),(55 746946.2),(56 746445.75),(57 754879.25),(58 754443.7),(59 765135.75),(60 760284.44),(61 737450.75),(62 737021.06),(63 750333.56),(64 761500.4),(65 743082),(66 759699.25),(67 750030.8),(68 785669.2),(69 782750.1),(70 773370.5),(71 772299.56),(72 760367),(73 757005.7),(74 780103.5),(75 757208.6),(76 757954.2),(77 757425.1),(78 734784.75),(79 729736.1),
(1 80789.586),(2 193905.83),(3 270154.22),(4 351534.78),(5 412740.8),(6 442480.6),(7 466459.7),(8 490276.03),(9 520099.94),(10 538476.2),(11 547108.3),(12 575248.75),(13 575919.94),(14 562955.1),(15 572247.5),(16 569466.5),(17 581965.4),(18 626746),(19 631624.6),(20 632259.1),(21 658414),(22 665816.7),(23 656345.06),(24 670231.3),(25 676888.6),(26 648219.5),(27 638664.44),(28 646221.25),(29 629310),(30 624359.56),(31 642163.1),(32 633188.9),(33 621070.06),(34 629485.3),(35 632661.5),(36 637157.75),(37 641966.44),(38 644873.44),(39 637183.06),(40 631055.1),(41 645892),(42 658999.44),(43 665891.3),(44 677731.2),(45 663514.2),(46 648983.6),(47 656294.44),(48 666123.94),(49 669214.8),(50 663069.4),(51 660600.2),(52 667048.06),(53 675406.5),(54 680157.3),(55 666277.25),(56 676414.7),(57 677371.56),(58 679225.3),(59 677405.94),(60 674922),(61 657510.5),(62 676533.56),(63 684899.9),(64 672079.2),(65 672783.25),(66 682613.44),(67 670638.3),(68 679504.75),(69 679943.5),(70 670894.75),(71 673418.4),(72 669651.6),(73 674427.1),(74 676548.56),(75 666537.94),(76 673448.5),(77 670324.5),(78 668228.94),(79 666500.75),
(1 78456.5),(2 183428.27),(3 257252.2),(4 339370.66),(5 400627.7),(6 427290),(7 453050.06),(8 482041.78),(9 510607.78),(10 520161.22),(11 517061.1),(12 553306.56),(13 548355.06),(14 521222.03),(15 533170.8),(16 537518.44),(17 551546.25),(18 590266.2),(19 596882.8),(20 612377.7),(21 646295.56),(22 651844.5),(23 645432.75),(24 662467),(25 670970.7),(26 641447.1),(27 631903.4),(28 649219.3),(29 644562.75),(30 640715.7),(31 653117.44),(32 643516.06),(33 628025.2),(34 628486.1),(35 624491.94),(36 616284.5),(37 614671.7),(38 619517.2),(39 619224.7),(40 621380.4),(41 631269.94),(42 632149.9),(43 636683.3),(44 636521.44),(45 617947.6),(46 604899.8),(47 616613.2),(48 637551.5),(49 638784.25),(50 625267.75),(51 628864.56),(52 640028.6),(53 660528.56),(54 678177.6),(55 670566),(56 666123.06),(57 664429.1),(58 671574.6),(59 684431.56),(60 669238.6),(61 669014.94),(62 672174.6),(63 678644.4),(64 683920.2),(65 694634.4),(66 710970),(67 696463.6),(68 711490.06),(69 711008.75),(70 718942.4),(71 709541.4),(72 708193.2),(73 709587.4),(74 705159.6),(75 681261),(76 685773.7),(77 674960.56),(78 682616.8),(79 691268.56),
(1 79094.97),(2 184927.06),(3 254617.77),(4 334089.25),(5 391286.53),(6 412380.44),(7 432781.5),(8 446082.94),(9 463220.53),(10 468277.3),(11 466863.1),(12 488887.6),(13 487212.6),(14 467371.1),(15 482873.2),(16 490277.75),(17 497910.4),(18 521867.66),(19 532881),(20 556766.9),(21 579402.5),(22 576392.25),(23 573918.4),(24 593999.75),(25 615769.06),(26 613584.44),(27 610892.9),(28 608472.7),(29 599973.4),(30 603818.6),(31 613064.56),(32 607780.44),(33 606101.1),(34 611182.1),(35 611455.3),(36 604870.1),(37 595290.3),(38 586699.25),(39 581331.44),(40 581346.44),(41 587063.94),(42 591093.44),(43 591811.06),(44 599345.75),(45 582836.6),(46 570661.1),(47 572308.7),(48 590574.1),(49 592343.25),(50 573452.5),(51 570102.44),(52 575703.4),(53 589639.7),(54 597129.56),(55 595919.3),(56 591201.5),(57 591360.5),(58 601200.44),(59 620749.94),(60 606006.6),(61 613824.4),(62 626039.5),(63 612945.44),(64 614757.2),(65 624596.1),(66 628929.56),(67 624133.8),(68 643582.75),(69 630329.9),(70 648446.9),(71 640346),(72 638685.7),(73 635027.94),(74 619575.1),(75 610021),(76 606856.25),(77 589714.5),(78 611959.6),(79 615608.5),
(1 74071.195),(2 170608.19),(3 240689.48),(4 314055.28),(5 360500.1),(6 381605.1),(7 407036.4),(8 426015.44),(9 449121.9),(10 462699.06),(11 461572.06),(12 485562.63),(13 485923.28),(14 470209.88),(15 479427.2),(16 479974.25),(17 495253.9),(18 518365.38),(19 527276.25),(20 546165.4),(21 560112.9),(22 555205.7),(23 559632.3),(24 570033.7),(25 569281.7),(26 559136.9),(27 568220.44),(28 575879.25),(29 563756.56),(30 568603.3),(31 580176.56),(32 572068.94),(33 575104),(34 580023.56),(35 575165.6),(36 568437.25),(37 556202.4),(38 552787.2),(39 556900.75),(40 562445.56),(41 567667.2),(42 564312.6),(43 558723.06),(44 557827.75),(45 551242.94),(46 543828.3),(47 540129.3),(48 538237.6),(49 546000.25),(50 553451.75),(51 551545.6),(52 542710.44),(53 546075.2),(54 546742.6),(55 557437.9),(56 576001.1),(57 570713.4),(58 590440.6),(59 594995.44),(60 601921.3),(61 610886),(62 620002.75),(63 618074.44),(64 624427.1),(65 631995.56),(66 637632.5),(67 653512.94),(68 669795.06),(69 649632.7),(70 649110.44),(71 642162.3),(72 644544.1),(73 641250.3),(74 632287.7),(75 628048.7),(76 629220.2),(77 609638.9),(78 619027.06),(79 629875.6),
(1 67746.16),(2 150493.81),(3 208659.11),(4 272487.16),(5 309339.8),(6 327628.72),(7 351845.34),(8 359952.38),(9 373499.47),(10 390641.4),(11 395697.2),(12 408931.38),(13 418866.22),(14 416104.6),(15 428031.63),(16 429863.88),(17 443029.94),(18 463206.8),(19 464959.06),(20 478957.72),(21 488235.72),(22 486526),(23 499543.38),(24 522460.44),(25 534068.3),(26 529544.5),(27 538732.8),(28 553027.2),(29 552906.7),(30 553288.56),(31 547297.3),(32 529162.9),(33 529714.5),(34 540321),(35 544436.9),(36 542566.44),(37 536680.3),(38 529008),(39 528404.25),(40 537007.25),(41 541813.06),(42 529644.5),(43 522341.44),(44 521682.56),(45 523242.88),(46 523803.22),(47 508335.34),(48 496085.84),(49 496990.38),(50 504343.88),(51 497917.44),(52 486246.5),(53 491474.66),(54 498402.28),(55 498565.5),(56 504838.13),(57 503439.84),(58 508217.34),(59 510858.63),(60 516727.22),(61 542099.94),(62 535220.6),(63 549480.1),(64 552485.2),(65 551035.1),(66 550368.56),(67 562713.8),(68 580085.5),(69 572291.4),(70 580694.56),(71 579412.06),(72 582334.94),(73 565714.56),(74 576307.4),(75 568719.7),(76 562008),(77 542462.5),(78 549124.8),(79 540428.56),
(1 65786.86),(2 142638.6),(3 196140.78),(4 250102.38),(5 282511.25),(6 301793),(7 323855),(8 326860.6),(9 339873.88),(10 356906.47),(11 359497.44),(12 374367.5),(13 384973.78),(14 394106.8),(15 406641.7),(16 400666.06),(17 401637),(18 409910.63),(19 414797.25),(20 421602.2),(21 426460.1),(22 441186.47),(23 462525.66),(24 471391.1),(25 475776.94),(26 482833.34),(27 499640.8),(28 506461.03),(29 506319.25),(30 509871.6),(31 509547.78),(32 499903.06),(33 498010.6),(34 497273.63),(35 495007.78),(36 494602.3),(37 494495.4),(38 497762.66),(39 496527.47),(40 492551.66),(41 485671.75),(42 477783.94),(43 475032.63),(44 482875.47),(45 481589.53),(46 478705),(47 470517.7),(48 465445.97),(49 473798.84),(50 474817.8),(51 456319.38),(52 446787.4),(53 451178.5),(54 457746.88),(55 460370.56),(56 456990.72),(57 461769.1),(58 476041.16),(59 481610.75),(60 502979.25),(61 519595.4),(62 514387.78),(63 517720.8),(64 522059.6),(65 515007.3),(66 517065.28),(67 521330.03),(68 514686.16),(69 519705.4),(70 525992.56),(71 509703.06),(72 523510.78),(73 510809.9),(74 521793.22),(75 518865.28),(76 505103.2),(77 505104.53),(78 517324.53),(79 516194.16),
